RUN	com.eurobits.gatling.agregador.simulations.AggRestSimulation	aggrestsimulation	1598539381775	 	3.3.1
REQUEST	14		requestAggregation_some_products	1598539383992	1598539384136	OK	 
USER	AggRestSimulationSomeProducts	17	START	1598539384171	1598539384171
REQUEST	15		requestAggregation_some_products	1598539384056	1598539384212	OK	 
USER	AggRestSimulationSomeProducts	18	START	1598539384233	1598539384233
REQUEST	16		requestAggregation_some_products	1598539384114	1598539384267	OK	 
USER	AggRestSimulationSomeProducts	19	START	1598539384289	1598539384289
USER	AggRestSimulationSomeProducts	20	START	1598539384352	1598539384352
REQUEST	17		requestAggregation_some_products	1598539384175	1598539384388	OK	 
REQUEST	18		requestAggregation_some_products	1598539384239	1598539384402	OK	 
USER	AggRestSimulationSomeProducts	21	START	1598539384413	1598539384413
REQUEST	19		requestAggregation_some_products	1598539384291	1598539384424	OK	 
USER	AggRestSimulationSomeProducts	22	START	1598539384470	1598539384470
USER	AggRestSimulationSomeProducts	23	START	1598539384522	1598539384522
REQUEST	20		requestAggregation_some_products	1598539384355	1598539384521	OK	 
REQUEST	21		requestAggregation_some_products	1598539384417	1598539384547	OK	 
USER	AggRestSimulationSomeProducts	24	START	1598539384581	1598539384581
REQUEST	23		requestAggregation_some_products	1598539384525	1598539384631	OK	 
USER	AggRestSimulationSomeProducts	25	START	1598539384643	1598539384643
REQUEST	22		requestAggregation_some_products	1598539384472	1598539384692	OK	 
USER	AggRestSimulationSomeProducts	26	START	1598539384700	1598539384700
REQUEST	25		requestAggregation_some_products	1598539384644	1598539384726	OK	 
REQUEST	24		requestAggregation_some_products	1598539384583	1598539384761	OK	 
USER	AggRestSimulationSomeProducts	27	START	1598539384763	1598539384763
USER	AggRestSimulationSomeProducts	28	START	1598539384833	1598539384833
REQUEST	26		requestAggregation_some_products	1598539384701	1598539384866	OK	 
REQUEST	27		requestAggregation_some_products	1598539384770	1598539384870	OK	 
USER	AggRestSimulationSomeProducts	29	START	1598539384880	1598539384880
USER	AggRestSimulationSomeProducts	30	START	1598539384942	1598539384942
USER	AggRestSimulationSomeProducts	31	START	1598539384988	1598539384988
REQUEST	29		requestAggregation_some_products	1598539384882	1598539385042	OK	 
REQUEST	28		requestAggregation_some_products	1598539384838	1598539385047	OK	 
USER	AggRestSimulationSomeProducts	32	START	1598539385050	1598539385050
USER	AggRestSimulationSomeProducts	33	START	1598539385113	1598539385113
REQUEST	31		requestAggregation_some_products	1598539384990	1598539385142	OK	 
REQUEST	30		requestAggregation_some_products	1598539384946	1598539385149	OK	 
USER	AggRestSimulationSomeProducts	34	START	1598539385168	1598539385168
USER	AggRestSimulationSomeProducts	35	START	1598539385233	1598539385233
REQUEST	32		requestAggregation_some_products	1598539385053	1598539385236	OK	 
REQUEST	33		requestAggregation_some_products	1598539385117	1598539385235	OK	 
USER	AggRestSimulationSomeProducts	36	START	1598539385289	1598539385289
REQUEST	34		requestAggregation_some_products	1598539385171	1598539385334	OK	 
USER	AggRestSimulationSomeProducts	37	START	1598539385352	1598539385352
REQUEST	35		requestAggregation_some_products	1598539385241	1598539385383	OK	 
USER	AggRestSimulationSomeProducts	38	START	1598539385414	1598539385414
USER	AggRestSimulationSomeProducts	39	START	1598539385468	1598539385468
REQUEST	37		requestAggregation_some_products	1598539385356	1598539385471	OK	 
REQUEST	36		requestAggregation_some_products	1598539385293	1598539385505	OK	 
USER	AggRestSimulationSomeProducts	40	START	1598539385530	1598539385530
REQUEST	38		requestAggregation_some_products	1598539385418	1598539385549	OK	 
REQUEST	39		requestAggregation_some_products	1598539385472	1598539385597	OK	 
USER	AggRestSimulationSomeProducts	41	START	1598539385602	1598539385602
REQUEST	40		requestAggregation_some_products	1598539385531	1598539385652	OK	 
USER	AggRestSimulationSomeProducts	42	START	1598539385658	1598539385658
USER	AggRestSimulationSomeProducts	43	START	1598539385720	1598539385720
REQUEST	41		requestAggregation_some_products	1598539385603	1598539385722	OK	 
USER	AggRestSimulationSomeProducts	44	START	1598539385781	1598539385781
REQUEST	42		requestAggregation_some_products	1598539385660	1598539385802	OK	 
USER	AggRestSimulationSomeProducts	45	START	1598539385853	1598539385853
REQUEST	43		requestAggregation_some_products	1598539385721	1598539385858	OK	 
USER	AggRestSimulationSomeProducts	46	START	1598539385910	1598539385910
REQUEST	44		requestAggregation_some_products	1598539385782	1598539385917	OK	 
USER	AggRestSimulationSomeProducts	47	START	1598539385972	1598539385972
REQUEST	45		requestAggregation_some_products	1598539385856	1598539385978	OK	 
USER	AggRestSimulationSomeProducts	48	START	1598539386028	1598539386028
REQUEST	46		requestAggregation_some_products	1598539385912	1598539386046	OK	 
REQUEST	47		requestAggregation_some_products	1598539385974	1598539386095	OK	 
USER	AggRestSimulationSomeProducts	49	START	1598539386100	1598539386100
REQUEST	48		requestAggregation_some_products	1598539386031	1598539386148	OK	 
USER	AggRestSimulationSomeProducts	50	START	1598539386162	1598539386162
USER	AggRestSimulationSomeProducts	51	START	1598539386234	1598539386234
REQUEST	49		requestAggregation_some_products	1598539386104	1598539386239	OK	 
USER	AggRestSimulationSomeProducts	52	START	1598539386279	1598539386279
REQUEST	50		requestAggregation_some_products	1598539386166	1598539386298	OK	 
USER	AggRestSimulationSomeProducts	53	START	1598539386341	1598539386341
REQUEST	51		requestAggregation_some_products	1598539386238	1598539386351	OK	 
USER	AggRestSimulationSomeProducts	54	START	1598539386403	1598539386403
REQUEST	52		requestAggregation_some_products	1598539386282	1598539386416	OK	 
USER	AggRestSimulationSomeProducts	55	START	1598539386458	1598539386458
REQUEST	53		requestAggregation_some_products	1598539386344	1598539386466	OK	 
USER	AggRestSimulationSomeProducts	56	START	1598539386519	1598539386519
REQUEST	54		requestAggregation_some_products	1598539386407	1598539386532	OK	 
REQUEST	55		requestAggregation_some_products	1598539386462	1598539386562	OK	 
USER	AggRestSimulationSomeProducts	57	START	1598539386581	1598539386581
USER	AggRestSimulationSomeProducts	58	START	1598539386644	1598539386644
REQUEST	56		requestAggregation_some_products	1598539386523	1598539386648	OK	 
REQUEST	57		requestAggregation_some_products	1598539386584	1598539386678	OK	 
USER	AggRestSimulationSomeProducts	59	START	1598539386690	1598539386690
USER	AggRestSimulationSomeProducts	60	START	1598539386752	1598539386752
REQUEST	58		requestAggregation_some_products	1598539386648	1598539386766	OK	 
REQUEST	59		requestAggregation_some_products	1598539386692	1598539386781	OK	 
USER	AggRestSimulationSomeProducts	61	START	1598539386809	1598539386809
USER	AggRestSimulationSomeProducts	62	START	1598539386871	1598539386871
REQUEST	60		requestAggregation_some_products	1598539386756	1598539386877	OK	 
REQUEST	61		requestAggregation_some_products	1598539386812	1598539386908	OK	 
USER	AggRestSimulationSomeProducts	63	START	1598539386933	1598539386933
REQUEST	62		requestAggregation_some_products	1598539386875	1598539386972	OK	 
USER	AggRestSimulationSomeProducts	64	START	1598539386990	1598539386990
REQUEST	63		requestAggregation_some_products	1598539386937	1598539387021	OK	 
USER	AggRestSimulationSomeProducts	65	START	1598539387052	1598539387052
REQUEST	64		requestAggregation_some_products	1598539386991	1598539387098	OK	 
USER	AggRestSimulationSomeProducts	66	START	1598539387109	1598539387109
REQUEST	65		requestAggregation_some_products	1598539387054	1598539387157	OK	 
USER	AggRestSimulationSomeProducts	67	START	1598539387171	1598539387171
REQUEST	66		requestAggregation_some_products	1598539387111	1598539387211	OK	 
USER	AggRestSimulationSomeProducts	68	START	1598539387223	1598539387223
REQUEST	67		requestAggregation_some_products	1598539387174	1598539387263	OK	 
USER	AggRestSimulationSomeProducts	69	START	1598539387278	1598539387278
REQUEST	68		requestAggregation_some_products	1598539387226	1598539387328	OK	 
USER	AggRestSimulationSomeProducts	70	START	1598539387340	1598539387340
REQUEST	69		requestAggregation_some_products	1598539387282	1598539387380	OK	 
USER	AggRestSimulationSomeProducts	71	START	1598539387401	1598539387401
REQUEST	70		requestAggregation_some_products	1598539387343	1598539387423	OK	 
USER	AggRestSimulationSomeProducts	72	START	1598539387464	1598539387464
REQUEST	71		requestAggregation_some_products	1598539387404	1598539387484	OK	 
USER	AggRestSimulationSomeProducts	73	START	1598539387520	1598539387520
REQUEST	72		requestAggregation_some_products	1598539387466	1598539387547	OK	 
USER	AggRestSimulationSomeProducts	74	START	1598539387582	1598539387582
REQUEST	73		requestAggregation_some_products	1598539387523	1598539387633	OK	 
USER	AggRestSimulationSomeProducts	75	START	1598539387639	1598539387639
REQUEST	74		requestAggregation_some_products	1598539387585	1598539387676	OK	 
USER	AggRestSimulationSomeProducts	76	START	1598539387700	1598539387700
REQUEST	75		requestAggregation_some_products	1598539387642	1598539387734	OK	 
USER	AggRestSimulationSomeProducts	77	START	1598539387752	1598539387752
REQUEST	76		requestAggregation_some_products	1598539387701	1598539387792	OK	 
USER	AggRestSimulationSomeProducts	78	START	1598539387809	1598539387809
REQUEST	77		requestAggregation_some_products	1598539387754	1598539387853	OK	 
USER	AggRestSimulationSomeProducts	79	START	1598539387870	1598539387870
REQUEST	78		requestAggregation_some_products	1598539387812	1598539387909	OK	 
USER	AggRestSimulationSomeProducts	80	START	1598539387933	1598539387933
REQUEST	79		requestAggregation_some_products	1598539387871	1598539387963	OK	 
USER	AggRestSimulationSomeProducts	81	START	1598539387989	1598539387989
REQUEST	80		requestAggregation_some_products	1598539387934	1598539388030	OK	 
USER	AggRestSimulationSomeProducts	82	START	1598539388050	1598539388050
REQUEST	81		requestAggregation_some_products	1598539387992	1598539388097	OK	 
USER	AggRestSimulationSomeProducts	83	START	1598539388113	1598539388113
REQUEST	82		requestAggregation_some_products	1598539388052	1598539388139	OK	 
USER	AggRestSimulationSomeProducts	84	START	1598539388170	1598539388170
REQUEST	83		requestAggregation_some_products	1598539388116	1598539388211	OK	 
USER	AggRestSimulationSomeProducts	85	START	1598539388233	1598539388233
REQUEST	84		requestAggregation_some_products	1598539388173	1598539388248	OK	 
USER	AggRestSimulationSomeProducts	86	START	1598539388279	1598539388279
REQUEST	85		requestAggregation_some_products	1598539388237	1598539388314	OK	 
USER	AggRestSimulationSomeProducts	87	START	1598539388351	1598539388351
REQUEST	86		requestAggregation_some_products	1598539388281	1598539388363	OK	 
USER	AggRestSimulationSomeProducts	88	START	1598539388413	1598539388413
REQUEST	87		requestAggregation_some_products	1598539388353	1598539388432	OK	 
USER	AggRestSimulationSomeProducts	89	START	1598539388469	1598539388469
REQUEST	88		requestAggregation_some_products	1598539388415	1598539388501	OK	 
USER	AggRestSimulationSomeProducts	90	START	1598539388532	1598539388532
REQUEST	89		requestAggregation_some_products	1598539388472	1598539388549	OK	 
USER	AggRestSimulationSomeProducts	91	START	1598539388598	1598539388598
REQUEST	90		requestAggregation_some_products	1598539388534	1598539388624	OK	 
USER	AggRestSimulationSomeProducts	92	START	1598539388660	1598539388660
REQUEST	91		requestAggregation_some_products	1598539388600	1598539388695	OK	 
USER	AggRestSimulationSomeProducts	93	START	1598539388722	1598539388722
REQUEST	92		requestAggregation_some_products	1598539388661	1598539388742	OK	 
USER	AggRestSimulationSomeProducts	94	START	1598539388778	1598539388778
REQUEST	93		requestAggregation_some_products	1598539388723	1598539388793	OK	 
USER	AggRestSimulationSomeProducts	95	START	1598539388853	1598539388853
REQUEST	94		requestAggregation_some_products	1598539388781	1598539388866	OK	 
USER	AggRestSimulationSomeProducts	96	START	1598539388908	1598539388908
REQUEST	95		requestAggregation_some_products	1598539388854	1598539388932	OK	 
USER	AggRestSimulationSomeProducts	97	START	1598539388970	1598539388970
REQUEST	96		requestAggregation_some_products	1598539388910	1598539389025	OK	 
USER	AggRestSimulationSomeProducts	98	START	1598539389032	1598539389032
REQUEST	97		requestAggregation_some_products	1598539388972	1598539389065	OK	 
USER	AggRestSimulationSomeProducts	99	START	1598539389098	1598539389098
USER	AggRestSimulationSomeProducts	100	START	1598539389159	1598539389159
REQUEST	99		requestAggregation_some_products	1598539389100	1598539389174	OK	 
REQUEST	98		requestAggregation_some_products	1598539389033	1598539389182	OK	 
USER	AggRestSimulationSomeProducts	101	START	1598539389222	1598539389222
REQUEST	100		requestAggregation_some_products	1598539389161	1598539389248	OK	 
USER	AggRestSimulationSomeProducts	102	START	1598539389283	1598539389283
REQUEST	101		requestAggregation_some_products	1598539389224	1598539389296	OK	 
USER	AggRestSimulationSomeProducts	103	START	1598539389328	1598539389328
REQUEST	102		requestAggregation_some_products	1598539389285	1598539389389	OK	 
USER	AggRestSimulationSomeProducts	104	START	1598539389390	1598539389390
REQUEST	103		requestAggregation_some_products	1598539389330	1598539389409	OK	 
USER	AggRestSimulationSomeProducts	105	START	1598539389452	1598539389452
USER	AggRestSimulationSomeProducts	106	START	1598539389498	1598539389498
REQUEST	104		requestAggregation_some_products	1598539389391	1598539389508	OK	 
REQUEST	105		requestAggregation_some_products	1598539389454	1598539389545	OK	 
USER	AggRestSimulationSomeProducts	107	START	1598539389560	1598539389560
USER	AggRestSimulationSomeProducts	108	START	1598539389623	1598539389623
REQUEST	107		requestAggregation_some_products	1598539389563	1598539389648	OK	 
USER	AggRestSimulationSomeProducts	109	START	1598539389678	1598539389678
REQUEST	106		requestAggregation_some_products	1598539389502	1598539389703	OK	 
USER	AggRestSimulationSomeProducts	110	START	1598539389740	1598539389740
REQUEST	109		requestAggregation_some_products	1598539389679	1598539389757	OK	 
USER	AggRestSimulationSomeProducts	111	START	1598539389803	1598539389803
REQUEST	108		requestAggregation_some_products	1598539389626	1598539389824	OK	 
USER	AggRestSimulationSomeProducts	112	START	1598539389859	1598539389859
REQUEST	111		requestAggregation_some_products	1598539389806	1598539389896	OK	 
REQUEST	110		requestAggregation_some_products	1598539389740	1598539389920	OK	 
USER	AggRestSimulationSomeProducts	113	START	1598539389921	1598539389921
USER	AggRestSimulationSomeProducts	114	START	1598539389972	1598539389972
REQUEST	113		requestAggregation_some_products	1598539389923	1598539390001	OK	 
USER	AggRestSimulationSomeProducts	115	START	1598539390028	1598539390028
USER	AggRestSimulationSomeProducts	116	START	1598539390090	1598539390090
REQUEST	112		requestAggregation_some_products	1598539389862	1598539390097	OK	 
REQUEST	115		requestAggregation_some_products	1598539390029	1598539390113	OK	 
USER	AggRestSimulationSomeProducts	117	START	1598539390148	1598539390148
REQUEST	114		requestAggregation_some_products	1598539389974	1598539390157	OK	 
USER	AggRestSimulationSomeProducts	118	START	1598539390208	1598539390208
REQUEST	117		requestAggregation_some_products	1598539390149	1598539390245	OK	 
USER	AggRestSimulationSomeProducts	119	START	1598539390269	1598539390269
REQUEST	116		requestAggregation_some_products	1598539390093	1598539390274	OK	 
USER	AggRestSimulationSomeProducts	120	START	1598539390342	1598539390342
REQUEST	118		requestAggregation_some_products	1598539390209	1598539390386	OK	 
USER	AggRestSimulationSomeProducts	121	START	1598539390403	1598539390403
REQUEST	120		requestAggregation_some_products	1598539390342	1598539390427	OK	 
REQUEST	119		requestAggregation_some_products	1598539390273	1598539390459	OK	 
USER	AggRestSimulationSomeProducts	122	START	1598539390463	1598539390463
USER	AggRestSimulationSomeProducts	123	START	1598539390519	1598539390519
REQUEST	122		requestAggregation_some_products	1598539390464	1598539390539	OK	 
REQUEST	121		requestAggregation_some_products	1598539390407	1598539390542	OK	 
USER	AggRestSimulationSomeProducts	124	START	1598539390581	1598539390581
REQUEST	123		requestAggregation_some_products	1598539390522	1598539390618	OK	 
USER	AggRestSimulationSomeProducts	125	START	1598539390643	1598539390643
REQUEST	124		requestAggregation_some_products	1598539390582	1598539390663	OK	 
USER	AggRestSimulationSomeProducts	126	START	1598539390688	1598539390688
USER	AggRestSimulationSomeProducts	127	START	1598539390749	1598539390749
REQUEST	125		requestAggregation_some_products	1598539390644	1598539390762	OK	 
REQUEST	126		requestAggregation_some_products	1598539390691	1598539390765	OK	 
USER	AggRestSimulationSomeProducts	128	START	1598539390811	1598539390811
USER	AggRestSimulationSomeProducts	129	START	1598539390873	1598539390873
REQUEST	127		requestAggregation_some_products	1598539390751	1598539390872	OK	 
REQUEST	128		requestAggregation_some_products	1598539390816	1598539390896	OK	 
USER	AggRestSimulationSomeProducts	130	START	1598539390929	1598539390929
REQUEST	129		requestAggregation_some_products	1598539390877	1598539390971	OK	 
USER	AggRestSimulationSomeProducts	131	START	1598539390992	1598539390992
REQUEST	130		requestAggregation_some_products	1598539390932	1598539391011	OK	 
USER	AggRestSimulationSomeProducts	132	START	1598539391049	1598539391049
USER	AggRestSimulationSomeProducts	133	START	1598539391111	1598539391111
REQUEST	132		requestAggregation_some_products	1598539391051	1598539391130	OK	 
REQUEST	131		requestAggregation_some_products	1598539390994	1598539391150	OK	 
USER	AggRestSimulationSomeProducts	134	START	1598539391173	1598539391173
USER	AggRestSimulationSomeProducts	135	START	1598539391218	1598539391218
REQUEST	133		requestAggregation_some_products	1598539391113	1598539391248	OK	 
REQUEST	134		requestAggregation_some_products	1598539391176	1598539391279	OK	 
USER	AggRestSimulationSomeProducts	136	START	1598539391280	1598539391280
USER	AggRestSimulationSomeProducts	137	START	1598539391342	1598539391342
REQUEST	135		requestAggregation_some_products	1598539391221	1598539391365	OK	 
REQUEST	136		requestAggregation_some_products	1598539391282	1598539391386	OK	 
USER	AggRestSimulationSomeProducts	138	START	1598539391409	1598539391409
USER	AggRestSimulationSomeProducts	139	START	1598539391470	1598539391470
REQUEST	137		requestAggregation_some_products	1598539391344	1598539391492	OK	 
REQUEST	138		requestAggregation_some_products	1598539391411	1598539391502	OK	 
USER	AggRestSimulationSomeProducts	140	START	1598539391533	1598539391533
REQUEST	139		requestAggregation_some_products	1598539391473	1598539391573	OK	 
USER	AggRestSimulationSomeProducts	141	START	1598539391588	1598539391588
REQUEST	140		requestAggregation_some_products	1598539391536	1598539391622	OK	 
USER	AggRestSimulationSomeProducts	142	START	1598539391661	1598539391661
REQUEST	141		requestAggregation_some_products	1598539391591	1598539391694	OK	 
USER	AggRestSimulationSomeProducts	143	START	1598539391718	1598539391718
REQUEST	142		requestAggregation_some_products	1598539391663	1598539391740	OK	 
USER	AggRestSimulationSomeProducts	144	START	1598539391780	1598539391780
REQUEST	143		requestAggregation_some_products	1598539391720	1598539391834	OK	 
USER	AggRestSimulationSomeProducts	145	START	1598539391842	1598539391842
REQUEST	144		requestAggregation_some_products	1598539391782	1598539391866	OK	 
USER	AggRestSimulationSomeProducts	146	START	1598539391909	1598539391909
REQUEST	145		requestAggregation_some_products	1598539391844	1598539391948	OK	 
USER	AggRestSimulationSomeProducts	147	START	1598539391971	1598539391971
REQUEST	146		requestAggregation_some_products	1598539391912	1598539392019	OK	 
USER	AggRestSimulationSomeProducts	148	START	1598539392028	1598539392028
REQUEST	147		requestAggregation_some_products	1598539391973	1598539392084	OK	 
USER	AggRestSimulationSomeProducts	149	START	1598539392088	1598539392088
USER	AggRestSimulationSomeProducts	150	START	1598539392160	1598539392160
REQUEST	148		requestAggregation_some_products	1598539392031	1598539392190	OK	 
REQUEST	149		requestAggregation_some_products	1598539392091	1598539392196	OK	 
USER	AggRestSimulationSomeProducts	151	START	1598539392221	1598539392221
USER	AggRestSimulationSomeProducts	152	START	1598539392283	1598539392283
USER	AggRestSimulationSomeProducts	153	START	1598539392329	1598539392329
REQUEST	151		requestAggregation_some_products	1598539392222	1598539392329	OK	 
REQUEST	150		requestAggregation_some_products	1598539392162	1598539392332	OK	 
REQUEST	152		requestAggregation_some_products	1598539392284	1598539392368	OK	 
USER	AggRestSimulationSomeProducts	154	START	1598539392390	1598539392390
USER	AggRestSimulationSomeProducts	155	START	1598539392453	1598539392453
REQUEST	153		requestAggregation_some_products	1598539392330	1598539392469	OK	 
REQUEST	154		requestAggregation_some_products	1598539392392	1598539392486	OK	 
USER	AggRestSimulationSomeProducts	156	START	1598539392523	1598539392523
USER	AggRestSimulationSomeProducts	157	START	1598539392569	1598539392569
REQUEST	155		requestAggregation_some_products	1598539392456	1598539392598	OK	 
USER	AggRestSimulationSomeProducts	158	START	1598539392631	1598539392631
REQUEST	156		requestAggregation_some_products	1598539392526	1598539392631	OK	 
USER	AggRestSimulationSomeProducts	159	START	1598539392693	1598539392693
REQUEST	157		requestAggregation_some_products	1598539392571	1598539392722	OK	 
REQUEST	158		requestAggregation_some_products	1598539392634	1598539392729	OK	 
USER	AggRestSimulationSomeProducts	160	START	1598539392749	1598539392749
USER	AggRestSimulationSomeProducts	161	START	1598539392800	1598539392800
USER	AggRestSimulationSomeProducts	162	START	1598539392863	1598539392863
REQUEST	159		requestAggregation_some_products	1598539392698	1598539392862	OK	 
REQUEST	160		requestAggregation_some_products	1598539392752	1598539392868	OK	 
USER	AggRestSimulationSomeProducts	163	START	1598539392919	1598539392919
REQUEST	161		requestAggregation_some_products	1598539392803	1598539392957	OK	 
REQUEST	162		requestAggregation_some_products	1598539392866	1598539392966	OK	 
USER	AggRestSimulationSomeProducts	164	START	1598539392981	1598539392981
USER	AggRestSimulationSomeProducts	165	START	1598539393043	1598539393043
REQUEST	163		requestAggregation_some_products	1598539392920	1598539393066	OK	 
REQUEST	164		requestAggregation_some_products	1598539392982	1598539393083	OK	 
USER	AggRestSimulationSomeProducts	166	START	1598539393098	1598539393098
REQUEST	165		requestAggregation_some_products	1598539393044	1598539393121	OK	 
USER	AggRestSimulationSomeProducts	167	START	1598539393160	1598539393160
REQUEST	166		requestAggregation_some_products	1598539393099	1598539393189	OK	 
USER	AggRestSimulationSomeProducts	168	START	1598539393221	1598539393221
REQUEST	167		requestAggregation_some_products	1598539393161	1598539393237	OK	 
USER	AggRestSimulationSomeProducts	169	START	1598539393282	1598539393282
USER	AggRestSimulationSomeProducts	170	START	1598539393338	1598539393338
REQUEST	168		requestAggregation_some_products	1598539393222	1598539393344	OK	 
REQUEST	169		requestAggregation_some_products	1598539393282	1598539393352	OK	 
USER	AggRestSimulationSomeProducts	171	START	1598539393400	1598539393400
REQUEST	170		requestAggregation_some_products	1598539393339	1598539393434	OK	 
USER	AggRestSimulationSomeProducts	172	START	1598539393461	1598539393461
REQUEST	171		requestAggregation_some_products	1598539393401	1598539393480	OK	 
USER	AggRestSimulationSomeProducts	173	START	1598539393523	1598539393523
USER	AggRestSimulationSomeProducts	174	START	1598539393578	1598539393578
REQUEST	173		requestAggregation_some_products	1598539393524	1598539393604	OK	 
USER	AggRestSimulationSomeProducts	175	START	1598539393630	1598539393630
REQUEST	172		requestAggregation_some_products	1598539393462	1598539393682	OK	 
USER	AggRestSimulationSomeProducts	176	START	1598539393691	1598539393691
REQUEST	175		requestAggregation_some_products	1598539393630	1598539393715	OK	 
REQUEST	6		aggregationStatus	1598539393703	1598539393725	OK	 
USER	AggRestSimulationSomeProducts	177	START	1598539393753	1598539393753
REQUEST	174		requestAggregation_some_products	1598539393579	1598539393768	OK	 
REQUEST	7		aggregationStatus	1598539393753	1598539393785	OK	 
USER	AggRestSimulationSomeProducts	178	START	1598539393809	1598539393809
REQUEST	177		requestAggregation_some_products	1598539393753	1598539393838	OK	 
REQUEST	8		aggregationStatus	1598539393819	1598539393842	OK	 
USER	AggRestSimulationSomeProducts	179	START	1598539393870	1598539393870
REQUEST	176		requestAggregation_some_products	1598539393691	1598539393885	OK	 
REQUEST	6		aggregationResult	1598539393728	1598539393870	OK	 
REQUEST	8		aggregationResult	1598539393843	1598539393908	OK	 
USER	AggRestSimulationSomeProducts	180	START	1598539393930	1598539393930
REQUEST	7		aggregationResult	1598539393786	1598539393919	OK	 
REQUEST	9		aggregationStatus	1598539393907	1598539393939	OK	 
REQUEST	10		aggregationStatus	1598539393920	1598539393945	OK	 
REQUEST	8		deleteAggregation	1598539393913	1598539393964	OK	 
REQUEST	6		deleteAggregation	1598539393913	1598539393964	OK	 
USER	AggRestSimulationSomeProducts	8	END	1598539383629	1598539393964
USER	AggRestSimulationSomeProducts	6	END	1598539383512	1598539393964
REQUEST	179		requestAggregation_some_products	1598539393871	1598539393971	OK	 
REQUEST	178		requestAggregation_some_products	1598539393810	1598539393975	OK	 
USER	AggRestSimulationSomeProducts	181	START	1598539393992	1598539393992
REQUEST	7		deleteAggregation	1598539393933	1598539394002	OK	 
USER	AggRestSimulationSomeProducts	7	END	1598539383568	1598539394003
REQUEST	9		aggregationResult	1598539393940	1598539394014	OK	 
USER	AggRestSimulationSomeProducts	182	START	1598539394048	1598539394048
REQUEST	10		aggregationResult	1598539393946	1598539394049	OK	 
REQUEST	11		aggregationStatus	1598539394002	1598539394056	OK	 
REQUEST	9		deleteAggregation	1598539394021	1598539394078	OK	 
USER	AggRestSimulationSomeProducts	9	END	1598539383691	1598539394079
REQUEST	12		aggregationStatus	1598539394058	1598539394085	OK	 
USER	AggRestSimulationSomeProducts	183	START	1598539394100	1598539394100
REQUEST	180		requestAggregation_some_products	1598539393931	1598539394101	OK	 
REQUEST	10		deleteAggregation	1598539394061	1598539394114	OK	 
USER	AggRestSimulationSomeProducts	10	END	1598539383753	1598539394115
REQUEST	181		requestAggregation_some_products	1598539393993	1598539394123	OK	 
REQUEST	11		aggregationResult	1598539394062	1598539394145	OK	 
REQUEST	13		aggregationStatus	1598539394131	1598539394154	OK	 
USER	AggRestSimulationSomeProducts	184	START	1598539394162	1598539394162
REQUEST	12		aggregationResult	1598539394086	1598539394169	OK	 
REQUEST	14		aggregationStatus	1598539394162	1598539394186	OK	 
REQUEST	11		deleteAggregation	1598539394150	1598539394218	OK	 
