RUN	com.eurobits.gatling.agregador.simulations.AggRestSimulation	aggrestsimulation	1597138323490	 	3.0.3
REQUEST	109		login	1597138327225	1597138327256	OK	 
USER	AggRestSimulation	111	START	1597138327266	1597138327266
REQUEST	110		login	1597138327246	1597138327278	OK	 
USER	AggRestSimulation	112	START	1597138327286	1597138327286
REQUEST	111		login	1597138327266	1597138327300	OK	 
USER	AggRestSimulation	113	START	1597138327307	1597138327307
REQUEST	112		login	1597138327287	1597138327318	OK	 
USER	AggRestSimulation	114	START	1597138327322	1597138327322
REQUEST	113		login	1597138327309	1597138327339	OK	 
USER	AggRestSimulation	115	START	1597138327342	1597138327342
REQUEST	114		login	1597138327323	1597138327352	OK	 
USER	AggRestSimulation	116	START	1597138327362	1597138327362
REQUEST	115		login	1597138327343	1597138327376	OK	 
USER	AggRestSimulation	117	START	1597138327383	1597138327383
REQUEST	116		login	1597138327363	1597138327396	OK	 
USER	AggRestSimulation	118	START	1597138327404	1597138327404
REQUEST	117		login	1597138327384	1597138327413	OK	 
USER	AggRestSimulation	119	START	1597138327425	1597138327425
REQUEST	118		login	1597138327404	1597138327437	OK	 
USER	AggRestSimulation	120	START	1597138327445	1597138327445
REQUEST	119		login	1597138327426	1597138327455	OK	 
USER	AggRestSimulation	121	START	1597138327466	1597138327466
USER	AggRestSimulation	122	START	1597138327487	1597138327487
USER	AggRestSimulation	123	START	1597138327507	1597138327507
USER	AggRestSimulation	124	START	1597138327522	1597138327522
USER	AggRestSimulation	125	START	1597138327543	1597138327543
USER	AggRestSimulation	126	START	1597138327564	1597138327564
REQUEST	120		login	1597138327446	1597138327580	OK	 
USER	AggRestSimulation	127	START	1597138327584	1597138327584
USER	AggRestSimulation	128	START	1597138327605	1597138327605
REQUEST	121		login	1597138327467	1597138327614	OK	 
REQUEST	123		login	1597138327508	1597138327614	OK	 
REQUEST	124		login	1597138327523	1597138327615	OK	 
REQUEST	126		login	1597138327577	1597138327614	OK	 
REQUEST	125		login	1597138327544	1597138327614	OK	 
REQUEST	122		login	1597138327487	1597138327614	OK	 
REQUEST	127		login	1597138327585	1597138327618	OK	 
USER	AggRestSimulation	129	START	1597138327625	1597138327625
REQUEST	128		login	1597138327606	1597138327639	OK	 
USER	AggRestSimulation	130	START	1597138327646	1597138327646
REQUEST	129		login	1597138327626	1597138327657	OK	 
USER	AggRestSimulation	131	START	1597138327667	1597138327667
REQUEST	130		login	1597138327647	1597138327677	OK	 
USER	AggRestSimulation	132	START	1597138327687	1597138327687
REQUEST	131		login	1597138327667	1597138327696	OK	 
USER	AggRestSimulation	133	START	1597138327702	1597138327702
REQUEST	132		login	1597138327688	1597138327719	OK	 
USER	AggRestSimulation	134	START	1597138327723	1597138327723
REQUEST	133		login	1597138327703	1597138327734	OK	 
USER	AggRestSimulation	135	START	1597138327744	1597138327744
REQUEST	134		login	1597138327724	1597138327756	OK	 
USER	AggRestSimulation	136	START	1597138327764	1597138327764
USER	AggRestSimulation	137	START	1597138327785	1597138327785
USER	AggRestSimulation	138	START	1597138327806	1597138327806
USER	AggRestSimulation	139	START	1597138327826	1597138327826
USER	AggRestSimulation	140	START	1597138327847	1597138327847
USER	AggRestSimulation	141	START	1597138327862	1597138327862
USER	AggRestSimulation	142	START	1597138327882	1597138327882
REQUEST	135		login	1597138327745	1597138327892	OK	 
USER	AggRestSimulation	143	START	1597138327903	1597138327903
REQUEST	140		login	1597138327848	1597138327903	OK	 
REQUEST	137		login	1597138327786	1597138327903	OK	 
REQUEST	139		login	1597138327828	1597138327906	OK	 
REQUEST	138		login	1597138327807	1597138327906	OK	 
REQUEST	136		login	1597138327765	1597138327906	OK	 
REQUEST	141		login	1597138327863	1597138327910	OK	 
USER	AggRestSimulation	144	START	1597138327924	1597138327924
REQUEST	142		login	1597138327883	1597138327914	OK	 
REQUEST	143		login	1597138327904	1597138327937	OK	 
USER	AggRestSimulation	145	START	1597138327945	1597138327945
REQUEST	144		login	1597138327925	1597138327958	OK	 
USER	AggRestSimulation	146	START	1597138327965	1597138327965
REQUEST	145		login	1597138327945	1597138327977	OK	 
USER	AggRestSimulation	147	START	1597138327985	1597138327985
REQUEST	146		login	1597138327966	1597138327997	OK	 
USER	AggRestSimulation	148	START	1597138328006	1597138328006
USER	AggRestSimulation	149	START	1597138328027	1597138328027
REQUEST	147		login	1597138327986	1597138328029	OK	 
REQUEST	148		login	1597138328007	1597138328037	OK	 
USER	AggRestSimulation	150	START	1597138328047	1597138328047
REQUEST	149		login	1597138328027	1597138328058	OK	 
USER	AggRestSimulation	151	START	1597138328062	1597138328062
USER	AggRestSimulation	152	START	1597138328083	1597138328083
USER	AggRestSimulation	153	START	1597138328104	1597138328104
USER	AggRestSimulation	154	START	1597138328124	1597138328124
USER	AggRestSimulation	155	START	1597138328145	1597138328145
USER	AggRestSimulation	156	START	1597138328166	1597138328166
USER	AggRestSimulation	157	START	1597138328187	1597138328187
REQUEST	150		login	1597138328048	1597138328190	OK	 
USER	AggRestSimulation	158	START	1597138328207	1597138328207
REQUEST	151		login	1597138328063	1597138328211	OK	 
REQUEST	154		login	1597138328126	1597138328224	OK	 
USER	AggRestSimulation	159	START	1597138328223	1597138328223
REQUEST	153		login	1597138328104	1597138328223	OK	 
REQUEST	157		login	1597138328188	1597138328223	OK	 
REQUEST	156		login	1597138328167	1597138328223	OK	 
REQUEST	155		login	1597138328147	1597138328223	OK	 
REQUEST	152		login	1597138328084	1597138328226	OK	 
REQUEST	158		login	1597138328209	1597138328241	OK	 
USER	AggRestSimulation	160	START	1597138328244	1597138328244
REQUEST	159		login	1597138328227	1597138328261	OK	 
USER	AggRestSimulation	161	START	1597138328265	1597138328265
REQUEST	160		login	1597138328245	1597138328280	OK	 
USER	AggRestSimulation	162	START	1597138328285	1597138328285
REQUEST	161		login	1597138328266	1597138328296	OK	 
USER	AggRestSimulation	163	START	1597138328321	1597138328321
USER	AggRestSimulation	164	START	1597138328322	1597138328322
USER	AggRestSimulation	165	START	1597138328342	1597138328342
USER	AggRestSimulation	166	START	1597138328363	1597138328363
REQUEST	162		login	1597138328286	1597138328371	OK	 
USER	AggRestSimulation	167	START	1597138328384	1597138328384
USER	AggRestSimulation	168	START	1597138328404	1597138328404
USER	AggRestSimulation	169	START	1597138328425	1597138328425
REQUEST	166		login	1597138328364	1597138328436	OK	 
REQUEST	163		login	1597138328322	1597138328436	OK	 
REQUEST	165		login	1597138328343	1597138328437	OK	 
REQUEST	164		login	1597138328323	1597138328437	OK	 
USER	AggRestSimulation	170	START	1597138328445	1597138328445
REQUEST	168		login	1597138328406	1597138328447	OK	 
REQUEST	167		login	1597138328386	1597138328448	OK	 
REQUEST	169		login	1597138328427	1597138328460	OK	 
USER	AggRestSimulation	171	START	1597138328466	1597138328466
REQUEST	170		login	1597138328446	1597138328477	OK	 
USER	AggRestSimulation	172	START	1597138328487	1597138328487
REQUEST	171		login	1597138328467	1597138328501	OK	 
USER	AggRestSimulation	173	START	1597138328507	1597138328507
REQUEST	172		login	1597138328487	1597138328521	OK	 
USER	AggRestSimulation	174	START	1597138328524	1597138328524
USER	AggRestSimulation	175	START	1597138328544	1597138328544
USER	AggRestSimulation	176	START	1597138328565	1597138328565
REQUEST	173		login	1597138328508	1597138328564	OK	 
USER	AggRestSimulation	177	START	1597138328585	1597138328585
REQUEST	174		login	1597138328525	1597138328587	OK	 
REQUEST	176		login	1597138328566	1597138328596	OK	 
REQUEST	175		login	1597138328545	1597138328596	OK	 
USER	AggRestSimulation	178	START	1597138328606	1597138328606
REQUEST	177		login	1597138328586	1597138328618	OK	 
USER	AggRestSimulation	179	START	1597138328626	1597138328626
REQUEST	178		login	1597138328607	1597138328637	OK	 
USER	AggRestSimulation	180	START	1597138328647	1597138328647
REQUEST	179		login	1597138328627	1597138328657	OK	 
USER	AggRestSimulation	181	START	1597138328662	1597138328662
REQUEST	180		login	1597138328648	1597138328678	OK	 
USER	AggRestSimulation	182	START	1597138328683	1597138328683
USER	AggRestSimulation	183	START	1597138328704	1597138328704
USER	AggRestSimulation	184	START	1597138328725	1597138328725
USER	AggRestSimulation	185	START	1597138328745	1597138328745
USER	AggRestSimulation	186	START	1597138328766	1597138328766
USER	AggRestSimulation	187	START	1597138328787	1597138328787
REQUEST	181		login	1597138328663	1597138328806	OK	 
USER	AggRestSimulation	188	START	1597138328807	1597138328807
USER	AggRestSimulation	189	START	1597138328823	1597138328823
REQUEST	182		login	1597138328684	1597138328830	OK	 
