RUN	com.eurobits.gatling.agregador.simulations.AggRestSimulation	aggrestsimulation	1597139289530	 	3.0.3
REQUEST	656		aggregationStatus	1597139324761	1597139331157	OK	 
REQUEST	195		aggregationStatus	1597139325631	1597139331157	OK	 
REQUEST	234		aggregationStatus	1597139326294	1597139331171	OK	 
REQUEST	199		aggregationStatus	1597139325734	1597139331171	OK	 
USER	AggRestSimulation	2000	START	1597139331214	1597139331214
REQUEST	645		aggregationStatus	1597139324443	1597139331173	OK	 
REQUEST	622		aggregationStatus	1597139323983	1597139331173	OK	 
REQUEST	198		aggregationStatus	1597139325672	1597139331175	OK	 
REQUEST	642		aggregationStatus	1597139324474	1597139331175	OK	 
USER	AggRestSimulation	2001	START	1597139331235	1597139331235
REQUEST	623		aggregationStatus	1597139324105	1597139331178	OK	 
REQUEST	649		aggregationStatus	1597139324571	1597139331178	OK	 
REQUEST	612		aggregationStatus	1597139323942	1597139331192	OK	 
REQUEST	252		aggregationStatus	1597139326780	1597139331192	OK	 
USER	AggRestSimulation	2002	START	1597139331250	1597139331250
REQUEST	667		aggregationStatus	1597139325004	1597139331194	OK	 
REQUEST	205		aggregationStatus	1597139325821	1597139331194	OK	 
REQUEST	696		aggregationStatus	1597139325605	1597139331196	OK	 
REQUEST	625		aggregationStatus	1597139323942	1597139331196	OK	 
USER	AggRestSimulation	2003	START	1597139331260	1597139331260
REQUEST	672		aggregationStatus	1597139325004	1597139331212	OK	 
REQUEST	211		aggregationStatus	1597139325892	1597139331212	OK	 
REQUEST	215		aggregationStatus	1597139325974	1597139331214	OK	 
REQUEST	266		aggregationStatus	1597139326873	1597139331214	OK	 
REQUEST	638		aggregationStatus	1597139324443	1597139331217	OK	 
REQUEST	661		aggregationStatus	1597139324880	1597139331217	OK	 
REQUEST	214		aggregationStatus	1597139325872	1597139331234	OK	 
REQUEST	658		aggregationStatus	1597139324751	1597139331234	OK	 
USER	AggRestSimulation	2004	START	1597139331280	1597139331280
REQUEST	665		aggregationStatus	1597139324761	1597139331237	OK	 
REQUEST	639		aggregationStatus	1597139324294	1597139331237	OK	 
REQUEST	628		aggregationStatus	1597139324181	1597139331239	OK	 
REQUEST	268		aggregationStatus	1597139326904	1597139331240	OK	 
REQUEST	683		aggregationStatus	1597139325193	1597139331256	OK	 
REQUEST	221		aggregationStatus	1597139326072	1597139331256	OK	 
USER	AggRestSimulation	2005	START	1597139331301	1597139331301
REQUEST	712		aggregationStatus	1597139325892	1597139331259	OK	 
REQUEST	641		aggregationStatus	1597139324443	1597139331259	OK	 
REQUEST	723		aggregationStatus	1597139326211	1597139331261	OK	 
REQUEST	688		aggregationStatus	1597139325452	1597139331261	OK	 
USER	AggRestSimulation	2006	START	1597139331321	1597139331321
REQUEST	282		aggregationStatus	1597139327324	1597139331276	OK	 
REQUEST	231		aggregationStatus	1597139326232	1597139331276	OK	 
REQUEST	654		aggregationStatus	1597139324664	1597139331278	OK	 
REQUEST	677		aggregationStatus	1597139325034	1597139331278	OK	 
REQUEST	674		aggregationStatus	1597139324973	1597139331280	OK	 
REQUEST	230		aggregationStatus	1597139326221	1597139331280	OK	 
USER	AggRestSimulation	2007	START	1597139331342	1597139331342
REQUEST	655		aggregationStatus	1597139324591	1597139331296	OK	 
REQUEST	681		aggregationStatus	1597139325152	1597139331296	OK	 
REQUEST	644		aggregationStatus	1597139324484	1597139331299	OK	 
REQUEST	284		aggregationStatus	1597139327334	1597139331299	OK	 
USER	AggRestSimulation	2008	START	1597139331364	1597139331364
REQUEST	237		aggregationStatus	1597139327386	1597139331301	OK	 
REQUEST	699		aggregationStatus	1597139325605	1597139331301	OK	 
REQUEST	657		aggregationStatus	1597139324751	1597139331318	OK	 
REQUEST	1096		aggregationStatus	1597139323622	1597139331318	OK	 
REQUEST	704		aggregationStatus	1597139325631	1597139331321	OK	 
REQUEST	243		aggregationStatus	1597139326525	1597139331322	OK	 
USER	AggRestSimulation	2009	START	1597139331385	1597139331385
REQUEST	247		aggregationStatus	1597139326630	1597139331324	OK	 
REQUEST	618		aggregationStatus	1597139324025	1597139331324	OK	 
USER	AggRestSimulation	2010	START	1597139331400	1597139331400
REQUEST	693		aggregationStatus	1597139325544	1597139331339	OK	 
REQUEST	670		aggregationStatus	1597139324834	1597139331339	OK	 
REQUEST	246		aggregationStatus	1597139326535	1597139331342	OK	 
REQUEST	690		aggregationStatus	1597139325244	1597139331342	OK	 
USER	AggRestSimulation	2011	START	1597139331420	1597139331420
REQUEST	697		aggregationStatus	1597139325631	1597139331344	OK	 
REQUEST	671		aggregationStatus	1597139324952	1597139331344	OK	 
REQUEST	660		aggregationStatus	1597139324633	1597139331364	OK	 
REQUEST	620		aggregationStatus	1597139323863	1597139331364	OK	 
REQUEST	715		aggregationStatus	1597139325923	1597139331379	OK	 
REQUEST	253		aggregationStatus	1597139326765	1597139331379	OK	 
USER	AggRestSimulation	2012	START	1597139331441	1597139331441
REQUEST	1112		aggregationStatus	1597139323983	1597139331381	OK	 
REQUEST	673		aggregationStatus	1597139324963	1597139331381	OK	 
REQUEST	627		aggregationStatus	1597139324181	1597139331384	OK	 
REQUEST	720		aggregationStatus	1597139326134	1597139331384	OK	 
REQUEST	634		aggregationStatus	1597139324274	1597139331400	OK	 
REQUEST	263		aggregationStatus	1597139326842	1597139331400	OK	 
REQUEST	686		aggregationStatus	1597139325275	1597139331404	OK	 
REQUEST	709		aggregationStatus	1597139325651	1597139331404	OK	 
USER	AggRestSimulation	2013	START	1597139331462	1597139331462
REQUEST	706		aggregationStatus	1597139325882	1597139331418	OK	 
REQUEST	262		aggregationStatus	1597139327191	1597139331418	OK	 
REQUEST	713		aggregationStatus	1597139325974	1597139331421	OK	 
REQUEST	687		aggregationStatus	1597139325462	1597139331421	OK	 
REQUEST	636		aggregationStatus	1597139324361	1597139331425	OK	 
REQUEST	676		aggregationStatus	1597139325034	1597139331425	OK	 
USER	AggRestSimulation	2014	START	1597139331482	1597139331482
REQUEST	731		aggregationStatus	1597139326314	1597139331439	OK	 
REQUEST	269		aggregationStatus	1597139327125	1597139331439	OK	 
REQUEST	1128		aggregationStatus	1597139324274	1597139331442	OK	 
REQUEST	689		aggregationStatus	1597139325534	1597139331442	OK	 
USER	AggRestSimulation	2015	START	1597139331504	1597139331504
REQUEST	736		aggregationStatus	1597139326314	1597139331444	OK	 
REQUEST	643		aggregationStatus	1597139325472	1597139331444	OK	 
REQUEST	650		aggregationStatus	1597139324525	1597139331459	OK	 
REQUEST	279		aggregationStatus	1597139327191	1597139331459	OK	 
REQUEST	702		aggregationStatus	1597139325790	1597139331461	OK	 
REQUEST	725		aggregationStatus	1597139326221	1597139331461	OK	 
REQUEST	722		aggregationStatus	1597139326145	1597139331463	OK	 
REQUEST	278		aggregationStatus	1597139327135	1597139331463	OK	 
USER	AggRestSimulation	2016	START	1597139331525	1597139331525
REQUEST	729		aggregationStatus	1597139326103	1597139331465	OK	 
REQUEST	703		aggregationStatus	1597139325754	1597139331465	OK	 
USER	AggRestSimulation	2017	START	1597139331540	1597139331540
REQUEST	652		aggregationStatus	1597139325620	1597139331482	OK	 
REQUEST	692		aggregationStatus	1597139325544	1597139331482	OK	 
REQUEST	285		aggregationStatus	1597139327293	1597139331486	OK	 
REQUEST	747		aggregationStatus	1597139326442	1597139331486	OK	 
REQUEST	1144		aggregationStatus	1597139324561	1597139331502	OK	 
REQUEST	705		aggregationStatus	1597139325800	1597139331502	OK	 
REQUEST	659		aggregationStatus	1597139324731	1597139331505	OK	 
REQUEST	752		aggregationStatus	1597139326583	1597139331505	OK	 
USER	AggRestSimulation	2018	START	1597139331560	1597139331560
REQUEST	631		aggregationStatus	1597139324181	1597139331507	OK	 
REQUEST	666		aggregationStatus	1597139324963	1597139331507	OK	 
REQUEST	741		aggregationStatus	1597139326421	1597139331523	OK	 
REQUEST	718		aggregationStatus	1597139325985	1597139331523	OK	 
REQUEST	738		aggregationStatus	1597139326345	1597139331525	OK	 
REQUEST	630		aggregationStatus	1597139324140	1597139331525	OK	 
USER	AggRestSimulation	2019	START	1597139331581	1597139331581
REQUEST	745		aggregationStatus	1597139326411	1597139331527	OK	 
REQUEST	719		aggregationStatus	1597139325892	1597139331527	OK	 
REQUEST	708		aggregationStatus	1597139325831	1597139331542	OK	 
REQUEST	668		aggregationStatus	1597139324942	1597139331542	OK	 
REQUEST	301		aggregationStatus	1597139327812	1597139331545	OK	 
REQUEST	1099		aggregationStatus	1597139323863	1597139331545	OK	 
USER	AggRestSimulation	2020	START	1597139331601	1597139331601
REQUEST	1160		aggregationStatus	1597139324865	1597139331547	OK	 
REQUEST	721		aggregationStatus	1597139326165	1597139331547	OK	 
REQUEST	675		aggregationStatus	1597139324942	1597139331549	OK	 
REQUEST	1104		aggregationStatus	1597139323773	1597139331549	OK	 
REQUEST	647		aggregationStatus	1597139324602	1597139331565	OK	 
REQUEST	682		aggregationStatus	1597139325203	1597139331565	OK	 
REQUEST	1093		aggregationStatus	1597139323552	1597139331568	OK	 
REQUEST	734		aggregationStatus	1597139326314	1597139331568	OK	 
REQUEST	1106		aggregationStatus	1597139323863	1597139331570	OK	 
REQUEST	646		aggregationStatus	1597139324494	1597139331570	OK	 
USER	AggRestSimulation	2021	START	1597139331624	1597139331624
REQUEST	1097		aggregationStatus	1597139323665	1597139331585	OK	 
REQUEST	735		aggregationStatus	1597139326345	1597139331585	OK	 
REQUEST	724		aggregationStatus	1597139325954	1597139331587	OK	 
REQUEST	684		aggregationStatus	1597139325275	1597139331587	OK	 
REQUEST	317		aggregationStatus	1597139328123	1597139331590	OK	 
REQUEST	1115		aggregationStatus	1597139323973	1597139331590	OK	 
USER	AggRestSimulation	2022	START	1597139331644	1597139331644
REQUEST	1176		aggregationStatus	1597139325244	1597139331603	OK	 
REQUEST	737		aggregationStatus	1597139326370	1597139331603	OK	 
REQUEST	1120		aggregationStatus	1597139323983	1597139331606	OK	 
REQUEST	691		aggregationStatus	1597139325544	1597139331606	OK	 
USER	AggRestSimulation	2023	START	1597139331665	1597139331665
REQUEST	698		aggregationStatus	1597139325662	1597139331608	OK	 
REQUEST	663		aggregationStatus	1597139324865	1597139331608	OK	 
REQUEST	1109		aggregationStatus	1597139323912	1597139331610	OK	 
REQUEST	750		aggregationStatus	1597139326463	1597139331610	OK	 
USER	AggRestSimulation	2024	START	1597139331680	1597139331680
REQUEST	662		aggregationStatus	1597139324942	1597139331612	OK	 
REQUEST	1122		aggregationStatus	1597139323994	1597139331612	OK	 
REQUEST	1113		aggregationStatus	1597139323862	1597139331629	OK	 
REQUEST	1103		aggregationStatus	1597139323794	1597139331629	OK	 
REQUEST	700		aggregationStatus	1597139325754	1597139331632	OK	 
REQUEST	1092		aggregationStatus	1597139323594	1597139331632	OK	 
USER	AggRestSimulation	2025	START	1597139331701	1597139331701
REQUEST	333		aggregationStatus	1597139328410	1597139331635	OK	 
REQUEST	1131		aggregationStatus	1597139324305	1597139331635	OK	 
REQUEST	1105		aggregationStatus	1597139323773	1597139331653	OK	 
REQUEST	1192		aggregationStatus	1597139325554	1597139331653	OK	 
USER	AggRestSimulation	2026	START	1597139331722	1597139331722
REQUEST	1136		aggregationStatus	1597139324412	1597139331656	OK	 
REQUEST	707		aggregationStatus	1597139325882	1597139331656	OK	 
REQUEST	714		aggregationStatus	1597139325754	1597139331671	OK	 
REQUEST	679		aggregationStatus	1597139325055	1597139331671	OK	 
USER	AggRestSimulation	2027	START	1597139331742	1597139331742
REQUEST	1125		aggregationStatus	1597139324045	1597139331675	OK	 
REQUEST	1118		aggregationStatus	1597139323983	1597139331675	OK	 
REQUEST	1138		aggregationStatus	1597139324540	1597139331690	OK	 
REQUEST	678		aggregationStatus	1597139325070	1597139331690	OK	 
REQUEST	1129		aggregationStatus	1597139324243	1597139331694	OK	 
REQUEST	1119		aggregationStatus	1597139324150	1597139331694	OK	 
USER	AggRestSimulation	2028	START	1597139331763	1597139331763
REQUEST	716		aggregationStatus	1597139326124	1597139331697	OK	 
REQUEST	1108		aggregationStatus	1597139323815	1597139331697	OK	 
REQUEST	1147		aggregationStatus	1597139324664	1597139331712	OK	 
REQUEST	621		aggregationStatus	1597139323973	1597139331712	OK	 
REQUEST	1121		aggregationStatus	1597139323994	1597139331715	OK	 
REQUEST	1208		aggregationStatus	1597139325923	1597139331715	OK	 
USER	AggRestSimulation	2029	START	1597139331783	1597139331783
REQUEST	739		aggregationStatus	1597139326324	1597139331731	OK	 
REQUEST	1152		aggregationStatus	1597139324705	1597139331731	OK	 
REQUEST	695		aggregationStatus	1597139325631	1597139331736	OK	 
REQUEST	730		aggregationStatus	1597139326345	1597139331736	OK	 
REQUEST	1141		aggregationStatus	1597139324525	1597139331750	OK	 
REQUEST	1134		aggregationStatus	1597139324315	1597139331750	OK	 
REQUEST	694		aggregationStatus	1597139325544	1597139331754	OK	 
REQUEST	1154		aggregationStatus	1597139324695	1597139331754	OK	 
USER	AggRestSimulation	2030	START	1597139331803	1597139331803
REQUEST	1135		aggregationStatus	1597139324350	1597139331757	OK	 
REQUEST	1145		aggregationStatus	1597139324612	1597139331757	OK	 
REQUEST	732		aggregationStatus	1597139326345	1597139331773	OK	 
REQUEST	1124		aggregationStatus	1597139324150	1597139331773	OK	 
USER	AggRestSimulation	2031	START	1597139331824	1597139331824
REQUEST	1163		aggregationStatus	1597139324963	1597139331775	OK	 
REQUEST	637		aggregationStatus	1597139324453	1597139331775	OK	 
REQUEST	1137		aggregationStatus	1597139324674	1597139331778	OK	 
REQUEST	1544		requestAggregation	1597139322849	1597139331778	OK	 
REQUEST	1123		aggregationStatus	1597139324105	1597139331792	OK	 
REQUEST	1168		aggregationStatus	1597139325091	1597139331792	OK	 
USER	AggRestSimulation	2032	START	1597139331845	1597139331845
REQUEST	711		aggregationStatus	1597139326020	1597139331795	OK	 
REQUEST	746		aggregationStatus	1597139326453	1597139331795	OK	 
REQUEST	1157		aggregationStatus	1597139324761	1597139331797	OK	 
REQUEST	1150		aggregationStatus	1597139325682	1597139331797	OK	 
USER	AggRestSimulation	2033	START	1597139331865	1597139331865
REQUEST	710		aggregationStatus	1597139325821	1597139331800	OK	 
REQUEST	1170		aggregationStatus	1597139325183	1597139331800	OK	 
REQUEST	1161		aggregationStatus	1597139324855	1597139331816	OK	 
REQUEST	1151		aggregationStatus	1597139324695	1597139331816	OK	 
REQUEST	748		aggregationStatus	1597139326525	1597139331819	OK	 
REQUEST	1140		aggregationStatus	1597139324494	1597139331819	OK	 
USER	AggRestSimulation	2034	START	1597139331880	1597139331880
REQUEST	1179		aggregationStatus	1597139325275	1597139331833	OK	 
REQUEST	669		aggregationStatus	1597139324963	1597139331833	OK	 
USER	AggRestSimulation	2035	START	1597139331900	1597139331900
REQUEST	1576		login	1597139322732	1597139331837	OK	 
REQUEST	1153		aggregationStatus	1597139324751	1597139331837	OK	 
REQUEST	1139		aggregationStatus	1597139324443	1597139331839	OK	 
REQUEST	1184		aggregationStatus	1597139325332	1597139331839	OK	 
USER	AggRestSimulation	2036	START	1597139331922	1597139331922
REQUEST	762		aggregationStatus	1597139326672	1597139331855	OK	 
REQUEST	727		aggregationStatus	1597139326304	1597139331855	OK	 
REQUEST	1173		aggregationStatus	1597139325193	1597139331858	OK	 
REQUEST	1166		aggregationStatus	1597139325034	1597139331858	OK	 
REQUEST	1186		aggregationStatus	1597139325383	1597139331873	OK	 
REQUEST	726		aggregationStatus	1597139326304	1597139331873	OK	 
USER	AggRestSimulation	2037	START	1597139331942	1597139331942
REQUEST	1167		aggregationStatus	1597139325142	1597139331876	OK	 
REQUEST	1177		aggregationStatus	1597139325290	1597139331876	OK	 
REQUEST	764		aggregationStatus	1597139326692	1597139331879	OK	 
REQUEST	1156		aggregationStatus	1597139324731	1597139331881	OK	 
REQUEST	1195		aggregationStatus	1597139325503	1597139331897	OK	 
REQUEST	685		aggregationStatus	1597139325183	1597139331897	OK	 
REQUEST	1169		aggregationStatus	1597139325152	1597139331901	OK	 
REQUEST	72		deleteAggregation	1597139328388	1597139331912	OK	 
USER	AggRestSimulation	72	END	1597139292670	1597139331964
USER	AggRestSimulation	2038	START	1597139331973	1597139331973
REQUEST	1155		aggregationStatus	1597139324731	1597139331921	OK	 
REQUEST	1216		aggregationStatus	1597139326145	1597139331921	OK	 
USER	AggRestSimulation	2039	START	1597139331984	1597139331984
REQUEST	778		aggregationStatus	1597139327001	1597139331924	OK	 
REQUEST	743		aggregationStatus	1597139326432	1597139331924	OK	 
USER	AggRestSimulation	2040	START	1597139332004	1597139332004
REQUEST	1182		aggregationStatus	1597139325352	1597139331939	OK	 
REQUEST	1189		aggregationStatus	1597139325363	1597139331939	OK	 
REQUEST	742		aggregationStatus	1597139326411	1597139331941	OK	 
REQUEST	1202		aggregationStatus	1597139325965	1597139331941	OK	 
USER	AggRestSimulation	2041	START	1597139332020	1597139332020
REQUEST	1183		aggregationStatus	1597139325342	1597139331943	OK	 
REQUEST	1193		aggregationStatus	1597139325452	1597139331943	OK	 
REQUEST	1172		aggregationStatus	1597139325244	1597139331957	OK	 
REQUEST	780		aggregationStatus	1597139327293	1597139331957	OK	 
REQUEST	701		aggregationStatus	1597139325821	1597139331961	OK	 
REQUEST	1211		aggregationStatus	1597139326031	1597139331961	OK	 
USER	AggRestSimulation	2042	START	1597139332040	1597139332040
REQUEST	1185		aggregationStatus	1597139325421	1597139331964	OK	 
REQUEST	1232		aggregationStatus	1597139326442	1597139331983	OK	 
REQUEST	1171		aggregationStatus	1597139325121	1597139331983	OK	 
USER	AggRestSimulation	2043	START	1597139332061	1597139332061
USER	AggRestSimulation	2044	START	1597139332082	1597139332082
USER	AggRestSimulation	2045	START	1597139332103	1597139332103
USER	AggRestSimulation	2046	START	1597139332123	1597139332123
USER	AggRestSimulation	2047	START	1597139332144	1597139332144
USER	AggRestSimulation	2048	START	1597139332164	1597139332164
USER	AggRestSimulation	2049	START	1597139332185	1597139332185
USER	AggRestSimulation	2050	START	1597139332200	1597139332200
USER	AggRestSimulation	2051	START	1597139332220	1597139332220
REQUEST	88		aggregationResult	1597139328531	1597139331964	OK	 
USER	AggRestSimulation	2052	START	1597139332241	1597139332241
REQUEST	759		aggregationStatus	1597139326630	1597139331987	OK	 
REQUEST	1114		aggregationStatus	1597139323994	1597139331987	OK	 
REQUEST	1214		aggregationStatus	1597139325995	1597139332005	OK	 
REQUEST	1221		aggregationStatus	1597139326232	1597139332005	OK	 
REQUEST	758		aggregationStatus	1597139326625	1597139332007	OK	 
REQUEST	1218		aggregationStatus	1597139326114	1597139332007	OK	 
REQUEST	1199		aggregationStatus	1597139325734	1597139332023	OK	 
REQUEST	1209		aggregationStatus	1597139325934	1597139332023	OK	 
REQUEST	1116		aggregationStatus	1597139323973	1597139332025	OK	 
REQUEST	1188		aggregationStatus	1597139325363	1597139332025	OK	 
USER	AggRestSimulation	2053	START	1597139332273	1597139332273
REQUEST	717		aggregationStatus	1597139325954	1597139332028	OK	 
REQUEST	1227		aggregationStatus	1597139326304	1597139332028	OK	 
REQUEST	1201		aggregationStatus	1597139325903	1597139332042	OK	 
REQUEST	1568		requestAggregation	1597139322870	1597139332042	OK	 
REQUEST	1187		aggregationStatus	1597139325373	1597139332044	OK	 
REQUEST	1130		aggregationStatus	1597139324243	1597139332242	OK	 
USER	AggRestSimulation	2054	START	1597139332294	1597139332294
USER	AggRestSimulation	2055	START	1597139332310	1597139332310
REQUEST	775		aggregationStatus	1597139327001	1597139332242	OK	 
USER	AggRestSimulation	2056	START	1597139332330	1597139332330
USER	AggRestSimulation	2057	START	1597139332351	1597139332351
REQUEST	1237		aggregationStatus	1597139326453	1597139332244	OK	 
REQUEST	104		aggregationResult	1597139328642	1597139332242	OK	 
REQUEST	774		aggregationStatus	1597139326960	1597139332262	OK	 
REQUEST	1550		requestAggregation	1597139322515	1597139332244	OK	 
REQUEST	1234		aggregationStatus	1597139326411	1597139332262	OK	 
REQUEST	1225		aggregationStatus	1597139326262	1597139332264	OK	 
USER	AggRestSimulation	2058	START	1597139332371	1597139332371
REQUEST	1215		aggregationStatus	1597139326031	1597139332264	OK	 
REQUEST	1132		aggregationStatus	1597139324305	1597139332268	OK	 
USER	AggRestSimulation	2059	START	1597139332390	1597139332390
REQUEST	1204		aggregationStatus	1597139325831	1597139332268	OK	 
REQUEST	733		aggregationStatus	1597139326324	1597139332283	OK	 
REQUEST	1563		requestAggregation	1597139322911	1597139332283	OK	 
REQUEST	1217		aggregationStatus	1597139326093	1597139332287	OK	 
USER	AggRestSimulation	2060	START	1597139332411	1597139332411
REQUEST	1203		aggregationStatus	1597139325800	1597139332290	OK	 
REQUEST	1146		aggregationStatus	1597139324633	1597139332290	OK	 
REQUEST	791		aggregationStatus	1597139327493	1597139332313	OK	 
USER	AggRestSimulation	2061	START	1597139332433	1597139332433
USER	AggRestSimulation	2062	START	1597139332453	1597139332453
USER	AggRestSimulation	2063	START	1597139332474	1597139332474
USER	AggRestSimulation	2064	START	1597139332494	1597139332494
USER	AggRestSimulation	2065	START	1597139332515	1597139332515
USER	AggRestSimulation	2066	START	1597139332535	1597139332535
USER	AggRestSimulation	2067	START	1597139332550	1597139332550
USER	AggRestSimulation	2068	START	1597139332571	1597139332571
USER	AggRestSimulation	2069	START	1597139332592	1597139332592
USER	AggRestSimulation	2070	START	1597139332612	1597139332612
REQUEST	1557		requestAggregation	1597139323142	1597139332352	OK	 
REQUEST	96		aggregationResult	1597139328566	1597139332297	OK	 
REQUEST	1582		login	1597139322851	1597139332354	OK	 
REQUEST	1126		aggregationStatus	1597139324084	1597139332354	OK	 
USER	AggRestSimulation	2071	START	1597139332636	1597139332636
USER	AggRestSimulation	2072	START	1597139332651	1597139332651
USER	AggRestSimulation	2073	START	1597139332679	1597139332679
USER	AggRestSimulation	2074	START	1597139332690	1597139332690
USER	AggRestSimulation	2075	START	1597139332711	1597139332711
USER	AggRestSimulation	2076	START	1597139332731	1597139332731
USER	AggRestSimulation	2077	START	1597139332752	1597139332752
USER	AggRestSimulation	2078	START	1597139332772	1597139332772
REQUEST	152		aggregationResult	1597139329858	1597139332353	OK	 
REQUEST	1577		login	1597139322753	1597139332358	OK	 
REQUEST	1148		aggregationStatus	1597139324622	1597139332376	OK	 
REQUEST	1231		aggregationStatus	1597139326401	1597139332376	OK	 
REQUEST	1220		aggregationStatus	1597139326114	1597139332396	OK	 
USER	AggRestSimulation	2079	START	1597139332793	1597139332793
REQUEST	749		aggregationStatus	1597139326463	1597139332396	OK	 
USER	AggRestSimulation	2080	START	1597139332814	1597139332814
USER	AggRestSimulation	2081	START	1597139332834	1597139332834
USER	AggRestSimulation	2082	START	1597139332856	1597139332856
USER	AggRestSimulation	2083	START	1597139332870	1597139332870
USER	AggRestSimulation	2084	START	1597139332890	1597139332890
USER	AggRestSimulation	2085	START	1597139332911	1597139332911
USER	AggRestSimulation	2086	START	1597139332932	1597139332932
USER	AggRestSimulation	2087	START	1597139332953	1597139332953
USER	AggRestSimulation	2088	START	1597139332974	1597139332974
USER	AggRestSimulation	2089	START	1597139332998	1597139332998
USER	AggRestSimulation	2090	START	1597139333017	1597139333017
USER	AggRestSimulation	2091	START	1597139333030	1597139333030
USER	AggRestSimulation	2092	START	1597139333051	1597139333051
USER	AggRestSimulation	2093	START	1597139333073	1597139333073
USER	AggRestSimulation	2094	START	1597139333095	1597139333095
USER	AggRestSimulation	2095	START	1597139333110	1597139333110
USER	AggRestSimulation	2096	START	1597139333131	1597139333131
USER	AggRestSimulation	2097	START	1597139333153	1597139333153
USER	AggRestSimulation	2098	START	1597139333171	1597139333171
USER	AggRestSimulation	2099	START	1597139333193	1597139333193
USER	AggRestSimulation	2100	START	1597139333213	1597139333213
USER	AggRestSimulation	2101	START	1597139333234	1597139333234
USER	AggRestSimulation	2102	START	1597139333254	1597139333254
USER	AggRestSimulation	2103	START	1597139333270	1597139333270
REQUEST	1233		aggregationStatus	1597139326391	1597139332399	OK	 
USER	AggRestSimulation	2104	START	1597139333291	1597139333291
REQUEST	1579		login	1597139322795	1597139332400	OK	 
REQUEST	1219		aggregationStatus	1597139326145	1597139332416	OK	 
REQUEST	98		aggregationResult	1597139328919	1597139332368	OK	 
USER	AggRestSimulation	2105	START	1597139333312	1597139333312
REQUEST	1162		aggregationStatus	1597139324973	1597139332416	OK	 
REQUEST	1111		aggregationStatus	1597139323891	1597139332418	OK	 
USER	AggRestSimulation	2106	START	1597139333330	1597139333330
REQUEST	1589		login	1597139322995	1597139332617	OK	 
REQUEST	1142		aggregationStatus	1597139324571	1597139332619	OK	 
USER	AggRestSimulation	2107	START	1597139333360	1597139333360
USER	AggRestSimulation	2108	START	1597139333373	1597139333373
USER	AggRestSimulation	2109	START	1597139333404	1597139333404
USER	AggRestSimulation	2110	START	1597139333411	1597139333411
USER	AggRestSimulation	2111	START	1597139333432	1597139333432
USER	AggRestSimulation	2112	START	1597139333453	1597139333453
USER	AggRestSimulation	2113	START	1597139333474	1597139333474
USER	AggRestSimulation	2114	START	1597139333496	1597139333496
USER	AggRestSimulation	2115	START	1597139333510	1597139333510
USER	AggRestSimulation	2116	START	1597139333531	1597139333531
USER	AggRestSimulation	2117	START	1597139333551	1597139333551
USER	AggRestSimulation	2118	START	1597139333572	1597139333572
USER	AggRestSimulation	2119	START	1597139333592	1597139333592
USER	AggRestSimulation	2120	START	1597139333613	1597139333613
USER	AggRestSimulation	2121	START	1597139333633	1597139333633
USER	AggRestSimulation	2122	START	1597139333654	1597139333654
USER	AggRestSimulation	2123	START	1597139333674	1597139333674
USER	AggRestSimulation	2124	START	1597139333695	1597139333695
USER	AggRestSimulation	2125	START	1597139333716	1597139333716
USER	AggRestSimulation	2126	START	1597139333730	1597139333730
REQUEST	128		aggregationResult	1597139328919	1597139332620	OK	 
REQUEST	1164		aggregationStatus	1597139325034	1597139332778	OK	 
REQUEST	232		aggregationStatus	1597139326345	1597139332777	OK	 
USER	AggRestSimulation	2127	START	1597139333751	1597139333751
REQUEST	1593		login	1597139323070	1597139332778	OK	 
REQUEST	1236		aggregationStatus	1597139326515	1597139332793	OK	 
REQUEST	765		aggregationStatus	1597139326744	1597139332796	OK	 
USER	AggRestSimulation	2128	START	1597139333772	1597139333772
USER	AggRestSimulation	2129	START	1597139333800	1597139333800
USER	AggRestSimulation	2130	START	1597139333811	1597139333811
USER	AggRestSimulation	2131	START	1597139333832	1597139333832
USER	AggRestSimulation	2132	START	1597139333853	1597139333853
USER	AggRestSimulation	2133	START	1597139333873	1597139333873
USER	AggRestSimulation	2134	START	1597139333894	1597139333894
USER	AggRestSimulation	2135	START	1597139333914	1597139333914
USER	AggRestSimulation	2136	START	1597139333935	1597139333935
REQUEST	1235		aggregationStatus	1597139326453	1597139333293	OK	 
REQUEST	239		aggregationResult	1597139331060	1597139332809	OK	 
REQUEST	27		deleteAggregation	1597139329777	1597139333308	OK	 
REQUEST	1127		aggregationStatus	1597139324045	1597139333328	OK	 
USER	AggRestSimulation	27	END	1597139291761	1597139333950
USER	AggRestSimulation	2137	START	1597139333950	1597139333950
REQUEST	1178		aggregationStatus	1597139325254	1597139333328	OK	 
REQUEST	1158		aggregationStatus	1597139324751	1597139333332	OK	 
USER	AggRestSimulation	2138	START	1597139333974	1597139333974
USER	AggRestSimulation	2139	START	1597139333994	1597139333994
USER	AggRestSimulation	2140	START	1597139334015	1597139334015
USER	AggRestSimulation	2141	START	1597139334035	1597139334035
USER	AggRestSimulation	2142	START	1597139334050	1597139334050
USER	AggRestSimulation	2143	START	1597139334071	1597139334071
USER	AggRestSimulation	2144	START	1597139334092	1597139334092
USER	AggRestSimulation	2145	START	1597139334113	1597139334113
USER	AggRestSimulation	2146	START	1597139334134	1597139334134
USER	AggRestSimulation	2147	START	1597139334155	1597139334155
