RUN	com.eurobits.gatling.agregador.simulations.AggRestSimulation	aggrestsimulation	1597663891453	 	3.3.1
USER	AggRestSimulationFintonicProducts	59	START	1597663905455	1597663905455
REQUEST	54		requestAggregation_fintonic_products	1597663905260	1597663905477	OK	 
REQUEST	56		requestAggregation_fintonic_products	1597663905340	1597663905481	OK	 
USER	AggRestSimulationFintonicProducts	60	START	1597663905496	1597663905496
REQUEST	55		requestAggregation_fintonic_products	1597663905299	1597663905519	OK	 
USER	AggRestSimulationFintonicProducts	61	START	1597663905537	1597663905537
REQUEST	57		requestAggregation_fintonic_products	1597663905381	1597663905537	OK	 
REQUEST	58		requestAggregation_fintonic_products	1597663905421	1597663905548	OK	 
USER	AggRestSimulationFintonicProducts	62	START	1597663905578	1597663905578
REQUEST	59		requestAggregation_fintonic_products	1597663905456	1597663905605	OK	 
USER	AggRestSimulationFintonicProducts	63	START	1597663905619	1597663905619
USER	AggRestSimulationFintonicProducts	64	START	1597663905660	1597663905660
REQUEST	60		requestAggregation_fintonic_products	1597663905498	1597663905662	OK	 
REQUEST	61		requestAggregation_fintonic_products	1597663905540	1597663905669	OK	 
USER	AggRestSimulationFintonicProducts	65	START	1597663905696	1597663905696
USER	AggRestSimulationFintonicProducts	66	START	1597663905737	1597663905737
REQUEST	62		requestAggregation_fintonic_products	1597663905581	1597663905756	OK	 
USER	AggRestSimulationFintonicProducts	67	START	1597663905777	1597663905777
REQUEST	63		requestAggregation_fintonic_products	1597663905622	1597663905797	OK	 
USER	AggRestSimulationFintonicProducts	68	START	1597663905819	1597663905819
USER	AggRestSimulationFintonicProducts	69	START	1597663905855	1597663905855
REQUEST	66		requestAggregation_fintonic_products	1597663905739	1597663905882	OK	 
USER	AggRestSimulationFintonicProducts	70	START	1597663905896	1597663905896
REQUEST	65		requestAggregation_fintonic_products	1597663905698	1597663905922	OK	 
REQUEST	67		requestAggregation_fintonic_products	1597663905780	1597663905925	OK	 
USER	AggRestSimulationFintonicProducts	71	START	1597663905938	1597663905938
REQUEST	64		requestAggregation_fintonic_products	1597663905664	1597663905947	OK	 
USER	AggRestSimulationFintonicProducts	72	START	1597663905979	1597663905979
REQUEST	68		requestAggregation_fintonic_products	1597663905820	1597663905988	OK	 
USER	AggRestSimulationFintonicProducts	73	START	1597663906015	1597663906015
REQUEST	69		requestAggregation_fintonic_products	1597663905857	1597663906017	OK	 
REQUEST	70		requestAggregation_fintonic_products	1597663905899	1597663906026	OK	 
USER	AggRestSimulationFintonicProducts	74	START	1597663906055	1597663906055
USER	AggRestSimulationFintonicProducts	75	START	1597663906097	1597663906097
USER	AggRestSimulationFintonicProducts	76	START	1597663906138	1597663906138
REQUEST	71		requestAggregation_fintonic_products	1597663905940	1597663906143	OK	 
REQUEST	72		requestAggregation_fintonic_products	1597663905982	1597663906144	OK	 
USER	AggRestSimulationFintonicProducts	77	START	1597663906179	1597663906179
USER	AggRestSimulationFintonicProducts	78	START	1597663906199	1597663906199
REQUEST	74		requestAggregation_fintonic_products	1597663906057	1597663906199	OK	 
REQUEST	73		requestAggregation_fintonic_products	1597663906018	1597663906204	OK	 
REQUEST	75		requestAggregation_fintonic_products	1597663906099	1597663906237	OK	 
USER	AggRestSimulationFintonicProducts	79	START	1597663906255	1597663906255
REQUEST	76		requestAggregation_fintonic_products	1597663906139	1597663906279	OK	 
USER	AggRestSimulationFintonicProducts	80	START	1597663906296	1597663906296
REQUEST	77		requestAggregation_fintonic_products	1597663906181	1597663906297	OK	 
REQUEST	78		requestAggregation_fintonic_products	1597663906201	1597663906327	OK	 
USER	AggRestSimulationFintonicProducts	81	START	1597663906337	1597663906337
USER	AggRestSimulationFintonicProducts	82	START	1597663906378	1597663906378
REQUEST	79		requestAggregation_fintonic_products	1597663906257	1597663906401	OK	 
REQUEST	80		requestAggregation_fintonic_products	1597663906299	1597663906415	OK	 
USER	AggRestSimulationFintonicProducts	83	START	1597663906419	1597663906419
REQUEST	81		requestAggregation_fintonic_products	1597663906338	1597663906450	OK	 
USER	AggRestSimulationFintonicProducts	84	START	1597663906460	1597663906460
USER	AggRestSimulationFintonicProducts	85	START	1597663906496	1597663906496
REQUEST	82		requestAggregation_fintonic_products	1597663906381	1597663906497	OK	 
USER	AggRestSimulationFintonicProducts	86	START	1597663906539	1597663906539
REQUEST	83		requestAggregation_fintonic_products	1597663906420	1597663906558	OK	 
USER	AggRestSimulationFintonicProducts	87	START	1597663906580	1597663906580
REQUEST	85		requestAggregation_fintonic_products	1597663906500	1597663906610	OK	 
USER	AggRestSimulationFintonicProducts	88	START	1597663906615	1597663906615
REQUEST	84		requestAggregation_fintonic_products	1597663906462	1597663906630	OK	 
USER	AggRestSimulationFintonicProducts	89	START	1597663906657	1597663906657
REQUEST	87		requestAggregation_fintonic_products	1597663906582	1597663906687	OK	 
REQUEST	86		requestAggregation_fintonic_products	1597663906540	1597663906687	OK	 
USER	AggRestSimulationFintonicProducts	90	START	1597663906698	1597663906698
USER	AggRestSimulationFintonicProducts	91	START	1597663906739	1597663906739
REQUEST	88		requestAggregation_fintonic_products	1597663906618	1597663906746	OK	 
USER	AggRestSimulationFintonicProducts	92	START	1597663906780	1597663906780
REQUEST	89		requestAggregation_fintonic_products	1597663906658	1597663906781	OK	 
USER	AggRestSimulationFintonicProducts	93	START	1597663906816	1597663906816
REQUEST	90		requestAggregation_fintonic_products	1597663906699	1597663906824	OK	 
REQUEST	91		requestAggregation_fintonic_products	1597663906739	1597663906848	OK	 
USER	AggRestSimulationFintonicProducts	94	START	1597663906857	1597663906857
USER	AggRestSimulationFintonicProducts	95	START	1597663906898	1597663906898
USER	AggRestSimulationFintonicProducts	96	START	1597663906939	1597663906939
REQUEST	92		requestAggregation_fintonic_products	1597663906782	1597663906947	OK	 
REQUEST	93		requestAggregation_fintonic_products	1597663906817	1597663906955	OK	 
USER	AggRestSimulationFintonicProducts	97	START	1597663906980	1597663906980
USER	AggRestSimulationFintonicProducts	98	START	1597663907015	1597663907015
USER	AggRestSimulationFintonicProducts	99	START	1597663907056	1597663907056
REQUEST	94		requestAggregation_fintonic_products	1597663906860	1597663907064	OK	 
REQUEST	95		requestAggregation_fintonic_products	1597663906900	1597663907067	OK	 
REQUEST	96		requestAggregation_fintonic_products	1597663906940	1597663907071	OK	 
USER	AggRestSimulationFintonicProducts	100	START	1597663907097	1597663907097
REQUEST	97		requestAggregation_fintonic_products	1597663906982	1597663907107	OK	 
USER	AggRestSimulationFintonicProducts	101	START	1597663907138	1597663907138
USER	AggRestSimulationFintonicProducts	102	START	1597663907179	1597663907179
REQUEST	98		requestAggregation_fintonic_products	1597663907017	1597663907187	OK	 
REQUEST	99		requestAggregation_fintonic_products	1597663907057	1597663907187	OK	 
USER	AggRestSimulationFintonicProducts	103	START	1597663907220	1597663907220
USER	AggRestSimulationFintonicProducts	104	START	1597663907260	1597663907260
USER	AggRestSimulationFintonicProducts	105	START	1597663907296	1597663907296
REQUEST	100		requestAggregation_fintonic_products	1597663907099	1597663907303	OK	 
REQUEST	102		requestAggregation_fintonic_products	1597663907181	1597663907305	OK	 
REQUEST	101		requestAggregation_fintonic_products	1597663907139	1597663907305	OK	 
USER	AggRestSimulationFintonicProducts	106	START	1597663907337	1597663907337
USER	AggRestSimulationFintonicProducts	107	START	1597663907378	1597663907378
USER	AggRestSimulationFintonicProducts	108	START	1597663907419	1597663907419
REQUEST	103		requestAggregation_fintonic_products	1597663907221	1597663907423	OK	 
REQUEST	105		requestAggregation_fintonic_products	1597663907297	1597663907423	OK	 
REQUEST	104		requestAggregation_fintonic_products	1597663907263	1597663907423	OK	 
USER	AggRestSimulationFintonicProducts	109	START	1597663907455	1597663907455
USER	AggRestSimulationFintonicProducts	110	START	1597663907496	1597663907496
REQUEST	107		requestAggregation_fintonic_products	1597663907380	1597663907518	OK	 
REQUEST	106		requestAggregation_fintonic_products	1597663907338	1597663907532	OK	 
USER	AggRestSimulationFintonicProducts	111	START	1597663907536	1597663907536
USER	AggRestSimulationFintonicProducts	112	START	1597663907578	1597663907578
REQUEST	108		requestAggregation_fintonic_products	1597663907421	1597663907590	OK	 
USER	AggRestSimulationFintonicProducts	113	START	1597663907619	1597663907619
REQUEST	109		requestAggregation_fintonic_products	1597663907456	1597663907627	OK	 
REQUEST	110		requestAggregation_fintonic_products	1597663907500	1597663907627	OK	 
REQUEST	111		requestAggregation_fintonic_products	1597663907538	1597663907637	OK	 
USER	AggRestSimulationFintonicProducts	114	START	1597663907660	1597663907660
USER	AggRestSimulationFintonicProducts	115	START	1597663907695	1597663907695
USER	AggRestSimulationFintonicProducts	116	START	1597663907736	1597663907736
REQUEST	112		requestAggregation_fintonic_products	1597663907580	1597663907751	OK	 
REQUEST	113		requestAggregation_fintonic_products	1597663907620	1597663907753	OK	 
USER	AggRestSimulationFintonicProducts	117	START	1597663907777	1597663907777
USER	AggRestSimulationFintonicProducts	118	START	1597663907818	1597663907818
USER	AggRestSimulationFintonicProducts	119	START	1597663907859	1597663907859
USER	AggRestSimulationFintonicProducts	120	START	1597663907900	1597663907900
USER	AggRestSimulationFintonicProducts	121	START	1597663907936	1597663907936
USER	AggRestSimulationFintonicProducts	122	START	1597663907977	1597663907977
USER	AggRestSimulationFintonicProducts	123	START	1597663908018	1597663908018
USER	AggRestSimulationFintonicProducts	124	START	1597663908059	1597663908059
REQUEST	115		requestAggregation_fintonic_products	1597663907697	1597663908072	OK	 
REQUEST	116		requestAggregation_fintonic_products	1597663907736	1597663908087	OK	 
REQUEST	121		requestAggregation_fintonic_products	1597663907938	1597663908092	OK	 
USER	AggRestSimulationFintonicProducts	125	START	1597663908100	1597663908100
REQUEST	114		requestAggregation_fintonic_products	1597663907662	1597663908099	OK	 
USER	AggRestSimulationFintonicProducts	126	START	1597663908135	1597663908135
REQUEST	117		requestAggregation_fintonic_products	1597663907777	1597663908140	OK	 
REQUEST	119		requestAggregation_fintonic_products	1597663907863	1597663908140	OK	 
REQUEST	120		requestAggregation_fintonic_products	1597663907902	1597663908140	OK	 
REQUEST	118		requestAggregation_fintonic_products	1597663907819	1597663908141	OK	 
REQUEST	122		requestAggregation_fintonic_products	1597663907978	1597663908143	OK	 
REQUEST	123		requestAggregation_fintonic_products	1597663908019	1597663908143	OK	 
USER	AggRestSimulationFintonicProducts	127	START	1597663908176	1597663908176
REQUEST	124		requestAggregation_fintonic_products	1597663908060	1597663908197	OK	 
USER	AggRestSimulationFintonicProducts	128	START	1597663908218	1597663908218
REQUEST	125		requestAggregation_fintonic_products	1597663908102	1597663908251	OK	 
USER	AggRestSimulationFintonicProducts	129	START	1597663908259	1597663908259
REQUEST	126		requestAggregation_fintonic_products	1597663908136	1597663908286	OK	 
USER	AggRestSimulationFintonicProducts	130	START	1597663908300	1597663908300
REQUEST	127		requestAggregation_fintonic_products	1597663908177	1597663908314	OK	 
USER	AggRestSimulationFintonicProducts	131	START	1597663908335	1597663908335
USER	AggRestSimulationFintonicProducts	132	START	1597663908377	1597663908377
REQUEST	129		requestAggregation_fintonic_products	1597663908260	1597663908403	OK	 
REQUEST	128		requestAggregation_fintonic_products	1597663908220	1597663908405	OK	 
USER	AggRestSimulationFintonicProducts	133	START	1597663908418	1597663908418
REQUEST	130		requestAggregation_fintonic_products	1597663908301	1597663908420	OK	 
USER	AggRestSimulationFintonicProducts	134	START	1597663908459	1597663908459
REQUEST	131		requestAggregation_fintonic_products	1597663908336	1597663908479	OK	 
USER	AggRestSimulationFintonicProducts	135	START	1597663908495	1597663908495
REQUEST	132		requestAggregation_fintonic_products	1597663908379	1597663908512	OK	 
USER	AggRestSimulationFintonicProducts	136	START	1597663908536	1597663908536
REQUEST	133		requestAggregation_fintonic_products	1597663908420	1597663908552	OK	 
USER	AggRestSimulationFintonicProducts	137	START	1597663908576	1597663908576
REQUEST	134		requestAggregation_fintonic_products	1597663908460	1597663908607	OK	 
USER	AggRestSimulationFintonicProducts	138	START	1597663908617	1597663908617
REQUEST	135		requestAggregation_fintonic_products	1597663908497	1597663908632	OK	 
USER	AggRestSimulationFintonicProducts	139	START	1597663908659	1597663908659
REQUEST	136		requestAggregation_fintonic_products	1597663908536	1597663908665	OK	 
USER	AggRestSimulationFintonicProducts	140	START	1597663908695	1597663908695
USER	AggRestSimulationFintonicProducts	141	START	1597663908736	1597663908736
USER	AggRestSimulationFintonicProducts	142	START	1597663908777	1597663908777
USER	AggRestSimulationFintonicProducts	143	START	1597663908818	1597663908818
USER	AggRestSimulationFintonicProducts	144	START	1597663908860	1597663908860
USER	AggRestSimulationFintonicProducts	145	START	1597663908895	1597663908895
REQUEST	139		requestAggregation_fintonic_products	1597663908660	1597663908911	OK	 
REQUEST	141		requestAggregation_fintonic_products	1597663908737	1597663908918	OK	 
REQUEST	140		requestAggregation_fintonic_products	1597663908697	1597663908924	OK	 
REQUEST	142		requestAggregation_fintonic_products	1597663908778	1597663908932	OK	 
REQUEST	138		requestAggregation_fintonic_products	1597663908618	1597663908934	OK	 
USER	AggRestSimulationFintonicProducts	146	START	1597663908937	1597663908937
REQUEST	137		requestAggregation_fintonic_products	1597663908577	1597663908942	OK	 
REQUEST	143		requestAggregation_fintonic_products	1597663908819	1597663908950	OK	 
USER	AggRestSimulationFintonicProducts	147	START	1597663908978	1597663908978
REQUEST	144		requestAggregation_fintonic_products	1597663908860	1597663908986	OK	 
USER	AggRestSimulationFintonicProducts	148	START	1597663909019	1597663909019
REQUEST	145		requestAggregation_fintonic_products	1597663908897	1597663909027	OK	 
REQUEST	146		requestAggregation_fintonic_products	1597663908937	1597663909054	OK	 
USER	AggRestSimulationFintonicProducts	149	START	1597663909055	1597663909055
USER	AggRestSimulationFintonicProducts	150	START	1597663909096	1597663909096
USER	AggRestSimulationFintonicProducts	151	START	1597663909137	1597663909137
REQUEST	147		requestAggregation_fintonic_products	1597663908979	1597663909146	OK	 
REQUEST	148		requestAggregation_fintonic_products	1597663909020	1597663909150	OK	 
REQUEST	149		requestAggregation_fintonic_products	1597663909056	1597663909162	OK	 
USER	AggRestSimulationFintonicProducts	152	START	1597663909177	1597663909177
USER	AggRestSimulationFintonicProducts	153	START	1597663909218	1597663909218
REQUEST	151		requestAggregation_fintonic_products	1597663909138	1597663909245	OK	 
USER	AggRestSimulationFintonicProducts	154	START	1597663909260	1597663909260
USER	AggRestSimulationFintonicProducts	155	START	1597663909295	1597663909295
REQUEST	150		requestAggregation_fintonic_products	1597663909098	1597663909312	OK	 
USER	AggRestSimulationFintonicProducts	156	START	1597663909336	1597663909336
USER	AggRestSimulationFintonicProducts	157	START	1597663909377	1597663909377
REQUEST	154		requestAggregation_fintonic_products	1597663909260	1597663909391	OK	 
REQUEST	152		requestAggregation_fintonic_products	1597663909178	1597663909404	OK	 
REQUEST	153		requestAggregation_fintonic_products	1597663909219	1597663909415	OK	 
USER	AggRestSimulationFintonicProducts	158	START	1597663909418	1597663909418
REQUEST	156		requestAggregation_fintonic_products	1597663909337	1597663909455	OK	 
USER	AggRestSimulationFintonicProducts	159	START	1597663909459	1597663909459
USER	AggRestSimulationFintonicProducts	160	START	1597663909500	1597663909500
REQUEST	155		requestAggregation_fintonic_products	1597663909296	1597663909502	OK	 
USER	AggRestSimulationFintonicProducts	161	START	1597663909535	1597663909535
REQUEST	157		requestAggregation_fintonic_products	1597663909378	1597663909536	OK	 
REQUEST	158		requestAggregation_fintonic_products	1597663909419	1597663909569	OK	 
USER	AggRestSimulationFintonicProducts	162	START	1597663909577	1597663909577
REQUEST	159		requestAggregation_fintonic_products	1597663909460	1597663909611	OK	 
USER	AggRestSimulationFintonicProducts	163	START	1597663909618	1597663909618
REQUEST	161		requestAggregation_fintonic_products	1597663909537	1597663909635	OK	 
REQUEST	160		requestAggregation_fintonic_products	1597663909502	1597663909639	OK	 
USER	AggRestSimulationFintonicProducts	164	START	1597663909659	1597663909659
USER	AggRestSimulationFintonicProducts	165	START	1597663909700	1597663909700
USER	AggRestSimulationFintonicProducts	166	START	1597663909735	1597663909735
REQUEST	163		requestAggregation_fintonic_products	1597663909619	1597663909753	OK	 
REQUEST	164		requestAggregation_fintonic_products	1597663909660	1597663909775	OK	 
USER	AggRestSimulationFintonicProducts	167	START	1597663909776	1597663909776
REQUEST	162		requestAggregation_fintonic_products	1597663909577	1597663909783	OK	 
USER	AggRestSimulationFintonicProducts	168	START	1597663909817	1597663909817
USER	AggRestSimulationFintonicProducts	169	START	1597663909859	1597663909859
REQUEST	166		requestAggregation_fintonic_products	1597663909736	1597663909868	OK	 
USER	AggRestSimulationFintonicProducts	170	START	1597663909895	1597663909895
REQUEST	165		requestAggregation_fintonic_products	1597663909702	1597663909896	OK	 
REQUEST	168		requestAggregation_fintonic_products	1597663909818	1597663909935	OK	 
USER	AggRestSimulationFintonicProducts	171	START	1597663909936	1597663909936
REQUEST	167		requestAggregation_fintonic_products	1597663909777	1597663909971	OK	 
USER	AggRestSimulationFintonicProducts	172	START	1597663909977	1597663909977
REQUEST	170		requestAggregation_fintonic_products	1597663909896	1597663910014	OK	 
USER	AggRestSimulationFintonicProducts	173	START	1597663910018	1597663910018
USER	AggRestSimulationFintonicProducts	174	START	1597663910059	1597663910059
REQUEST	169		requestAggregation_fintonic_products	1597663909860	1597663910059	OK	 
USER	AggRestSimulationFintonicProducts	175	START	1597663910100	1597663910100
REQUEST	171		requestAggregation_fintonic_products	1597663909937	1597663910134	OK	 
USER	AggRestSimulationFintonicProducts	176	START	1597663910135	1597663910135
REQUEST	173		requestAggregation_fintonic_products	1597663910019	1597663910166	OK	 
REQUEST	172		requestAggregation_fintonic_products	1597663909978	1597663910168	OK	 
USER	AggRestSimulationFintonicProducts	177	START	1597663910175	1597663910175
REQUEST	175		requestAggregation_fintonic_products	1597663910101	1597663910207	OK	 
USER	AggRestSimulationFintonicProducts	178	START	1597663910217	1597663910217
USER	AggRestSimulationFintonicProducts	179	START	1597663910269	1597663910269
REQUEST	174		requestAggregation_fintonic_products	1597663910060	1597663910282	OK	 
USER	AggRestSimulationFintonicProducts	180	START	1597663910310	1597663910310
REQUEST	178		requestAggregation_fintonic_products	1597663910218	1597663910338	OK	 
USER	AggRestSimulationFintonicProducts	181	START	1597663910345	1597663910345
REQUEST	176		requestAggregation_fintonic_products	1597663910136	1597663910347	OK	 
USER	AggRestSimulationFintonicProducts	182	START	1597663910387	1597663910387
REQUEST	180		requestAggregation_fintonic_products	1597663910310	1597663910422	OK	 
REQUEST	177		requestAggregation_fintonic_products	1597663910176	1597663910424	OK	 
USER	AggRestSimulationFintonicProducts	183	START	1597663910428	1597663910428
USER	AggRestSimulationFintonicProducts	184	START	1597663910470	1597663910470
REQUEST	179		requestAggregation_fintonic_products	1597663910270	1597663910502	OK	 
USER	AggRestSimulationFintonicProducts	185	START	1597663910505	1597663910505
REQUEST	183		requestAggregation_fintonic_products	1597663910428	1597663910532	OK	 
USER	AggRestSimulationFintonicProducts	186	START	1597663910546	1597663910546
REQUEST	182		requestAggregation_fintonic_products	1597663910387	1597663910572	OK	 
USER	AggRestSimulationFintonicProducts	187	START	1597663910588	1597663910588
REQUEST	181		requestAggregation_fintonic_products	1597663910346	1597663910619	OK	 
REQUEST	185		requestAggregation_fintonic_products	1597663910506	1597663910625	OK	 
USER	AggRestSimulationFintonicProducts	188	START	1597663910629	1597663910629
USER	AggRestSimulationFintonicProducts	189	START	1597663910665	1597663910665
REQUEST	184		requestAggregation_fintonic_products	1597663910471	1597663910692	OK	 
USER	AggRestSimulationFintonicProducts	190	START	1597663910706	1597663910706
