RUN	com.eurobits.gatling.agregador.simulations.AggRestSimulation	aggrestsimulation	1597401776540	 	3.3.1
REQUEST	126		requestAggregation_all_products	1597401795437	1597401795722	OK	 
USER	AggRestSimulationAllProducts	131	START	1597401795727	1597401795727
REQUEST	127		requestAggregation_all_products	1597401795498	1597401795766	OK	 
USER	AggRestSimulationAllProducts	132	START	1597401795788	1597401795788
REQUEST	128		requestAggregation_all_products	1597401795560	1597401795806	OK	 
USER	AggRestSimulationAllProducts	133	START	1597401795844	1597401795844
REQUEST	129		requestAggregation_all_products	1597401795615	1597401795869	OK	 
USER	AggRestSimulationAllProducts	134	START	1597401795906	1597401795906
REQUEST	130		requestAggregation_all_products	1597401795676	1597401795921	OK	 
USER	AggRestSimulationAllProducts	135	START	1597401795967	1597401795967
REQUEST	131		requestAggregation_all_products	1597401795728	1597401795978	OK	 
REQUEST	132		requestAggregation_all_products	1597401795789	1597401796022	OK	 
USER	AggRestSimulationAllProducts	136	START	1597401796029	1597401796029
USER	AggRestSimulationAllProducts	137	START	1597401796085	1597401796085
REQUEST	133		requestAggregation_all_products	1597401795847	1597401796105	OK	 
USER	AggRestSimulationAllProducts	138	START	1597401796148	1597401796148
REQUEST	117		requestAggregation_all_products	1597401794907	1597401796169	OK	 
USER	AggRestSimulationAllProducts	139	START	1597401796195	1597401796195
REQUEST	134		requestAggregation_all_products	1597401795908	1597401796202	OK	 
USER	AggRestSimulationAllProducts	140	START	1597401796256	1597401796256
REQUEST	135		requestAggregation_all_products	1597401795970	1597401796261	OK	 
REQUEST	136		requestAggregation_all_products	1597401796031	1597401796286	OK	 
USER	AggRestSimulationAllProducts	141	START	1597401796318	1597401796318
REQUEST	137		requestAggregation_all_products	1597401796088	1597401796364	OK	 
USER	AggRestSimulationAllProducts	142	START	1597401796374	1597401796374
REQUEST	138		requestAggregation_all_products	1597401796152	1597401796391	OK	 
USER	AggRestSimulationAllProducts	143	START	1597401796436	1597401796436
REQUEST	139		requestAggregation_all_products	1597401796197	1597401796477	OK	 
USER	AggRestSimulationAllProducts	144	START	1597401796497	1597401796497
REQUEST	140		requestAggregation_all_products	1597401796259	1597401796512	OK	 
USER	AggRestSimulationAllProducts	145	START	1597401796549	1597401796549
REQUEST	141		requestAggregation_all_products	1597401796320	1597401796555	OK	 
USER	AggRestSimulationAllProducts	146	START	1597401796605	1597401796605
REQUEST	142		requestAggregation_all_products	1597401796378	1597401796616	OK	 
USER	AggRestSimulationAllProducts	147	START	1597401796668	1597401796668
REQUEST	143		requestAggregation_all_products	1597401796439	1597401796681	OK	 
USER	AggRestSimulationAllProducts	148	START	1597401796725	1597401796725
REQUEST	144		requestAggregation_all_products	1597401796500	1597401796750	OK	 
REQUEST	145		requestAggregation_all_products	1597401796551	1597401796764	OK	 
USER	AggRestSimulationAllProducts	149	START	1597401796786	1597401796786
USER	AggRestSimulationAllProducts	150	START	1597401796848	1597401796848
REQUEST	146		requestAggregation_all_products	1597401796608	1597401796856	OK	 
USER	AggRestSimulationAllProducts	151	START	1597401796910	1597401796910
REQUEST	147		requestAggregation_all_products	1597401796670	1597401796934	OK	 
USER	AggRestSimulationAllProducts	152	START	1597401796965	1597401796965
REQUEST	148		requestAggregation_all_products	1597401796727	1597401796971	OK	 
USER	AggRestSimulationAllProducts	153	START	1597401797026	1597401797026
USER	AggRestSimulationAllProducts	154	START	1597401797078	1597401797078
REQUEST	149		requestAggregation_all_products	1597401796789	1597401797083	OK	 
REQUEST	150		requestAggregation_all_products	1597401796851	1597401797096	OK	 
USER	AggRestSimulationAllProducts	155	START	1597401797134	1597401797134
REQUEST	151		requestAggregation_all_products	1597401796914	1597401797135	OK	 
USER	AggRestSimulationAllProducts	156	START	1597401797195	1597401797195
REQUEST	152		requestAggregation_all_products	1597401796968	1597401797195	OK	 
USER	AggRestSimulationAllProducts	157	START	1597401797256	1597401797256
REQUEST	153		requestAggregation_all_products	1597401797029	1597401797268	OK	 
USER	AggRestSimulationAllProducts	158	START	1597401797308	1597401797308
REQUEST	154		requestAggregation_all_products	1597401797080	1597401797313	OK	 
USER	AggRestSimulationAllProducts	159	START	1597401797369	1597401797369
REQUEST	155		requestAggregation_all_products	1597401797137	1597401797382	OK	 
REQUEST	156		requestAggregation_all_products	1597401797197	1597401797419	OK	 
USER	AggRestSimulationAllProducts	160	START	1597401797426	1597401797426
REQUEST	157		requestAggregation_all_products	1597401797259	1597401797444	OK	 
USER	AggRestSimulationAllProducts	161	START	1597401797487	1597401797487
USER	AggRestSimulationAllProducts	162	START	1597401797549	1597401797549
REQUEST	158		requestAggregation_all_products	1597401797312	1597401797575	OK	 
USER	AggRestSimulationAllProducts	163	START	1597401797605	1597401797605
REQUEST	159		requestAggregation_all_products	1597401797371	1597401797635	OK	 
USER	AggRestSimulationAllProducts	164	START	1597401797667	1597401797667
REQUEST	160		requestAggregation_all_products	1597401797429	1597401797671	OK	 
USER	AggRestSimulationAllProducts	165	START	1597401797728	1597401797728
REQUEST	161		requestAggregation_all_products	1597401797490	1597401797737	OK	 
USER	AggRestSimulationAllProducts	166	START	1597401797786	1597401797786
REQUEST	162		requestAggregation_all_products	1597401797552	1597401797809	OK	 
USER	AggRestSimulationAllProducts	167	START	1597401797837	1597401797837
REQUEST	163		requestAggregation_all_products	1597401797608	1597401797887	OK	 
USER	AggRestSimulationAllProducts	168	START	1597401797898	1597401797898
REQUEST	164		requestAggregation_all_products	1597401797669	1597401797943	OK	 
USER	AggRestSimulationAllProducts	169	START	1597401797954	1597401797954
REQUEST	165		requestAggregation_all_products	1597401797730	1597401797967	OK	 
USER	AggRestSimulationAllProducts	170	START	1597401798015	1597401798015
REQUEST	166		requestAggregation_all_products	1597401797791	1597401798049	OK	 
USER	AggRestSimulationAllProducts	171	START	1597401798077	1597401798077
REQUEST	167		requestAggregation_all_products	1597401797839	1597401798122	OK	 
USER	AggRestSimulationAllProducts	172	START	1597401798139	1597401798139
REQUEST	168		requestAggregation_all_products	1597401797900	1597401798187	OK	 
USER	AggRestSimulationAllProducts	173	START	1597401798195	1597401798195
REQUEST	169		requestAggregation_all_products	1597401797956	1597401798232	OK	 
REQUEST	170		requestAggregation_all_products	1597401798017	1597401798237	OK	 
USER	AggRestSimulationAllProducts	174	START	1597401798257	1597401798257
USER	AggRestSimulationAllProducts	175	START	1597401798319	1597401798319
REQUEST	171		requestAggregation_all_products	1597401798079	1597401798358	OK	 
USER	AggRestSimulationAllProducts	176	START	1597401798376	1597401798376
REQUEST	172		requestAggregation_all_products	1597401798141	1597401798424	OK	 
USER	AggRestSimulationAllProducts	177	START	1597401798437	1597401798437
REQUEST	2		aggregationStatus	1597401798381	1597401798427	OK	 
REQUEST	173		requestAggregation_all_products	1597401798197	1597401798474	OK	 
REQUEST	3		aggregationStatus	1597401798448	1597401798491	OK	 
REQUEST	4		aggregationStatus	1597401798448	1597401798491	OK	 
USER	AggRestSimulationAllProducts	178	START	1597401798499	1597401798499
REQUEST	174		requestAggregation_all_products	1597401798260	1597401798534	OK	 
USER	AggRestSimulationAllProducts	179	START	1597401798545	1597401798545
REQUEST	175		requestAggregation_all_products	1597401798321	1597401798551	OK	 
USER	AggRestSimulationAllProducts	180	START	1597401798606	1597401798606
REQUEST	5		aggregationStatus	1597401798597	1597401798641	OK	 
USER	AggRestSimulationAllProducts	181	START	1597401798668	1597401798668
REQUEST	176		requestAggregation_all_products	1597401798378	1597401798679	OK	 
REQUEST	6		aggregationStatus	1597401798648	1597401798695	OK	 
REQUEST	177		requestAggregation_all_products	1597401798440	1597401798714	OK	 
USER	AggRestSimulationAllProducts	182	START	1597401798725	1597401798725
REQUEST	7		aggregationStatus	1597401798700	1597401798747	OK	 
USER	AggRestSimulationAllProducts	183	START	1597401798788	1597401798788
USER	AggRestSimulationAllProducts	184	START	1597401798846	1597401798846
REQUEST	179		requestAggregation_all_products	1597401798547	1597401798865	OK	 
REQUEST	180		requestAggregation_all_products	1597401798608	1597401798876	OK	 
USER	AggRestSimulationAllProducts	185	START	1597401798908	1597401798908
REQUEST	8		aggregationStatus	1597401798819	1597401798902	OK	 
REQUEST	10		aggregationStatus	1597401798867	1597401798922	OK	 
USER	AggRestSimulationAllProducts	186	START	1597401798987	1597401798987
USER	AggRestSimulationAllProducts	187	START	1597401799028	1597401799028
USER	AggRestSimulationAllProducts	188	START	1597401799076	1597401799076
USER	AggRestSimulationAllProducts	189	START	1597401799151	1597401799151
USER	AggRestSimulationAllProducts	190	START	1597401799197	1597401799197
REQUEST	9		aggregationStatus	1597401798894	1597401798965	OK	 
REQUEST	181		requestAggregation_all_products	1597401798670	1597401798976	OK	 
USER	AggRestSimulationAllProducts	191	START	1597401799299	1597401799299
USER	AggRestSimulationAllProducts	192	START	1597401799317	1597401799317
REQUEST	185		requestAggregation_all_products	1597401798914	1597401799256	OK	 
USER	AggRestSimulationAllProducts	193	START	1597401799380	1597401799380
USER	AggRestSimulationAllProducts	194	START	1597401799438	1597401799438
USER	AggRestSimulationAllProducts	195	START	1597401799489	1597401799489
USER	AggRestSimulationAllProducts	196	START	1597401799560	1597401799560
USER	AggRestSimulationAllProducts	197	START	1597401799606	1597401799606
USER	AggRestSimulationAllProducts	198	START	1597401799667	1597401799667
USER	AggRestSimulationAllProducts	199	START	1597401799728	1597401799728
USER	AggRestSimulationAllProducts	200	START	1597401799788	1597401799788
USER	AggRestSimulationAllProducts	201	START	1597401799845	1597401799845
REQUEST	11		aggregationStatus	1597401798958	1597401799012	OK	 
REQUEST	2		aggregationResult	1597401798440	1597401798808	OK	 
REQUEST	12		aggregationStatus	1597401798994	1597401799049	OK	 
REQUEST	182		requestAggregation_all_products	1597401798728	1597401799046	OK	 
USER	AggRestSimulationAllProducts	202	START	1597401799904	1597401799904
REQUEST	13		aggregationStatus	1597401799040	1597401799088	OK	 
REQUEST	183		requestAggregation_all_products	1597401798791	1597401799106	OK	 
USER	AggRestSimulationAllProducts	203	START	1597401799956	1597401799956
REQUEST	14		aggregationStatus	1597401799066	1597401799119	OK	 
USER	AggRestSimulationAllProducts	204	START	1597401800019	1597401800019
USER	AggRestSimulationAllProducts	205	START	1597401800076	1597401800076
USER	AggRestSimulationAllProducts	206	START	1597401800137	1597401800137
