RUN	com.eurobits.gatling.agregador.simulations.AggRestSimulation	aggrestsimulation	1598539550837	 	3.3.1
USER	AggRestSimulationSomeProducts	62	START	1598539554721	1598539554721
REQUEST	58		requestAggregation_some_products	1598539554564	1598539554725	OK	 
REQUEST	59		requestAggregation_some_products	1598539554607	1598539554744	OK	 
USER	AggRestSimulationSomeProducts	63	START	1598539554760	1598539554760
USER	AggRestSimulationSomeProducts	64	START	1598539554802	1598539554802
REQUEST	60		requestAggregation_some_products	1598539554648	1598539554816	OK	 
REQUEST	61		requestAggregation_some_products	1598539554689	1598539554822	OK	 
USER	AggRestSimulationSomeProducts	65	START	1598539554843	1598539554843
REQUEST	62		requestAggregation_some_products	1598539554723	1598539554870	OK	 
USER	AggRestSimulationSomeProducts	66	START	1598539554885	1598539554885
REQUEST	63		requestAggregation_some_products	1598539554762	1598539554889	OK	 
USER	AggRestSimulationSomeProducts	67	START	1598539554920	1598539554920
USER	AggRestSimulationSomeProducts	68	START	1598539554962	1598539554962
REQUEST	65		requestAggregation_some_products	1598539554847	1598539554963	OK	 
REQUEST	64		requestAggregation_some_products	1598539554806	1598539554961	OK	 
USER	AggRestSimulationSomeProducts	69	START	1598539555003	1598539555003
USER	AggRestSimulationSomeProducts	70	START	1598539555044	1598539555044
REQUEST	67		requestAggregation_some_products	1598539554924	1598539555044	OK	 
REQUEST	66		requestAggregation_some_products	1598539554889	1598539555048	OK	 
USER	AggRestSimulationSomeProducts	71	START	1598539555080	1598539555080
USER	AggRestSimulationSomeProducts	72	START	1598539555121	1598539555121
REQUEST	69		requestAggregation_some_products	1598539555007	1598539555144	OK	 
REQUEST	68		requestAggregation_some_products	1598539554967	1598539555156	OK	 
USER	AggRestSimulationSomeProducts	73	START	1598539555163	1598539555163
USER	AggRestSimulationSomeProducts	74	START	1598539555204	1598539555204
REQUEST	70		requestAggregation_some_products	1598539555048	1598539555220	OK	 
REQUEST	71		requestAggregation_some_products	1598539555082	1598539555226	OK	 
USER	AggRestSimulationSomeProducts	75	START	1598539555240	1598539555240
USER	AggRestSimulationSomeProducts	76	START	1598539555281	1598539555281
REQUEST	73		requestAggregation_some_products	1598539555166	1598539555283	OK	 
REQUEST	72		requestAggregation_some_products	1598539555125	1598539555289	OK	 
USER	AggRestSimulationSomeProducts	77	START	1598539555322	1598539555322
USER	AggRestSimulationSomeProducts	78	START	1598539555374	1598539555374
REQUEST	75		requestAggregation_some_products	1598539555243	1598539555376	OK	 
REQUEST	74		requestAggregation_some_products	1598539555208	1598539555380	OK	 
USER	AggRestSimulationSomeProducts	79	START	1598539555410	1598539555410
REQUEST	76		requestAggregation_some_products	1598539555285	1598539555437	OK	 
USER	AggRestSimulationSomeProducts	80	START	1598539555453	1598539555453
REQUEST	77		requestAggregation_some_products	1598539555324	1598539555474	OK	 
USER	AggRestSimulationSomeProducts	81	START	1598539555494	1598539555494
REQUEST	78		requestAggregation_some_products	1598539555378	1598539555496	OK	 
REQUEST	79		requestAggregation_some_products	1598539555413	1598539555521	OK	 
USER	AggRestSimulationSomeProducts	82	START	1598539555535	1598539555535
USER	AggRestSimulationSomeProducts	83	START	1598539555574	1598539555574
REQUEST	80		requestAggregation_some_products	1598539555456	1598539555573	OK	 
REQUEST	81		requestAggregation_some_products	1598539555497	1598539555604	OK	 
USER	AggRestSimulationSomeProducts	84	START	1598539555610	1598539555610
USER	AggRestSimulationSomeProducts	85	START	1598539555651	1598539555651
REQUEST	82		requestAggregation_some_products	1598539555537	1598539555662	OK	 
REQUEST	83		requestAggregation_some_products	1598539555578	1598539555664	OK	 
USER	AggRestSimulationSomeProducts	86	START	1598539555693	1598539555693
REQUEST	84		requestAggregation_some_products	1598539555614	1598539555731	OK	 
USER	AggRestSimulationSomeProducts	87	START	1598539555734	1598539555734
REQUEST	85		requestAggregation_some_products	1598539555654	1598539555756	OK	 
USER	AggRestSimulationSomeProducts	88	START	1598539555770	1598539555770
USER	AggRestSimulationSomeProducts	89	START	1598539555811	1598539555811
REQUEST	86		requestAggregation_some_products	1598539555694	1598539555816	OK	 
REQUEST	87		requestAggregation_some_products	1598539555737	1598539555845	OK	 
USER	AggRestSimulationSomeProducts	90	START	1598539555852	1598539555852
USER	AggRestSimulationSomeProducts	91	START	1598539555894	1598539555894
REQUEST	89		requestAggregation_some_products	1598539555813	1598539555901	OK	 
REQUEST	88		requestAggregation_some_products	1598539555773	1598539555907	OK	 
USER	AggRestSimulationSomeProducts	92	START	1598539555930	1598539555930
USER	AggRestSimulationSomeProducts	93	START	1598539555971	1598539555971
REQUEST	90		requestAggregation_some_products	1598539555856	1598539555982	OK	 
REQUEST	91		requestAggregation_some_products	1598539555897	1598539556008	OK	 
USER	AggRestSimulationSomeProducts	94	START	1598539556013	1598539556013
USER	AggRestSimulationSomeProducts	95	START	1598539556054	1598539556054
REQUEST	92		requestAggregation_some_products	1598539555933	1598539556055	OK	 
USER	AggRestSimulationSomeProducts	96	START	1598539556090	1598539556090
REQUEST	93		requestAggregation_some_products	1598539555974	1598539556094	OK	 
USER	AggRestSimulationSomeProducts	97	START	1598539556131	1598539556131
REQUEST	94		requestAggregation_some_products	1598539556016	1598539556143	OK	 
REQUEST	95		requestAggregation_some_products	1598539556058	1598539556152	OK	 
USER	AggRestSimulationSomeProducts	98	START	1598539556173	1598539556173
USER	AggRestSimulationSomeProducts	99	START	1598539556214	1598539556214
REQUEST	96		requestAggregation_some_products	1598539556093	1598539556238	OK	 
REQUEST	97		requestAggregation_some_products	1598539556135	1598539556244	OK	 
USER	AggRestSimulationSomeProducts	100	START	1598539556250	1598539556250
USER	AggRestSimulationSomeProducts	101	START	1598539556291	1598539556291
REQUEST	98		requestAggregation_some_products	1598539556176	1598539556302	OK	 
USER	AggRestSimulationSomeProducts	102	START	1598539556333	1598539556333
REQUEST	99		requestAggregation_some_products	1598539556217	1598539556339	OK	 
USER	AggRestSimulationSomeProducts	103	START	1598539556374	1598539556374
REQUEST	100		requestAggregation_some_products	1598539556253	1598539556385	OK	 
REQUEST	101		requestAggregation_some_products	1598539556294	1598539556402	OK	 
USER	AggRestSimulationSomeProducts	104	START	1598539556415	1598539556415
USER	AggRestSimulationSomeProducts	105	START	1598539556450	1598539556450
REQUEST	102		requestAggregation_some_products	1598539556336	1598539556480	OK	 
REQUEST	103		requestAggregation_some_products	1598539556375	1598539556490	OK	 
USER	AggRestSimulationSomeProducts	106	START	1598539556498	1598539556498
REQUEST	104		requestAggregation_some_products	1598539556418	1598539556505	OK	 
USER	AggRestSimulationSomeProducts	107	START	1598539556531	1598539556531
REQUEST	105		requestAggregation_some_products	1598539556453	1598539556540	OK	 
USER	AggRestSimulationSomeProducts	108	START	1598539556572	1598539556572
REQUEST	106		requestAggregation_some_products	1598539556501	1598539556599	OK	 
USER	AggRestSimulationSomeProducts	109	START	1598539556613	1598539556613
REQUEST	107		requestAggregation_some_products	1598539556533	1598539556631	OK	 
USER	AggRestSimulationSomeProducts	110	START	1598539556654	1598539556654
REQUEST	108		requestAggregation_some_products	1598539556575	1598539556661	OK	 
USER	AggRestSimulationSomeProducts	111	START	1598539556690	1598539556690
REQUEST	109		requestAggregation_some_products	1598539556617	1598539556724	OK	 
USER	AggRestSimulationSomeProducts	112	START	1598539556730	1598539556730
REQUEST	110		requestAggregation_some_products	1598539556655	1598539556741	OK	 
USER	AggRestSimulationSomeProducts	113	START	1598539556771	1598539556771
REQUEST	111		requestAggregation_some_products	1598539556691	1598539556779	OK	 
USER	AggRestSimulationSomeProducts	114	START	1598539556813	1598539556813
REQUEST	112		requestAggregation_some_products	1598539556733	1598539556834	OK	 
USER	AggRestSimulationSomeProducts	115	START	1598539556853	1598539556853
REQUEST	113		requestAggregation_some_products	1598539556774	1598539556877	OK	 
USER	AggRestSimulationSomeProducts	116	START	1598539556894	1598539556894
REQUEST	114		requestAggregation_some_products	1598539556814	1598539556894	OK	 
USER	AggRestSimulationSomeProducts	117	START	1598539556935	1598539556935
REQUEST	115		requestAggregation_some_products	1598539556856	1598539556968	OK	 
USER	AggRestSimulationSomeProducts	118	START	1598539556970	1598539556970
REQUEST	116		requestAggregation_some_products	1598539556895	1598539556991	OK	 
USER	AggRestSimulationSomeProducts	119	START	1598539557011	1598539557011
REQUEST	117		requestAggregation_some_products	1598539556936	1598539557016	OK	 
USER	AggRestSimulationSomeProducts	120	START	1598539557053	1598539557053
REQUEST	118		requestAggregation_some_products	1598539556973	1598539557076	OK	 
USER	AggRestSimulationSomeProducts	121	START	1598539557097	1598539557097
REQUEST	119		requestAggregation_some_products	1598539557014	1598539557104	OK	 
USER	AggRestSimulationSomeProducts	122	START	1598539557130	1598539557130
REQUEST	120		requestAggregation_some_products	1598539557057	1598539557136	OK	 
USER	AggRestSimulationSomeProducts	123	START	1598539557172	1598539557172
REQUEST	121		requestAggregation_some_products	1598539557100	1598539557195	OK	 
USER	AggRestSimulationSomeProducts	124	START	1598539557213	1598539557213
REQUEST	122		requestAggregation_some_products	1598539557133	1598539557219	OK	 
USER	AggRestSimulationSomeProducts	125	START	1598539557255	1598539557255
REQUEST	123		requestAggregation_some_products	1598539557174	1598539557256	OK	 
USER	AggRestSimulationSomeProducts	126	START	1598539557290	1598539557290
REQUEST	124		requestAggregation_some_products	1598539557217	1598539557316	OK	 
USER	AggRestSimulationSomeProducts	127	START	1598539557332	1598539557332
REQUEST	125		requestAggregation_some_products	1598539557256	1598539557336	OK	 
REQUEST	126		requestAggregation_some_products	1598539557291	1598539557372	OK	 
USER	AggRestSimulationSomeProducts	128	START	1598539557373	1598539557373
USER	AggRestSimulationSomeProducts	129	START	1598539557414	1598539557414
REQUEST	127		requestAggregation_some_products	1598539557337	1598539557436	OK	 
USER	AggRestSimulationSomeProducts	130	START	1598539557450	1598539557450
REQUEST	128		requestAggregation_some_products	1598539557375	1598539557456	OK	 
USER	AggRestSimulationSomeProducts	131	START	1598539557492	1598539557492
REQUEST	129		requestAggregation_some_products	1598539557415	1598539557508	OK	 
USER	AggRestSimulationSomeProducts	132	START	1598539557533	1598539557533
REQUEST	130		requestAggregation_some_products	1598539557452	1598539557560	OK	 
USER	AggRestSimulationSomeProducts	133	START	1598539557575	1598539557575
REQUEST	131		requestAggregation_some_products	1598539557493	1598539557594	OK	 
USER	AggRestSimulationSomeProducts	134	START	1598539557611	1598539557611
REQUEST	132		requestAggregation_some_products	1598539557536	1598539557620	OK	 
USER	AggRestSimulationSomeProducts	135	START	1598539557651	1598539557651
REQUEST	133		requestAggregation_some_products	1598539557578	1598539557672	OK	 
USER	AggRestSimulationSomeProducts	136	START	1598539557693	1598539557693
REQUEST	134		requestAggregation_some_products	1598539557613	1598539557709	OK	 
USER	AggRestSimulationSomeProducts	137	START	1598539557735	1598539557735
REQUEST	135		requestAggregation_some_products	1598539557653	1598539557747	OK	 
USER	AggRestSimulationSomeProducts	138	START	1598539557770	1598539557770
REQUEST	136		requestAggregation_some_products	1598539557696	1598539557805	OK	 
USER	AggRestSimulationSomeProducts	139	START	1598539557812	1598539557812
USER	AggRestSimulationSomeProducts	140	START	1598539557853	1598539557853
REQUEST	137		requestAggregation_some_products	1598539557737	1598539557854	OK	 
REQUEST	138		requestAggregation_some_products	1598539557773	1598539557876	OK	 
USER	AggRestSimulationSomeProducts	141	START	1598539557894	1598539557894
REQUEST	139		requestAggregation_some_products	1598539557814	1598539557923	OK	 
USER	AggRestSimulationSomeProducts	142	START	1598539557931	1598539557931
REQUEST	140		requestAggregation_some_products	1598539557856	1598539557968	OK	 
USER	AggRestSimulationSomeProducts	143	START	1598539557973	1598539557973
REQUEST	141		requestAggregation_some_products	1598539557897	1598539557995	OK	 
USER	AggRestSimulationSomeProducts	144	START	1598539558014	1598539558014
REQUEST	142		requestAggregation_some_products	1598539557934	1598539558024	OK	 
USER	AggRestSimulationSomeProducts	145	START	1598539558050	1598539558050
REQUEST	143		requestAggregation_some_products	1598539557976	1598539558057	OK	 
USER	AggRestSimulationSomeProducts	146	START	1598539558091	1598539558091
REQUEST	144		requestAggregation_some_products	1598539558017	1598539558098	OK	 
REQUEST	145		requestAggregation_some_products	1598539558052	1598539558128	OK	 
USER	AggRestSimulationSomeProducts	147	START	1598539558132	1598539558132
USER	AggRestSimulationSomeProducts	148	START	1598539558173	1598539558173
REQUEST	146		requestAggregation_some_products	1598539558093	1598539558179	OK	 
REQUEST	147		requestAggregation_some_products	1598539558135	1598539558211	OK	 
USER	AggRestSimulationSomeProducts	149	START	1598539558214	1598539558214
USER	AggRestSimulationSomeProducts	150	START	1598539558250	1598539558250
REQUEST	148		requestAggregation_some_products	1598539558174	1598539558275	OK	 
REQUEST	149		requestAggregation_some_products	1598539558215	1598539558284	OK	 
USER	AggRestSimulationSomeProducts	151	START	1598539558292	1598539558292
USER	AggRestSimulationSomeProducts	152	START	1598539558333	1598539558333
REQUEST	150		requestAggregation_some_products	1598539558251	1598539558333	OK	 
REQUEST	151		requestAggregation_some_products	1598539558293	1598539558366	OK	 
USER	AggRestSimulationSomeProducts	153	START	1598539558374	1598539558374
USER	AggRestSimulationSomeProducts	154	START	1598539558410	1598539558410
REQUEST	152		requestAggregation_some_products	1598539558335	1598539558416	OK	 
USER	AggRestSimulationSomeProducts	155	START	1598539558452	1598539558452
REQUEST	153		requestAggregation_some_products	1598539558377	1598539558456	OK	 
USER	AggRestSimulationSomeProducts	156	START	1598539558494	1598539558494
REQUEST	154		requestAggregation_some_products	1598539558412	1598539558512	OK	 
REQUEST	155		requestAggregation_some_products	1598539558454	1598539558541	OK	 
USER	AggRestSimulationSomeProducts	157	START	1598539558544	1598539558544
USER	AggRestSimulationSomeProducts	158	START	1598539558570	1598539558570
USER	AggRestSimulationSomeProducts	159	START	1598539558611	1598539558611
REQUEST	156		requestAggregation_some_products	1598539558497	1598539558650	OK	 
USER	AggRestSimulationSomeProducts	160	START	1598539558653	1598539558653
USER	AggRestSimulationSomeProducts	161	START	1598539558695	1598539558695
REQUEST	157		requestAggregation_some_products	1598539558547	1598539558706	OK	 
REQUEST	158		requestAggregation_some_products	1598539558572	1598539558728	OK	 
USER	AggRestSimulationSomeProducts	162	START	1598539558738	1598539558738
USER	AggRestSimulationSomeProducts	163	START	1598539558771	1598539558771
REQUEST	159		requestAggregation_some_products	1598539558615	1598539558774	OK	 
REQUEST	160		requestAggregation_some_products	1598539558656	1598539558798	OK	 
USER	AggRestSimulationSomeProducts	164	START	1598539558812	1598539558812
REQUEST	161		requestAggregation_some_products	1598539558699	1598539558847	OK	 
USER	AggRestSimulationSomeProducts	165	START	1598539558852	1598539558852
REQUEST	162		requestAggregation_some_products	1598539558740	1598539558890	OK	 
USER	AggRestSimulationSomeProducts	166	START	1598539558894	1598539558894
REQUEST	163		requestAggregation_some_products	1598539558771	1598539558909	OK	 
USER	AggRestSimulationSomeProducts	167	START	1598539558935	1598539558935
USER	AggRestSimulationSomeProducts	168	START	1598539558970	1598539558970
REQUEST	164		requestAggregation_some_products	1598539558813	1598539558989	OK	 
USER	AggRestSimulationSomeProducts	169	START	1598539559012	1598539559012
REQUEST	165		requestAggregation_some_products	1598539558853	1598539559011	OK	 
USER	AggRestSimulationSomeProducts	170	START	1598539559053	1598539559053
REQUEST	166		requestAggregation_some_products	1598539558896	1598539559084	OK	 
REQUEST	167		requestAggregation_some_products	1598539558937	1598539559093	OK	 
USER	AggRestSimulationSomeProducts	171	START	1598539559095	1598539559095
USER	AggRestSimulationSomeProducts	172	START	1598539559130	1598539559130
USER	AggRestSimulationSomeProducts	173	START	1598539559172	1598539559172
REQUEST	168		requestAggregation_some_products	1598539558973	1598539559177	OK	 
REQUEST	169		requestAggregation_some_products	1598539559013	1598539559178	OK	 
USER	AggRestSimulationSomeProducts	174	START	1598539559213	1598539559213
REQUEST	170		requestAggregation_some_products	1598539559056	1598539559223	OK	 
USER	AggRestSimulationSomeProducts	175	START	1598539559254	1598539559254
REQUEST	171		requestAggregation_some_products	1598539559098	1598539559279	OK	 
USER	AggRestSimulationSomeProducts	176	START	1598539559295	1598539559295
USER	AggRestSimulationSomeProducts	177	START	1598539559330	1598539559330
REQUEST	172		requestAggregation_some_products	1598539559133	1598539559343	OK	 
REQUEST	173		requestAggregation_some_products	1598539559174	1598539559361	OK	 
USER	AggRestSimulationSomeProducts	178	START	1598539559382	1598539559382
REQUEST	175		requestAggregation_some_products	1598539559257	1598539559400	OK	 
USER	AggRestSimulationSomeProducts	179	START	1598539559420	1598539559420
REQUEST	174		requestAggregation_some_products	1598539559216	1598539559430	OK	 
USER	AggRestSimulationSomeProducts	180	START	1598539559461	1598539559461
REQUEST	176		requestAggregation_some_products	1598539559298	1598539559465	OK	 
REQUEST	177		requestAggregation_some_products	1598539559332	1598539559497	OK	 
USER	AggRestSimulationSomeProducts	181	START	1598539559502	1598539559502
USER	AggRestSimulationSomeProducts	182	START	1598539559544	1598539559544
REQUEST	178		requestAggregation_some_products	1598539559383	1598539559565	OK	 
USER	AggRestSimulationSomeProducts	183	START	1598539559585	1598539559585
REQUEST	179		requestAggregation_some_products	1598539559421	1598539559600	OK	 
USER	AggRestSimulationSomeProducts	184	START	1598539559623	1598539559623
REQUEST	180		requestAggregation_some_products	1598539559463	1598539559653	OK	 
USER	AggRestSimulationSomeProducts	185	START	1598539559664	1598539559664
REQUEST	181		requestAggregation_some_products	1598539559505	1598539559674	OK	 
USER	AggRestSimulationSomeProducts	186	START	1598539559700	1598539559700
REQUEST	182		requestAggregation_some_products	1598539559546	1598539559713	OK	 
USER	AggRestSimulationSomeProducts	187	START	1598539559741	1598539559741
REQUEST	183		requestAggregation_some_products	1598539559588	1598539559740	OK	 
REQUEST	184		requestAggregation_some_products	1598539559627	1598539559759	OK	 
USER	AggRestSimulationSomeProducts	188	START	1598539559782	1598539559782
REQUEST	185		requestAggregation_some_products	1598539559667	1598539559806	OK	 
USER	AggRestSimulationSomeProducts	189	START	1598539559823	1598539559823
REQUEST	186		requestAggregation_some_products	1598539559702	1598539559847	OK	 
USER	AggRestSimulationSomeProducts	190	START	1598539559865	1598539559865
USER	AggRestSimulationSomeProducts	191	START	1598539559901	1598539559901
REQUEST	188		requestAggregation_some_products	1598539559784	1598539559919	OK	 
REQUEST	187		requestAggregation_some_products	1598539559743	1598539559924	OK	 
USER	AggRestSimulationSomeProducts	192	START	1598539559942	1598539559942
USER	AggRestSimulationSomeProducts	193	START	1598539559984	1598539559984
REQUEST	189		requestAggregation_some_products	1598539559826	1598539559997	OK	 
USER	AggRestSimulationSomeProducts	194	START	1598539560020	1598539560020
REQUEST	190		requestAggregation_some_products	1598539559892	1598539560045	OK	 
REQUEST	191		requestAggregation_some_products	1598539559903	1598539560045	OK	 
USER	AggRestSimulationSomeProducts	195	START	1598539560062	1598539560062
REQUEST	192		requestAggregation_some_products	1598539559944	1598539560083	OK	 
USER	AggRestSimulationSomeProducts	196	START	1598539560103	1598539560103
REQUEST	193		requestAggregation_some_products	1598539559985	1598539560138	OK	 
