RUN	com.eurobits.gatling.agregador.simulations.AggRestSimulation	aggrestsimulation	1597138791708	 	3.0.3
REQUEST	542		aggregationStatus	1597138814455	1597138815593	OK	 
REQUEST	45		aggregationStatus	1597138814536	1597138815595	OK	 
REQUEST	41		aggregationStatus	1597138814867	1597138815600	OK	 
USER	AggRestSimulation	1172	START	1597138816665	1597138816665
USER	AggRestSimulation	1173	START	1597138816685	1597138816685
USER	AggRestSimulation	1174	START	1597138816706	1597138816706
USER	AggRestSimulation	1175	START	1597138816726	1597138816726
USER	AggRestSimulation	1176	START	1597138816747	1597138816747
USER	AggRestSimulation	1177	START	1597138816767	1597138816767
USER	AggRestSimulation	1178	START	1597138816783	1597138816783
USER	AggRestSimulation	1179	START	1597138816803	1597138816803
REQUEST	1066		login	1597138814546	1597138815650	OK	 
REQUEST	28		aggregationResult	1597138815136	1597138815619	OK	 
USER	AggRestSimulation	1180	START	1597138816824	1597138816824
USER	AggRestSimulation	1181	START	1597138816845	1597138816845
REQUEST	36		aggregationStatus	1597138814674	1597138816234	OK	 
REQUEST	550		aggregationStatus	1597138814578	1597138816236	OK	 
REQUEST	37		aggregationStatus	1597138814393	1597138816242	OK	 
REQUEST	545		aggregationStatus	1597138814455	1597138816242	OK	 
USER	AggRestSimulation	1182	START	1597138816866	1597138816866
REQUEST	546		aggregationStatus	1597138814403	1597138816248	OK	 
REQUEST	24		aggregationStatus	1597138814556	1597138816250	OK	 
USER	AggRestSimulation	1183	START	1597138816883	1597138816883
REQUEST	55		aggregationStatus	1597138814805	1597138816264	OK	 
REQUEST	547		aggregationStatus	1597138814465	1597138816261	OK	 
REQUEST	43		aggregationStatus	1597138814924	1597138816640	OK	 
REQUEST	559		aggregationStatus	1597138814846	1597138816266	OK	 
USER	AggRestSimulation	1184	START	1597138816903	1597138816903
REQUEST	1069		login	1597138814603	1597138816655	OK	 
REQUEST	1070		login	1597138814623	1597138816655	OK	 
USER	AggRestSimulation	1185	START	1597138816924	1597138816924
USER	AggRestSimulation	1186	START	1597138816945	1597138816945
REQUEST	1072		login	1597138814664	1597138816674	OK	 
REQUEST	57		aggregationStatus	1597138814794	1597138816659	OK	 
REQUEST	44		aggregationStatus	1597138814913	1597138816823	OK	 
REQUEST	1046		requestAggregation	1597138814388	1597138816849	OK	 
REQUEST	52		aggregationStatus	1597138814664	1597138816850	OK	 
REQUEST	1045		requestAggregation	1597138814169	1597138816854	OK	 
USER	AggRestSimulation	1187	START	1597138816965	1597138816965
USER	AggRestSimulation	1188	START	1597138816993	1597138816993
USER	AggRestSimulation	1189	START	1597138817017	1597138817017
USER	AggRestSimulation	1190	START	1597138817041	1597138817041
USER	AggRestSimulation	1192	START	1597138817070	1597138817070
USER	AggRestSimulation	1191	START	1597138817070	1597138817070
REQUEST	561		aggregationStatus	1597138814727	1597138816858	OK	 
REQUEST	1042		requestAggregation	1597138814106	1597138816872	OK	 
USER	AggRestSimulation	1193	START	1597138817084	1597138817084
REQUEST	40		aggregationStatus	1597138814455	1597138816878	OK	 
USER	AggRestSimulation	1194	START	1597138817104	1597138817104
USER	AggRestSimulation	1195	START	1597138817125	1597138817125
USER	AggRestSimulation	1196	START	1597138817146	1597138817146
USER	AggRestSimulation	1197	START	1597138817166	1597138817166
USER	AggRestSimulation	1198	START	1597138817187	1597138817187
USER	AggRestSimulation	1199	START	1597138817207	1597138817207
USER	AggRestSimulation	1200	START	1597138817223	1597138817223
USER	AggRestSimulation	1201	START	1597138817243	1597138817243
USER	AggRestSimulation	1202	START	1597138817264	1597138817264
USER	AggRestSimulation	1203	START	1597138817284	1597138817284
USER	AggRestSimulation	1204	START	1597138817305	1597138817305
USER	AggRestSimulation	1205	START	1597138817325	1597138817325
USER	AggRestSimulation	1206	START	1597138817347	1597138817347
USER	AggRestSimulation	1207	START	1597138817368	1597138817368
USER	AggRestSimulation	1208	START	1597138817383	1597138817383
USER	AggRestSimulation	1209	START	1597138817416	1597138817416
USER	AggRestSimulation	1210	START	1597138817427	1597138817427
USER	AggRestSimulation	1211	START	1597138817443	1597138817443
USER	AggRestSimulation	1212	START	1597138817464	1597138817464
USER	AggRestSimulation	1213	START	1597138817485	1597138817485
USER	AggRestSimulation	1214	START	1597138817506	1597138817506
USER	AggRestSimulation	1215	START	1597138817526	1597138817526
USER	AggRestSimulation	1216	START	1597138817547	1597138817547
USER	AggRestSimulation	1217	START	1597138817568	1597138817568
USER	AggRestSimulation	1218	START	1597138817583	1597138817583
USER	AggRestSimulation	1219	START	1597138817604	1597138817604
USER	AggRestSimulation	1220	START	1597138817625	1597138817625
USER	AggRestSimulation	1221	START	1597138817645	1597138817645
USER	AggRestSimulation	1222	START	1597138817665	1597138817665
USER	AggRestSimulation	1223	START	1597138817686	1597138817686
USER	AggRestSimulation	1224	START	1597138817707	1597138817707
USER	AggRestSimulation	1225	START	1597138817729	1597138817729
USER	AggRestSimulation	1226	START	1597138817743	1597138817743
USER	AggRestSimulation	1227	START	1597138817764	1597138817764
USER	AggRestSimulation	1228	START	1597138817784	1597138817784
USER	AggRestSimulation	1229	START	1597138817805	1597138817805
USER	AggRestSimulation	1230	START	1597138817826	1597138817826
REQUEST	551		aggregationStatus	1597138814475	1597138816899	OK	 
REQUEST	59		aggregationStatus	1597138815014	1597138816901	OK	 
REQUEST	575		aggregationStatus	1597138815076	1597138816901	OK	 
REQUEST	26		aggregationResult	1597138815136	1597138816826	OK	 
USER	AggRestSimulation	1231	START	1597138817847	1597138817847
REQUEST	51		aggregationStatus	1597138815234	1597138816902	OK	 
REQUEST	30		deleteAggregation	1597138815592	1597138816926	OK	 
USER	AggRestSimulation	30	END	1597138793836	1597138817855
REQUEST	61		aggregationStatus	1597138814993	1597138816927	OK	 
REQUEST	569		aggregationStatus	1597138814934	1597138816948	OK	 
REQUEST	48		aggregationStatus	1597138815014	1597138816949	OK	 
REQUEST	76		aggregationStatus	1597138815107	1597138816950	OK	 
USER	AggRestSimulation	1232	START	1597138817868	1597138817868
USER	AggRestSimulation	1233	START	1597138817887	1597138817887
REQUEST	6		deleteAggregation	1597138816235	1597138816954	OK	 
REQUEST	68		aggregationStatus	1597138815045	1597138816955	OK	 
USER	AggRestSimulation	6	END	1597138793353	1597138817897
USER	AggRestSimulation	1234	START	1597138817907	1597138817907
USER	AggRestSimulation	1235	START	1597138817923	1597138817923
USER	AggRestSimulation	1236	START	1597138817943	1597138817943
USER	AggRestSimulation	1237	START	1597138817964	1597138817964
USER	AggRestSimulation	1238	START	1597138817984	1597138817984
USER	AggRestSimulation	1239	START	1597138818005	1597138818005
USER	AggRestSimulation	1240	START	1597138818025	1597138818025
USER	AggRestSimulation	1241	START	1597138818046	1597138818046
USER	AggRestSimulation	1242	START	1597138818066	1597138818066
USER	AggRestSimulation	1243	START	1597138818087	1597138818087
USER	AggRestSimulation	1244	START	1597138818108	1597138818108
USER	AggRestSimulation	1245	START	1597138818123	1597138818123
USER	AggRestSimulation	1246	START	1597138818143	1597138818143
USER	AggRestSimulation	1247	START	1597138818164	1597138818164
USER	AggRestSimulation	1248	START	1597138818184	1597138818184
REQUEST	21		aggregationResult	1597138815439	1597138816958	OK	 
USER	AggRestSimulation	1249	START	1597138818205	1597138818205
REQUEST	17		deleteAggregation	1597138815438	1597138817080	OK	 
REQUEST	50		aggregationStatus	1597138814613	1597138817089	OK	 
USER	AggRestSimulation	17	END	1597138793578	1597138818206
REQUEST	56		aggregationStatus	1597138815193	1597138817101	OK	 
REQUEST	567		aggregationStatus	1597138814982	1597138817834	OK	 
REQUEST	555		aggregationStatus	1597138814763	1597138817837	OK	 
REQUEST	1055		requestAggregation	1597138814447	1597138817837	OK	 
USER	AggRestSimulation	1250	START	1597138818226	1597138818226
USER	AggRestSimulation	1251	START	1597138818246	1597138818246
USER	AggRestSimulation	1252	START	1597138818269	1597138818269
USER	AggRestSimulation	1253	START	1597138818269	1597138818269
USER	AggRestSimulation	1254	START	1597138818293	1597138818293
USER	AggRestSimulation	1255	START	1597138818313	1597138818313
USER	AggRestSimulation	1256	START	1597138818334	1597138818334
REQUEST	42		aggregationResult	1597138815616	1597138817839	OK	 
REQUEST	67		aggregationStatus	1597138815234	1597138817855	OK	 
REQUEST	46		aggregationStatus	1597138815076	1597138817855	OK	 
USER	AggRestSimulation	1257	START	1597138818355	1597138818355
REQUEST	557		aggregationStatus	1597138814825	1597138817857	OK	 
REQUEST	64		aggregationStatus	1597138814983	1597138817861	OK	 
REQUEST	556		aggregationStatus	1597138814763	1597138817860	OK	 
REQUEST	84		aggregationStatus	1597138815224	1597138817897	OK	 
REQUEST	38		aggregationStatus	1597138814727	1597138817898	OK	 
USER	AggRestSimulation	1258	START	1597138818375	1597138818375
USER	AggRestSimulation	1259	START	1597138818397	1597138818397
USER	AggRestSimulation	1260	START	1597138818417	1597138818417
USER	AggRestSimulation	1261	START	1597138818433	1597138818433
USER	AggRestSimulation	1262	START	1597138818453	1597138818453
USER	AggRestSimulation	1263	START	1597138818474	1597138818474
USER	AggRestSimulation	1264	START	1597138818495	1597138818495
USER	AggRestSimulation	1265	START	1597138818515	1597138818515
USER	AggRestSimulation	1266	START	1597138818536	1597138818536
USER	AggRestSimulation	1267	START	1597138818556	1597138818556
USER	AggRestSimulation	1268	START	1597138818577	1597138818577
USER	AggRestSimulation	1269	START	1597138818598	1597138818598
USER	AggRestSimulation	1270	START	1597138818613	1597138818613
USER	AggRestSimulation	1271	START	1597138818633	1597138818633
USER	AggRestSimulation	1272	START	1597138818654	1597138818654
USER	AggRestSimulation	1273	START	1597138818675	1597138818675
USER	AggRestSimulation	1274	START	1597138818696	1597138818696
USER	AggRestSimulation	1275	START	1597138818716	1597138818716
USER	AggRestSimulation	1276	START	1597138818737	1597138818737
USER	AggRestSimulation	1277	START	1597138818753	1597138818753
USER	AggRestSimulation	1278	START	1597138818773	1597138818773
USER	AggRestSimulation	1279	START	1597138818794	1597138818794
USER	AggRestSimulation	1280	START	1597138818814	1597138818814
USER	AggRestSimulation	1281	START	1597138818835	1597138818835
USER	AggRestSimulation	1282	START	1597138818855	1597138818855
USER	AggRestSimulation	1283	START	1597138818876	1597138818876
USER	AggRestSimulation	1284	START	1597138818896	1597138818896
USER	AggRestSimulation	1285	START	1597138818917	1597138818917
USER	AggRestSimulation	1286	START	1597138818937	1597138818937
REQUEST	53		aggregationStatus	1597138815014	1597138818206	OK	 
USER	AggRestSimulation	1287	START	1597138818953	1597138818953
REQUEST	25		aggregationResult	1597138814390	1597138817867	OK	 
REQUEST	49		aggregationStatus	1597138814924	1597138818207	OK	 
REQUEST	72		aggregationStatus	1597138815255	1597138818209	OK	 
REQUEST	1047		login	1597138814165	1597138818209	OK	 
REQUEST	34		aggregationStatus	1597138814737	1597138818210	OK	 
REQUEST	571		aggregationStatus	1597138815034	1597138818226	OK	 
USER	AggRestSimulation	1288	START	1597138818973	1597138818973
USER	AggRestSimulation	1289	START	1597138818993	1597138818993
USER	AggRestSimulation	1290	START	1597138819014	1597138819014
USER	AggRestSimulation	1291	START	1597138819035	1597138819035
USER	AggRestSimulation	1292	START	1597138819056	1597138819056
USER	AggRestSimulation	1293	START	1597138819076	1597138819076
USER	AggRestSimulation	1294	START	1597138819097	1597138819097
USER	AggRestSimulation	1295	START	1597138819117	1597138819117
USER	AggRestSimulation	1296	START	1597138819138	1597138819138
USER	AggRestSimulation	1297	START	1597138819153	1597138819153
USER	AggRestSimulation	1298	START	1597138819188	1597138819188
USER	AggRestSimulation	1299	START	1597138819193	1597138819193
USER	AggRestSimulation	1300	START	1597138819213	1597138819213
USER	AggRestSimulation	1301	START	1597138819234	1597138819234
USER	AggRestSimulation	1302	START	1597138819254	1597138819254
USER	AggRestSimulation	1303	START	1597138819274	1597138819274
USER	AggRestSimulation	1304	START	1597138819305	1597138819305
USER	AggRestSimulation	1305	START	1597138819326	1597138819326
USER	AggRestSimulation	1306	START	1597138819347	1597138819347
USER	AggRestSimulation	1307	START	1597138819368	1597138819368
USER	AggRestSimulation	1308	START	1597138819383	1597138819383
USER	AggRestSimulation	1309	START	1597138819404	1597138819404
USER	AggRestSimulation	1310	START	1597138819424	1597138819424
USER	AggRestSimulation	1311	START	1597138819445	1597138819445
USER	AggRestSimulation	1312	START	1597138819465	1597138819465
USER	AggRestSimulation	1313	START	1597138819486	1597138819486
USER	AggRestSimulation	1314	START	1597138819506	1597138819506
USER	AggRestSimulation	1315	START	1597138819527	1597138819527
REQUEST	58		aggregationStatus	1597138815132	1597138818350	OK	 
USER	AggRestSimulation	1316	START	1597138819547	1597138819547
REQUEST	83		aggregationStatus	1597138815425	1597138818352	OK	 
REQUEST	62		aggregationStatus	1597138814945	1597138818352	OK	 
REQUEST	15		aggregationResult	1597138813987	1597138818233	OK	 
REQUEST	80		aggregationStatus	1597138815348	1597138818368	OK	 
REQUEST	572		aggregationStatus	1597138815034	1597138818371	OK	 
USER	AggRestSimulation	1317	START	1597138819568	1597138819568
REQUEST	100		aggregationStatus	1597138815853	1597138818371	OK	 
REQUEST	54		aggregationStatus	1597138814993	1597138818374	OK	 
USER	AggRestSimulation	1318	START	1597138819583	1597138819583
USER	AggRestSimulation	1319	START	1597138819603	1597138819603
USER	AggRestSimulation	1320	START	1597138819625	1597138819625
USER	AggRestSimulation	1321	START	1597138819645	1597138819645
USER	AggRestSimulation	1322	START	1597138819666	1597138819666
USER	AggRestSimulation	1323	START	1597138819686	1597138819686
USER	AggRestSimulation	1324	START	1597138819707	1597138819707
USER	AggRestSimulation	1325	START	1597138819727	1597138819727
USER	AggRestSimulation	1326	START	1597138819748	1597138819748
USER	AggRestSimulation	1327	START	1597138819763	1597138819763
USER	AggRestSimulation	1328	START	1597138819783	1597138819783
USER	AggRestSimulation	1329	START	1597138819804	1597138819804
USER	AggRestSimulation	1330	START	1597138819824	1597138819824
REQUEST	69		aggregationStatus	1597138815003	1597138818951	OK	 
REQUEST	45		aggregationResult	1597138816655	1597138818372	OK	 
REQUEST	73		aggregationStatus	1597138815265	1597138818955	OK	 
REQUEST	65		aggregationStatus	1597138815297	1597138818967	OK	 
USER	AggRestSimulation	1331	START	1597138819845	1597138819845
REQUEST	552		aggregationStatus	1597138814546	1597138818967	OK	 
REQUEST	66		aggregationStatus	1597138814955	1597138818969	OK	 
REQUEST	11		deleteAggregation	1597138816640	1597138818987	OK	 
USER	AggRestSimulation	11	END	1597138793457	1597138819851
USER	AggRestSimulation	1332	START	1597138819865	1597138819865
USER	AggRestSimulation	1333	START	1597138819886	1597138819886
USER	AggRestSimulation	1334	START	1597138819906	1597138819906
USER	AggRestSimulation	1335	START	1597138819927	1597138819927
USER	AggRestSimulation	1336	START	1597138819947	1597138819947
USER	AggRestSimulation	1337	START	1597138819967	1597138819967
REQUEST	74		aggregationStatus	1597138815107	1597138819545	OK	 
REQUEST	55		aggregationResult	1597138816898	1597138818976	OK	 
USER	AggRestSimulation	1338	START	1597138819983	1597138819983
REQUEST	558		aggregationStatus	1597138814727	1597138819548	OK	 
REQUEST	563		aggregationStatus	1597138814815	1597138819548	OK	 
REQUEST	63		aggregationStatus	1597138815203	1597138819549	OK	 
REQUEST	96		aggregationStatus	1597138815735	1597138819566	OK	 
USER	AggRestSimulation	1339	START	1597138820003	1597138820003
REQUEST	116		aggregationStatus	1597138815966	1597138819570	OK	 
REQUEST	566		aggregationStatus	1597138814903	1597138819570	OK	 
REQUEST	549		aggregationStatus	1597138814486	1597138819829	OK	 
REQUEST	28		deleteAggregation	1597138816823	1597138819574	OK	 
USER	AggRestSimulation	28	END	1597138793794	1597138820024
USER	AggRestSimulation	1340	START	1597138820024	1597138820024
REQUEST	81		aggregationStatus	1597138815203	1597138819831	OK	 
REQUEST	77		aggregationStatus	1597138815234	1597138819831	OK	 
USER	AggRestSimulation	1341	START	1597138820045	1597138820045
REQUEST	89		aggregationStatus	1597138815415	1597138819832	OK	 
REQUEST	568		aggregationStatus	1597138815024	1597138819848	OK	 
USER	AggRestSimulation	1342	START	1597138820065	1597138820065
REQUEST	75		aggregationStatus	1597138815297	1597138819851	OK	 
REQUEST	82		aggregationStatus	1597138815425	1597138819849	OK	 
REQUEST	90		aggregationStatus	1597138815510	1597138819974	OK	 
REQUEST	71		aggregationStatus	1597138815087	1597138819976	OK	 
REQUEST	579		aggregationStatus	1597138815133	1597138819992	OK	 
REQUEST	79		aggregationStatus	1597138815143	1597138819995	OK	 
USER	AggRestSimulation	1343	START	1597138820086	1597138820086
REQUEST	112		aggregationStatus	1597138816064	1597138819995	OK	 
USER	AggRestSimulation	1344	START	1597138820106	1597138820106
USER	AggRestSimulation	1345	START	1597138820127	1597138820127
USER	AggRestSimulation	1346	START	1597138820147	1597138820147
USER	AggRestSimulation	1347	START	1597138820168	1597138820168
USER	AggRestSimulation	1348	START	1597138820183	1597138820183
USER	AggRestSimulation	1349	START	1597138820204	1597138820204
USER	AggRestSimulation	1350	START	1597138820224	1597138820224
USER	AggRestSimulation	1351	START	1597138820245	1597138820245
USER	AggRestSimulation	1352	START	1597138820265	1597138820265
USER	AggRestSimulation	1353	START	1597138820286	1597138820286
REQUEST	62		aggregationResult	1597138819548	1597138820003	OK	 
REQUEST	564		aggregationStatus	1597138814857	1597138820020	OK	 
REQUEST	565		aggregationStatus	1597138814883	1597138820023	OK	 
REQUEST	60		aggregationStatus	1597138815224	1597138820024	OK	 
REQUEST	577		aggregationStatus	1597138815076	1597138820043	OK	 
REQUEST	93		aggregationStatus	1597138815523	1597138820043	OK	 
USER	AggRestSimulation	1354	START	1597138820310	1597138820310
USER	AggRestSimulation	1355	START	1597138820323	1597138820323
USER	AggRestSimulation	1356	START	1597138820344	1597138820344
USER	AggRestSimulation	1357	START	1597138820365	1597138820365
USER	AggRestSimulation	1358	START	1597138820385	1597138820385
USER	AggRestSimulation	1359	START	1597138820406	1597138820406
USER	AggRestSimulation	1360	START	1597138820426	1597138820426
USER	AggRestSimulation	1361	START	1597138820447	1597138820447
USER	AggRestSimulation	1362	START	1597138820467	1597138820467
USER	AggRestSimulation	1363	START	1597138820483	1597138820483
USER	AggRestSimulation	1364	START	1597138820503	1597138820503
USER	AggRestSimulation	1365	START	1597138820523	1597138820523
REQUEST	38		aggregationResult	1597138818373	1597138820028	OK	 
REQUEST	584		aggregationStatus	1597138815179	1597138820048	OK	 
REQUEST	585		aggregationStatus	1597138815224	1597138820048	OK	 
USER	AggRestSimulation	1366	START	1597138820544	1597138820544
REQUEST	98		aggregationStatus	1597138815873	1597138820067	OK	 
REQUEST	587		aggregationStatus	1597138815244	1597138820067	OK	 
REQUEST	554		aggregationStatus	1597138814747	1597138820081	OK	 
REQUEST	87		aggregationStatus	1597138815456	1597138820081	OK	 
USER	AggRestSimulation	1367	START	1597138820563	1597138820563
REQUEST	595		aggregationStatus	1597138815425	1597138820084	OK	 
REQUEST	95		aggregationStatus	1597138815735	1597138820084	OK	 
REQUEST	78		aggregationStatus	1597138815203	1597138820288	OK	 
REQUEST	128		aggregationStatus	1597138816254	1597138820086	OK	 
USER	AggRestSimulation	1368	START	1597138820584	1597138820584
USER	AggRestSimulation	1369	START	1597138820616	1597138820616
USER	AggRestSimulation	1370	START	1597138820627	1597138820627
REQUEST	580		aggregationStatus	1597138815179	1597138820288	OK	 
REQUEST	581		aggregationStatus	1597138815154	1597138820288	OK	 
USER	AggRestSimulation	1371	START	1597138820647	1597138820647
REQUEST	92		aggregationStatus	1597138815533	1597138820291	OK	 
REQUEST	109		aggregationStatus	1597138815925	1597138820310	OK	 
USER	AggRestSimulation	1372	START	1597138820663	1597138820663
USER	AggRestSimulation	1373	START	1597138820683	1597138820683
USER	AggRestSimulation	1374	START	1597138820704	1597138820704
USER	AggRestSimulation	1375	START	1597138820724	1597138820724
USER	AggRestSimulation	1376	START	1597138820745	1597138820745
USER	AggRestSimulation	1377	START	1597138820766	1597138820766
USER	AggRestSimulation	1378	START	1597138820783	1597138820783
USER	AggRestSimulation	1379	START	1597138820803	1597138820803
USER	AggRestSimulation	1380	START	1597138820829	1597138820829
USER	AggRestSimulation	1381	START	1597138820843	1597138820843
USER	AggRestSimulation	1382	START	1597138820863	1597138820863
USER	AggRestSimulation	1383	START	1597138820884	1597138820884
USER	AggRestSimulation	1384	START	1597138820904	1597138820904
USER	AggRestSimulation	1385	START	1597138820924	1597138820924
USER	AggRestSimulation	1386	START	1597138820945	1597138820945
REQUEST	70		aggregationStatus	1597138815394	1597138820532	OK	 
REQUEST	33		aggregationResult	1597138816242	1597138820301	OK	 
REQUEST	601		aggregationStatus	1597138815575	1597138820533	OK	 
USER	AggRestSimulation	1387	START	1597138820963	1597138820963
USER	AggRestSimulation	1388	START	1597138820984	1597138820984
USER	AggRestSimulation	1389	START	1597138821004	1597138821004
USER	AggRestSimulation	1390	START	1597138821025	1597138821025
USER	AggRestSimulation	1391	START	1597138821045	1597138821045
USER	AggRestSimulation	1392	START	1597138821066	1597138821066
USER	AggRestSimulation	1393	START	1597138821086	1597138821086
USER	AggRestSimulation	1394	START	1597138821107	1597138821107
REQUEST	114		aggregationStatus	1597138815976	1597138820551	OK	 
USER	AggRestSimulation	1395	START	1597138821133	1597138821133
REQUEST	72		aggregationResult	1597138818967	1597138820543	OK	 
REQUEST	570		aggregationStatus	1597138814903	1597138820560	OK	 
REQUEST	583		aggregationStatus	1597138815276	1597138820560	OK	 
REQUEST	111		aggregationStatus	1597138815976	1597138820576	OK	 
REQUEST	144		aggregationStatus	1597138816665	1597138820581	OK	 
USER	AggRestSimulation	1396	START	1597138821143	1597138821143
REQUEST	94		aggregationStatus	1597138815724	1597138820582	OK	 
USER	AggRestSimulation	1397	START	1597138821165	1597138821165
USER	AggRestSimulation	1398	START	1597138821185	1597138821185
USER	AggRestSimulation	1399	START	1597138821207	1597138821207
USER	AggRestSimulation	1400	START	1597138821227	1597138821227
REQUEST	67		aggregationResult	1597138818352	1597138820589	OK	 
USER	AggRestSimulation	1401	START	1597138821243	1597138821243
USER	AggRestSimulation	1402	START	1597138821263	1597138821263
USER	AggRestSimulation	1403	START	1597138821283	1597138821283
USER	AggRestSimulation	1404	START	1597138821304	1597138821304
USER	AggRestSimulation	1405	START	1597138821324	1597138821324
USER	AggRestSimulation	1406	START	1597138821345	1597138821345
USER	AggRestSimulation	1407	START	1597138821366	1597138821366
USER	AggRestSimulation	1408	START	1597138821386	1597138821386
USER	AggRestSimulation	1409	START	1597138821406	1597138821406
USER	AggRestSimulation	1410	START	1597138821427	1597138821427
USER	AggRestSimulation	1411	START	1597138821447	1597138821447
USER	AggRestSimulation	1412	START	1597138821468	1597138821468
USER	AggRestSimulation	1413	START	1597138821483	1597138821483
USER	AggRestSimulation	1414	START	1597138821503	1597138821503
USER	AggRestSimulation	1415	START	1597138821524	1597138821524
USER	AggRestSimulation	1416	START	1597138821545	1597138821545
USER	AggRestSimulation	1417	START	1597138821566	1597138821566
USER	AggRestSimulation	1418	START	1597138821586	1597138821586
USER	AggRestSimulation	1419	START	1597138821607	1597138821607
USER	AggRestSimulation	1420	START	1597138821627	1597138821627
USER	AggRestSimulation	1421	START	1597138821647	1597138821647
USER	AggRestSimulation	1422	START	1597138821663	1597138821663
USER	AggRestSimulation	1423	START	1597138821683	1597138821683
USER	AggRestSimulation	1424	START	1597138821703	1597138821703
USER	AggRestSimulation	1425	START	1597138821724	1597138821724
USER	AggRestSimulation	1426	START	1597138821745	1597138821745
USER	AggRestSimulation	1427	START	1597138821765	1597138821765
USER	AggRestSimulation	1428	START	1597138821786	1597138821786
REQUEST	43		aggregationResult	1597138816901	1597138820554	OK	 
REQUEST	596		aggregationStatus	1597138815477	1597138820630	OK	 
USER	AggRestSimulation	1429	START	1597138821806	1597138821806
REQUEST	21		deleteAggregation	1597138818205	1597138820641	OK	 
USER	AggRestSimulation	21	END	1597138793655	1597138821807
REQUEST	604		aggregationStatus	1597138815585	1597138820650	OK	 
REQUEST	125		aggregationStatus	1597138816198	1597138820650	OK	 
REQUEST	86		aggregationStatus	1597138815265	1597138820954	OK	 
REQUEST	97		aggregationStatus	1597138815818	1597138820956	OK	 
REQUEST	1065		login	1597138814523	1597138820957	OK	 
REQUEST	130		aggregationStatus	1597138816444	1597138821133	OK	 
USER	AggRestSimulation	1430	START	1597138821827	1597138821827
REQUEST	88		aggregationStatus	1597138815513	1597138821134	OK	 
REQUEST	586		aggregationStatus	1597138815255	1597138821139	OK	 
REQUEST	127		aggregationStatus	1597138816084	1597138821141	OK	 
REQUEST	560		aggregationStatus	1597138814737	1597138821142	OK	 
REQUEST	55		deleteAggregation	1597138819976	1597138821144	OK	 
REQUEST	110		aggregationStatus	1597138815956	1597138821145	OK	 
USER	AggRestSimulation	55	END	1597138794346	1597138821848
USER	AggRestSimulation	1431	START	1597138821848	1597138821848
REQUEST	99		aggregationStatus	1597138815818	1597138821229	OK	 
REQUEST	91		aggregationStatus	1597138815497	1597138821796	OK	 
REQUEST	612		aggregationStatus	1597138816146	1597138821807	OK	 
REQUEST	85		aggregationStatus	1597138815466	1597138821808	OK	 
USER	AggRestSimulation	1432	START	1597138821867	1597138821867
REQUEST	141		aggregationStatus	1597138816613	1597138821810	OK	 
REQUEST	1068		login	1597138814588	1597138821810	OK	 
REQUEST	102		aggregationStatus	1597138815818	1597138821812	OK	 
REQUEST	113		aggregationStatus	1597138816125	1597138821812	OK	 
USER	AggRestSimulation	1433	START	1597138821888	1597138821888
REQUEST	146		aggregationStatus	1597138816696	1597138821827	OK	 
REQUEST	602		aggregationStatus	1597138815554	1597138821830	OK	 
REQUEST	104		aggregationStatus	1597138815828	1597138821830	OK	 
REQUEST	576		aggregationStatus	1597138815132	1597138821833	OK	 
REQUEST	591		aggregationStatus	1597138815338	1597138821833	OK	 
REQUEST	25		deleteAggregation	1597138818955	1597138821835	OK	 
USER	AggRestSimulation	25	END	1597138793737	1597138821894
USER	AggRestSimulation	1434	START	1597138821903	1597138821903
REQUEST	126		aggregationStatus	1597138816398	1597138821847	OK	 
REQUEST	115		aggregationStatus	1597138816146	1597138821851	OK	 
REQUEST	107		aggregationStatus	1597138815915	1597138821851	OK	 
REQUEST	101		aggregationStatus	1597138815818	1597138821868	OK	 
REQUEST	628		aggregationStatus	1597138816233	1597138821868	OK	 
REQUEST	573		aggregationStatus	1597138815117	1597138821870	OK	 
USER	AggRestSimulation	1435	START	1597138821923	1597138821923
REQUEST	129		aggregationStatus	1597138816213	1597138821873	OK	 
REQUEST	118		aggregationStatus	1597138816213	1597138821873	OK	 
REQUEST	108		aggregationStatus	1597138815935	1597138821877	OK	 
USER	AggRestSimulation	1436	START	1597138821944	1597138821944
USER	AggRestSimulation	1437	START	1597138821964	1597138821964
USER	AggRestSimulation	1438	START	1597138821985	1597138821985
USER	AggRestSimulation	1439	START	1597138822006	1597138822006
USER	AggRestSimulation	1440	START	1597138822027	1597138822027
USER	AggRestSimulation	1441	START	1597138822047	1597138822047
USER	AggRestSimulation	1442	START	1597138822063	1597138822063
USER	AggRestSimulation	1443	START	1597138822083	1597138822083
USER	AggRestSimulation	1444	START	1597138822104	1597138822104
USER	AggRestSimulation	1445	START	1597138822125	1597138822125
USER	AggRestSimulation	1446	START	1597138822145	1597138822145
USER	AggRestSimulation	1447	START	1597138822166	1597138822166
USER	AggRestSimulation	1448	START	1597138822188	1597138822188
USER	AggRestSimulation	1449	START	1597138822203	1597138822203
USER	AggRestSimulation	1450	START	1597138822223	1597138822223
USER	AggRestSimulation	1451	START	1597138822247	1597138822247
REQUEST	71		aggregationResult	1597138820080	1597138821849	OK	 
REQUEST	562		aggregationStatus	1597138814794	1597138821889	OK	 
REQUEST	1050		requestAggregation	1597138814470	1597138821889	OK	 
USER	AggRestSimulation	1452	START	1597138822268	1597138822268
REQUEST	592		aggregationStatus	1597138815384	1597138821892	OK	 
