RUN	com.eurobits.gatling.agregador.simulations.AggRestSimulation	aggrestsimulation	1597308991735	 	3.3.1
USER	AggRestSimulationAllProducts	83	END	1597309008763	1597309029513
REQUEST	242		aggregationStatus	1597309029489	1597309029517	OK	 
REQUEST	86		deleteAggregation	1597309029432	1597309029533	OK	 
USER	AggRestSimulationAllProducts	86	END	1597309008959	1597309029534
USER	AggRestSimulationAllProducts	395	START	1597309029561	1597309029561
REQUEST	236		aggregationResult	1597309029330	1597309029548	OK	 
REQUEST	392		requestAggregation_all_products	1597309029372	1597309029570	OK	 
REQUEST	234		deleteAggregation	1597309029423	1597309029593	OK	 
USER	AggRestSimulationAllProducts	234	END	1597309018829	1597309029594
REQUEST	87		aggregationResult	1597309029344	1597309029593	OK	 
REQUEST	243		aggregationStatus	1597309029591	1597309029627	OK	 
USER	AggRestSimulationAllProducts	396	START	1597309029632	1597309029632
REQUEST	241		aggregationStatus	1597309029602	1597309029635	OK	 
REQUEST	238		deleteAggregation	1597309029511	1597309029642	OK	 
USER	AggRestSimulationAllProducts	238	END	1597309019098	1597309029643
REQUEST	240		aggregationResult	1597309029423	1597309029652	OK	 
REQUEST	393		requestAggregation_all_products	1597309029433	1597309029674	OK	 
USER	AggRestSimulationAllProducts	397	START	1597309029699	1597309029699
REQUEST	236		deleteAggregation	1597309029563	1597309029721	OK	 
USER	AggRestSimulationAllProducts	236	END	1597309018959	1597309029723
REQUEST	87		deleteAggregation	1597309029606	1597309029749	OK	 
USER	AggRestSimulationAllProducts	87	END	1597309009031	1597309029751
USER	AggRestSimulationAllProducts	398	START	1597309029761	1597309029761
REQUEST	394		requestAggregation_all_products	1597309029500	1597309029763	OK	 
REQUEST	395		requestAggregation_all_products	1597309029561	1597309029784	OK	 
REQUEST	240		deleteAggregation	1597309029661	1597309029795	OK	 
USER	AggRestSimulationAllProducts	240	END	1597309019231	1597309029796
REQUEST	246		aggregationStatus	1597309029772	1597309029805	OK	 
REQUEST	239		aggregationResult	1597309029455	1597309029795	OK	 
REQUEST	244		aggregationStatus	1597309029772	1597309029818	OK	 
USER	AggRestSimulationAllProducts	399	START	1597309029833	1597309029833
REQUEST	396		requestAggregation_all_products	1597309029633	1597309029851	OK	 
REQUEST	247		aggregationStatus	1597309029833	1597309029866	OK	 
REQUEST	245		aggregationStatus	1597309029833	1597309029869	OK	 
REQUEST	241		aggregationResult	1597309029635	1597309029863	OK	 
REQUEST	243		aggregationResult	1597309029627	1597309029885	OK	 
USER	AggRestSimulationAllProducts	400	START	1597309029899	1597309029899
REQUEST	397		requestAggregation_all_products	1597309029699	1597309029934	OK	 
USER	AggRestSimulationAllProducts	401	START	1597309029962	1597309029962
REQUEST	239		deleteAggregation	1597309029812	1597309029978	OK	 
USER	AggRestSimulationAllProducts	239	END	1597309019159	1597309029979
REQUEST	398		requestAggregation_all_products	1597309029762	1597309030006	OK	 
USER	AggRestSimulationAllProducts	402	START	1597309030028	1597309030028
REQUEST	241		deleteAggregation	1597309029875	1597309030042	OK	 
REQUEST	249		aggregationStatus	1597309030013	1597309030043	OK	 
USER	AggRestSimulationAllProducts	241	END	1597309019303	1597309030058
REQUEST	242		aggregationResult	1597309029517	1597309030023	OK	 
REQUEST	399		requestAggregation_all_products	1597309029834	1597309030049	OK	 
REQUEST	243		deleteAggregation	1597309029897	1597309030066	OK	 
USER	AggRestSimulationAllProducts	243	END	1597309019431	1597309030067
REQUEST	246		aggregationResult	1597309029811	1597309030084	OK	 
USER	AggRestSimulationAllProducts	403	START	1597309030102	1597309030102
REQUEST	244		aggregationResult	1597309029818	1597309030088	OK	 
REQUEST	245		aggregationResult	1597309029875	1597309030117	OK	 
REQUEST	248		aggregationStatus	1597309030091	1597309030128	OK	 
REQUEST	400		requestAggregation_all_products	1597309029900	1597309030128	OK	 
REQUEST	247		aggregationResult	1597309029866	1597309030138	OK	 
REQUEST	401		requestAggregation_all_products	1597309029963	1597309030161	OK	 
USER	AggRestSimulationAllProducts	404	START	1597309030163	1597309030163
REQUEST	242		deleteAggregation	1597309030059	1597309030192	OK	 
USER	AggRestSimulationAllProducts	242	END	1597309019359	1597309030193
REQUEST	251		aggregationStatus	1597309030164	1597309030201	OK	 
USER	AggRestSimulationAllProducts	405	START	1597309030229	1597309030229
REQUEST	246		deleteAggregation	1597309030098	1597309030241	OK	 
USER	AggRestSimulationAllProducts	246	END	1597309019632	1597309030242
REQUEST	245		deleteAggregation	1597309030126	1597309030252	OK	 
USER	AggRestSimulationAllProducts	245	END	1597309019569	1597309030253
REQUEST	402		requestAggregation_all_products	1597309030030	1597309030267	OK	 
REQUEST	249		aggregationResult	1597309030058	1597309030268	OK	 
REQUEST	252		aggregationStatus	1597309030251	1597309030283	OK	 
REQUEST	247		deleteAggregation	1597309030148	1597309030286	OK	 
USER	AggRestSimulationAllProducts	247	END	1597309019698	1597309030287
USER	AggRestSimulationAllProducts	406	START	1597309030302	1597309030302
REQUEST	250		aggregationStatus	1597309030292	1597309030322	OK	 
USER	AggRestSimulationAllProducts	407	START	1597309030363	1597309030363
REQUEST	254		aggregationStatus	1597309030333	1597309030365	OK	 
REQUEST	404		requestAggregation_all_products	1597309030164	1597309030365	OK	 
REQUEST	244		deleteAggregation	1597309030110	1597309030366	OK	 
USER	AggRestSimulationAllProducts	244	END	1597309019503	1597309030366
REQUEST	249		deleteAggregation	1597309030281	1597309030391	OK	 
REQUEST	104		aggregationStatus	1597309030364	1597309030391	OK	 
USER	AggRestSimulationAllProducts	249	END	1597309019831	1597309030392
REQUEST	403		requestAggregation_all_products	1597309030102	1597309030426	OK	 
USER	AggRestSimulationAllProducts	408	START	1597309030433	1597309030433
REQUEST	405		requestAggregation_all_products	1597309030230	1597309030436	OK	 
REQUEST	253		aggregationStatus	1597309030411	1597309030444	OK	 
REQUEST	248		aggregationResult	1597309030129	1597309030418	OK	 
REQUEST	251		aggregationResult	1597309030202	1597309030445	OK	 
REQUEST	256		aggregationStatus	1597309030443	1597309030478	OK	 
REQUEST	250		aggregationResult	1597309030322	1597309030485	OK	 
USER	AggRestSimulationAllProducts	409	START	1597309030499	1597309030499
REQUEST	252		aggregationResult	1597309030283	1597309030488	OK	 
REQUEST	406		requestAggregation_all_products	1597309030302	1597309030511	OK	 
REQUEST	257		aggregationStatus	1597309030519	1597309030546	OK	 
REQUEST	407		requestAggregation_all_products	1597309030364	1597309030563	OK	 
REQUEST	251		deleteAggregation	1597309030461	1597309030570	OK	 
USER	AggRestSimulationAllProducts	251	END	1597309019970	1597309030570
USER	AggRestSimulationAllProducts	410	START	1597309030571	1597309030571
REQUEST	248		deleteAggregation	1597309030447	1597309030583	OK	 
USER	AggRestSimulationAllProducts	248	END	1597309019770	1597309030583
REQUEST	252		deleteAggregation	1597309030500	1597309030601	OK	 
USER	AggRestSimulationAllProducts	252	END	1597309020031	1597309030610
REQUEST	254		aggregationResult	1597309030366	1597309030596	OK	 
REQUEST	250		deleteAggregation	1597309030493	1597309030626	OK	 
USER	AggRestSimulationAllProducts	250	END	1597309019904	1597309030627
USER	AggRestSimulationAllProducts	411	START	1597309030632	1597309030632
REQUEST	255		aggregationStatus	1597309030601	1597309030640	OK	 
REQUEST	104		aggregationResult	1597309030391	1597309030650	OK	 
REQUEST	256		aggregationResult	1597309030479	1597309030662	OK	 
REQUEST	408		requestAggregation_all_products	1597309030435	1597309030665	OK	 
REQUEST	259		aggregationStatus	1597309030643	1597309030676	OK	 
REQUEST	253		aggregationResult	1597309030447	1597309030676	OK	 
REQUEST	409		requestAggregation_all_products	1597309030499	1597309030682	OK	 
USER	AggRestSimulationAllProducts	412	START	1597309030699	1597309030699
REQUEST	254		deleteAggregation	1597309030611	1597309030714	OK	 
USER	AggRestSimulationAllProducts	254	END	1597309020169	1597309030714
REQUEST	258		aggregationStatus	1597309030699	1597309030735	OK	 
REQUEST	410		requestAggregation_all_products	1597309030571	1597309030757	OK	 
REQUEST	104		deleteAggregation	1597309030665	1597309030766	OK	 
USER	AggRestSimulationAllProducts	104	END	1597309010160	1597309030766
USER	AggRestSimulationAllProducts	413	START	1597309030770	1597309030770
REQUEST	257		aggregationResult	1597309030546	1597309030774	OK	 
REQUEST	256		deleteAggregation	1597309030671	1597309030786	OK	 
USER	AggRestSimulationAllProducts	256	END	1597309020298	1597309030786
REQUEST	253		deleteAggregation	1597309030685	1597309030794	OK	 
USER	AggRestSimulationAllProducts	253	END	1597309020103	1597309030794
REQUEST	260		aggregationStatus	1597309030770	1597309030800	OK	 
REQUEST	255		aggregationResult	1597309030641	1597309030796	OK	 
REQUEST	261		aggregationStatus	1597309030781	1597309030808	OK	 
REQUEST	411		requestAggregation_all_products	1597309030633	1597309030820	OK	 
USER	AggRestSimulationAllProducts	414	START	1597309030831	1597309030831
REQUEST	259		aggregationResult	1597309030676	1597309030830	OK	 
REQUEST	412		requestAggregation_all_products	1597309030699	1597309030876	OK	 
REQUEST	257		deleteAggregation	1597309030786	1597309030886	OK	 
USER	AggRestSimulationAllProducts	257	END	1597309020372	1597309030886
REQUEST	255		deleteAggregation	1597309030803	1597309030896	OK	 
USER	AggRestSimulationAllProducts	415	START	1597309030904	1597309030904
USER	AggRestSimulationAllProducts	255	END	1597309020231	1597309030905
REQUEST	262		aggregationStatus	1597309030883	1597309030914	OK	 
REQUEST	259		deleteAggregation	1597309030837	1597309030936	OK	 
USER	AggRestSimulationAllProducts	259	END	1597309020501	1597309030937
USER	AggRestSimulationAllProducts	416	START	1597309030971	1597309030971
REQUEST	414		requestAggregation_all_products	1597309030832	1597309030980	OK	 
REQUEST	261		aggregationResult	1597309030808	1597309030983	OK	 
REQUEST	258		aggregationResult	1597309030735	1597309030999	OK	 
REQUEST	413		requestAggregation_all_products	1597309030771	1597309031031	OK	 
USER	AggRestSimulationAllProducts	417	START	1597309031033	1597309031033
REQUEST	264		aggregationStatus	1597309031033	1597309031060	OK	 
REQUEST	263		aggregationStatus	1597309031033	1597309031064	OK	 
REQUEST	415		requestAggregation_all_products	1597309030905	1597309031091	OK	 
REQUEST	261		deleteAggregation	1597309030994	1597309031093	OK	 
REQUEST	260		aggregationResult	1597309030802	1597309031071	OK	 
USER	AggRestSimulationAllProducts	261	END	1597309020629	1597309031097
USER	AggRestSimulationAllProducts	418	START	1597309031100	1597309031100
REQUEST	258		deleteAggregation	1597309031012	1597309031122	OK	 
USER	AggRestSimulationAllProducts	258	END	1597309020434	1597309031123
REQUEST	262		aggregationResult	1597309030914	1597309031128	OK	 
REQUEST	416		requestAggregation_all_products	1597309030972	1597309031155	OK	 
USER	AggRestSimulationAllProducts	419	START	1597309031172	1597309031172
REQUEST	266		aggregationStatus	1597309031162	1597309031189	OK	 
REQUEST	265		aggregationStatus	1597309031151	1597309031221	OK	 
USER	AggRestSimulationAllProducts	420	START	1597309031228	1597309031228
REQUEST	260		deleteAggregation	1597309031097	1597309031229	OK	 
USER	AggRestSimulationAllProducts	260	END	1597309020563	1597309031231
REQUEST	417		requestAggregation_all_products	1597309031033	1597309031246	OK	 
REQUEST	262		deleteAggregation	1597309031142	1597309031247	OK	 
USER	AggRestSimulationAllProducts	262	END	1597309020700	1597309031250
REQUEST	264		aggregationResult	1597309031060	1597309031252	OK	 
REQUEST	267		aggregationStatus	1597309031270	1597309031298	OK	 
USER	AggRestSimulationAllProducts	421	START	1597309031301	1597309031301
REQUEST	263		aggregationResult	1597309031065	1597309031302	OK	 
REQUEST	418		requestAggregation_all_products	1597309031101	1597309031321	OK	 
REQUEST	268		aggregationStatus	1597309031301	1597309031336	OK	 
REQUEST	264		deleteAggregation	1597309031267	1597309031347	OK	 
USER	AggRestSimulationAllProducts	264	END	1597309020829	1597309031349
REQUEST	419		requestAggregation_all_products	1597309031173	1597309031353	OK	 
USER	AggRestSimulationAllProducts	422	START	1597309031372	1597309031372
REQUEST	263		deleteAggregation	1597309031314	1597309031411	OK	 
USER	AggRestSimulationAllProducts	263	END	1597309020762	1597309031411
REQUEST	420		requestAggregation_all_products	1597309031231	1597309031421	OK	 
USER	AggRestSimulationAllProducts	423	START	1597309031428	1597309031428
REQUEST	269		aggregationStatus	1597309031413	1597309031441	OK	 
REQUEST	421		requestAggregation_all_products	1597309031301	1597309031481	OK	 
USER	AggRestSimulationAllProducts	424	START	1597309031500	1597309031500
REQUEST	270		aggregationStatus	1597309031511	1597309031540	OK	 
REQUEST	422		requestAggregation_all_products	1597309031373	1597309031545	OK	 
USER	AggRestSimulationAllProducts	425	START	1597309031558	1597309031558
REQUEST	271		aggregationStatus	1597309031569	1597309031598	OK	 
REQUEST	268		aggregationResult	1597309031336	1597309031577	OK	 
USER	AggRestSimulationAllProducts	426	START	1597309031631	1597309031631
REQUEST	424		requestAggregation_all_products	1597309031501	1597309031659	OK	 
REQUEST	423		requestAggregation_all_products	1597309031429	1597309031691	OK	 
USER	AggRestSimulationAllProducts	427	START	1597309031703	1597309031703
REQUEST	273		aggregationStatus	1597309031682	1597309031710	OK	 
REQUEST	272		aggregationStatus	1597309031682	1597309031710	OK	 
REQUEST	268		deleteAggregation	1597309031606	1597309031716	OK	 
USER	AggRestSimulationAllProducts	268	END	1597309021101	1597309031718
REQUEST	270		aggregationResult	1597309031541	1597309031708	OK	 
REQUEST	425		requestAggregation_all_products	1597309031560	1597309031727	OK	 
USER	AggRestSimulationAllProducts	428	START	1597309031759	1597309031759
REQUEST	269		aggregationResult	1597309031442	1597309031756	OK	 
REQUEST	271		aggregationResult	1597309031603	1597309031784	OK	 
REQUEST	270		deleteAggregation	1597309031719	1597309031810	OK	 
REQUEST	426		requestAggregation_all_products	1597309031631	1597309031810	OK	 
USER	AggRestSimulationAllProducts	270	END	1597309021229	1597309031811
REQUEST	274		aggregationStatus	1597309031800	1597309031831	OK	 
USER	AggRestSimulationAllProducts	429	START	1597309031831	1597309031831
REQUEST	269		deleteAggregation	1597309031770	1597309031880	OK	 
REQUEST	272		aggregationResult	1597309031711	1597309031868	OK	 
USER	AggRestSimulationAllProducts	269	END	1597309021163	1597309031886
USER	AggRestSimulationAllProducts	430	START	1597309031902	1597309031902
REQUEST	275		aggregationStatus	1597309031841	1597309031922	OK	 
REQUEST	427		requestAggregation_all_products	1597309031704	1597309031924	OK	 
REQUEST	273		aggregationResult	1597309031711	1597309031922	OK	 
REQUEST	271		deleteAggregation	1597309031794	1597309031937	OK	 
USER	AggRestSimulationAllProducts	271	END	1597309021299	1597309031938
REQUEST	277		aggregationStatus	1597309031912	1597309031944	OK	 
USER	AggRestSimulationAllProducts	431	START	1597309031958	1597309031958
REQUEST	276		aggregationStatus	1597309031933	1597309031973	OK	 
REQUEST	428		requestAggregation_all_products	1597309031759	1597309031992	OK	 
REQUEST	278		aggregationStatus	1597309031968	1597309032004	OK	 
USER	AggRestSimulationAllProducts	432	START	1597309032030	1597309032030
REQUEST	273		deleteAggregation	1597309031930	1597309032055	OK	 
USER	AggRestSimulationAllProducts	273	END	1597309021428	1597309032056
REQUEST	272		deleteAggregation	1597309031886	1597309032070	OK	 
USER	AggRestSimulationAllProducts	272	END	1597309021362	1597309032072
REQUEST	279		aggregationStatus	1597309032050	1597309032091	OK	 
REQUEST	429		requestAggregation_all_products	1597309031831	1597309032097	OK	 
USER	AggRestSimulationAllProducts	433	START	1597309032102	1597309032102
REQUEST	274		aggregationResult	1597309031831	1597309032104	OK	 
REQUEST	430		requestAggregation_all_products	1597309031903	1597309032149	OK	 
USER	AggRestSimulationAllProducts	434	START	1597309032163	1597309032163
REQUEST	280		aggregationStatus	1597309032153	1597309032190	OK	 
REQUEST	277		aggregationResult	1597309031945	1597309032196	OK	 
REQUEST	281		aggregationStatus	1597309032174	1597309032210	OK	 
USER	AggRestSimulationAllProducts	435	START	1597309032229	1597309032229
REQUEST	431		requestAggregation_all_products	1597309031959	1597309032229	OK	 
REQUEST	279		aggregationResult	1597309032092	1597309032272	OK	 
USER	AggRestSimulationAllProducts	436	START	1597309032301	1597309032301
REQUEST	432		requestAggregation_all_products	1597309032030	1597309032302	OK	 
REQUEST	276		aggregationResult	1597309031973	1597309032278	OK	 
REQUEST	282		aggregationStatus	1597309032280	1597309032315	OK	 
REQUEST	274		deleteAggregation	1597309032147	1597309032323	OK	 
USER	AggRestSimulationAllProducts	274	END	1597309021500	1597309032324
REQUEST	277		deleteAggregation	1597309032209	1597309032333	OK	 
USER	AggRestSimulationAllProducts	277	END	1597309021701	1597309032334
REQUEST	278		aggregationResult	1597309032005	1597309032336	OK	 
REQUEST	433		requestAggregation_all_products	1597309032103	1597309032353	OK	 
USER	AggRestSimulationAllProducts	437	START	1597309032362	1597309032362
REQUEST	284		aggregationStatus	1597309032362	1597309032405	OK	 
USER	AggRestSimulationAllProducts	438	START	1597309032433	1597309032433
REQUEST	275		aggregationResult	1597309031923	1597309032424	OK	 
REQUEST	279		deleteAggregation	1597309032285	1597309032442	OK	 
USER	AggRestSimulationAllProducts	279	END	1597309021832	1597309032442
REQUEST	434		requestAggregation_all_products	1597309032164	1597309032448	OK	 
USER	AggRestSimulationAllProducts	439	START	1597309032500	1597309032500
REQUEST	276		deleteAggregation	1597309032304	1597309032507	OK	 
USER	AggRestSimulationAllProducts	276	END	1597309021629	1597309032513
REQUEST	280		aggregationResult	1597309032196	1597309032487	OK	 
REQUEST	435		requestAggregation_all_products	1597309032230	1597309032507	OK	 
REQUEST	285		aggregationStatus	1597309032469	1597309032507	OK	 
REQUEST	278		deleteAggregation	1597309032353	1597309032512	OK	 
USER	AggRestSimulationAllProducts	278	END	1597309021763	1597309032515
REQUEST	281		aggregationResult	1597309032210	1597309032512	OK	 
REQUEST	436		requestAggregation_all_products	1597309032301	1597309032557	OK	 
USER	AggRestSimulationAllProducts	440	START	1597309032562	1597309032562
REQUEST	287		aggregationStatus	1597309032531	1597309032566	OK	 
REQUEST	275		deleteAggregation	1597309032436	1597309032566	OK	 
USER	AggRestSimulationAllProducts	275	END	1597309021562	1597309032571
REQUEST	282		aggregationResult	1597309032316	1597309032560	OK	 
REQUEST	437		requestAggregation_all_products	1597309032362	1597309032592	OK	 
REQUEST	286		aggregationStatus	1597309032582	1597309032615	OK	 
REQUEST	281		deleteAggregation	1597309032527	1597309032633	OK	 
USER	AggRestSimulationAllProducts	441	START	1597309032634	1597309032634
USER	AggRestSimulationAllProducts	281	END	1597309021959	1597309032634
REQUEST	438		requestAggregation_all_products	1597309032433	1597309032655	OK	 
REQUEST	282		deleteAggregation	1597309032571	1597309032668	OK	 
USER	AggRestSimulationAllProducts	282	END	1597309022031	1597309032668
REQUEST	280		deleteAggregation	1597309032514	1597309032674	OK	 
USER	AggRestSimulationAllProducts	280	END	1597309021904	1597309032674
USER	AggRestSimulationAllProducts	442	START	1597309032699	1597309032699
REQUEST	288		aggregationStatus	1597309032680	1597309032709	OK	 
REQUEST	284		aggregationResult	1597309032405	1597309032698	OK	 
REQUEST	439		requestAggregation_all_products	1597309032501	1597309032719	OK	 
USER	AggRestSimulationAllProducts	443	START	1597309032762	1597309032762
REQUEST	440		requestAggregation_all_products	1597309032562	1597309032805	OK	 
REQUEST	284		deleteAggregation	1597309032713	1597309032807	OK	 
USER	AggRestSimulationAllProducts	284	END	1597309022160	1597309032808
REQUEST	140		aggregationStatus	1597309032772	1597309032810	OK	 
REQUEST	287		aggregationResult	1597309032570	1597309032805	OK	 
USER	AggRestSimulationAllProducts	444	START	1597309032833	1597309032833
REQUEST	286		aggregationResult	1597309032615	1597309032841	OK	 
REQUEST	289		aggregationStatus	1597309032813	1597309032850	OK	 
REQUEST	290		aggregationStatus	1597309032833	1597309032868	OK	 
REQUEST	441		requestAggregation_all_products	1597309032634	1597309032891	OK	 
USER	AggRestSimulationAllProducts	445	START	1597309032899	1597309032899
REQUEST	442		requestAggregation_all_products	1597309032700	1597309032919	OK	 
REQUEST	287		deleteAggregation	1597309032826	1597309032921	OK	 
USER	AggRestSimulationAllProducts	287	END	1597309022361	1597309032922
REQUEST	286		deleteAggregation	1597309032848	1597309032952	OK	 
USER	AggRestSimulationAllProducts	286	END	1597309022298	1597309032953
USER	AggRestSimulationAllProducts	446	START	1597309032963	1597309032963
REQUEST	285		aggregationResult	1597309032514	1597309032964	OK	 
REQUEST	292		aggregationStatus	1597309032941	1597309032980	OK	 
REQUEST	291		aggregationStatus	1597309032963	1597309032997	OK	 
REQUEST	443		requestAggregation_all_products	1597309032762	1597309032997	OK	 
REQUEST	288		aggregationResult	1597309032712	1597309032985	OK	 
USER	AggRestSimulationAllProducts	447	START	1597309033029	1597309033029
REQUEST	140		aggregationResult	1597309032811	1597309033047	OK	 
REQUEST	289		aggregationResult	1597309032851	1597309033064	OK	 
REQUEST	293		aggregationStatus	1597309033049	1597309033079	OK	 
REQUEST	444		requestAggregation_all_products	1597309032834	1597309033079	OK	 
REQUEST	285		deleteAggregation	1597309032985	1597309033096	OK	 
USER	AggRestSimulationAllProducts	285	END	1597309022232	1597309033096
USER	AggRestSimulationAllProducts	448	START	1597309033100	1597309033100
REQUEST	294		aggregationStatus	1597309033070	1597309033105	OK	 
REQUEST	445		requestAggregation_all_products	1597309032900	1597309033111	OK	 
REQUEST	288		deleteAggregation	1597309033008	1597309033116	OK	 
USER	AggRestSimulationAllProducts	288	END	1597309022433	1597309033117
REQUEST	290		aggregationResult	1597309032868	1597309033116	OK	 
USER	AggRestSimulationAllProducts	449	START	1597309033161	1597309033161
REQUEST	140		deleteAggregation	1597309033060	1597309033168	OK	 
USER	AggRestSimulationAllProducts	140	END	1597309012562	1597309033170
REQUEST	289		deleteAggregation	1597309033072	1597309033176	OK	 
USER	AggRestSimulationAllProducts	289	END	1597309022499	1597309033177
REQUEST	446		requestAggregation_all_products	1597309032964	1597309033193	OK	 
REQUEST	295		aggregationStatus	1597309033161	1597309033193	OK	 
REQUEST	291		aggregationResult	1597309033007	1597309033206	OK	 
REQUEST	297		aggregationStatus	1597309033193	1597309033222	OK	 
USER	AggRestSimulationAllProducts	450	START	1597309033234	1597309033234
REQUEST	447		requestAggregation_all_products	1597309033030	1597309033238	OK	 
REQUEST	296		aggregationStatus	1597309033213	1597309033242	OK	 
USER	AggRestSimulationAllProducts	451	START	1597309033300	1597309033300
REQUEST	290		deleteAggregation	1597309033160	1597309033302	OK	 
USER	AggRestSimulationAllProducts	290	END	1597309022560	1597309033304
REQUEST	293		aggregationResult	1597309033079	1597309033293	OK	 
REQUEST	294		aggregationResult	1597309033106	1597309033302	OK	 
REQUEST	448		requestAggregation_all_products	1597309033101	1597309033316	OK	 
USER	AggRestSimulationAllProducts	452	START	1597309033362	1597309033362
REQUEST	291		deleteAggregation	1597309033216	1597309033365	OK	 
USER	AggRestSimulationAllProducts	291	END	1597309022632	1597309033366
REQUEST	449		requestAggregation_all_products	1597309033162	1597309033371	OK	 
REQUEST	298		aggregationStatus	1597309033352	1597309033389	OK	 
REQUEST	283		aggregationStatus	1597309033352	1597309033389	OK	 
REQUEST	294		deleteAggregation	1597309033311	1597309033413	OK	 
REQUEST	299		aggregationStatus	1597309033382	1597309033414	OK	 
USER	AggRestSimulationAllProducts	294	END	1597309022832	1597309033414
REQUEST	297		aggregationResult	1597309033222	1597309033421	OK	 
REQUEST	293		deleteAggregation	1597309033304	1597309033426	OK	 
USER	AggRestSimulationAllProducts	293	END	1597309022760	1597309033429
USER	AggRestSimulationAllProducts	453	START	1597309033433	1597309033433
REQUEST	295		aggregationResult	1597309033193	1597309033431	OK	 
REQUEST	292		aggregationResult	1597309032986	1597309033435	KO	jsonPath($.aggregationInfo.code).find.exists preparation crashed: Jackson failed to parse into a valid AST: c.f.j.c.JsonParseException: Unexpected character ('a' (code 97)): was expecting comma to separate Object entries  at [Source: (SequenceInputStream); line: 1, column: 40626]
REQUEST	300		aggregationStatus	1597309033443	1597309033476	OK	 
USER	AggRestSimulationAllProducts	454	START	1597309033499	1597309033499
REQUEST	450		requestAggregation_all_products	1597309033234	1597309033503	OK	 
REQUEST	451		requestAggregation_all_products	1597309033301	1597309033521	OK	 
REQUEST	296		aggregationResult	1597309033242	1597309033535	OK	 
USER	AggRestSimulationAllProducts	455	START	1597309033561	1597309033561
REQUEST	302		aggregationStatus	1597309033520	1597309033585	OK	 
REQUEST	297		deleteAggregation	1597309033429	1597309033586	OK	 
USER	AggRestSimulationAllProducts	297	END	1597309023033	1597309033586
REQUEST	295		deleteAggregation	1597309033441	1597309033603	OK	 
USER	AggRestSimulationAllProducts	295	END	1597309022899	1597309033603
REQUEST	452		requestAggregation_all_products	1597309033363	1597309033615	OK	 
REQUEST	301		aggregationStatus	1597309033581	1597309033617	OK	 
REQUEST	292		deleteAggregation	1597309033452	1597309033617	OK	 
USER	AggRestSimulationAllProducts	292	END	1597309022699	1597309033618
REQUEST	283		aggregationResult	1597309033389	1597309033617	OK	 
USER	AggRestSimulationAllProducts	456	START	1597309033632	1597309033632
REQUEST	296		deleteAggregation	1597309033548	1597309033672	OK	 
USER	AggRestSimulationAllProducts	296	END	1597309022961	1597309033676
REQUEST	299		aggregationResult	1597309033414	1597309033663	OK	 
REQUEST	453		requestAggregation_all_products	1597309033433	1597309033677	OK	 
REQUEST	303		aggregationStatus	1597309033652	1597309033684	OK	 
REQUEST	298		aggregationResult	1597309033389	1597309033677	OK	 
USER	AggRestSimulationAllProducts	457	START	1597309033704	1597309033704
REQUEST	454		requestAggregation_all_products	1597309033500	1597309033731	OK	 
REQUEST	300		aggregationResult	1597309033477	1597309033721	OK	 
USER	AggRestSimulationAllProducts	458	START	1597309033762	1597309033762
REQUEST	283		deleteAggregation	1597309033624	1597309033774	OK	 
USER	AggRestSimulationAllProducts	283	END	1597309022103	1597309033774
REQUEST	455		requestAggregation_all_products	1597309033561	1597309033779	OK	 
REQUEST	299		deleteAggregation	1597309033677	1597309033816	OK	 
USER	AggRestSimulationAllProducts	299	END	1597309023160	1597309033816
USER	AggRestSimulationAllProducts	459	START	1597309033828	1597309033828
REQUEST	302		aggregationResult	1597309033586	1597309033818	OK	 
REQUEST	298		deleteAggregation	1597309033693	1597309033836	OK	 
USER	AggRestSimulationAllProducts	298	END	1597309023099	1597309033837
REQUEST	301		aggregationResult	1597309033618	1597309033827	OK	 
REQUEST	456		requestAggregation_all_products	1597309033632	1597309033847	OK	 
REQUEST	300		deleteAggregation	1597309033743	1597309033893	OK	 
USER	AggRestSimulationAllProducts	300	END	1597309023232	1597309033894
USER	AggRestSimulationAllProducts	460	START	1597309033900	1597309033900
REQUEST	457		requestAggregation_all_products	1597309033704	1597309033912	OK	 
USER	AggRestSimulationAllProducts	461	START	1597309033962	1597309033962
REQUEST	301		deleteAggregation	1597309033837	1597309033968	OK	 
REQUEST	304		aggregationStatus	1597309033931	1597309033968	OK	 
USER	AggRestSimulationAllProducts	301	END	1597309023299	1597309033973
REQUEST	303		aggregationResult	1597309033693	1597309033957	OK	 
REQUEST	458		requestAggregation_all_products	1597309033763	1597309033986	OK	 
REQUEST	302		deleteAggregation	1597309033830	1597309033997	OK	 
USER	AggRestSimulationAllProducts	302	END	1597309023362	1597309033998
REQUEST	459		requestAggregation_all_products	1597309033829	1597309034024	OK	 
USER	AggRestSimulationAllProducts	462	START	1597309034028	1597309034028
REQUEST	307		aggregationStatus	1597309034003	1597309034037	OK	 
REQUEST	308		aggregationStatus	1597309034024	1597309034050	OK	 
REQUEST	305		aggregationStatus	1597309034024	1597309034051	OK	 
REQUEST	303		deleteAggregation	1597309033973	1597309034072	OK	 
USER	AggRestSimulationAllProducts	303	END	1597309023434	1597309034072
USER	AggRestSimulationAllProducts	463	START	1597309034100	1597309034100
REQUEST	460		requestAggregation_all_products	1597309033900	1597309034106	OK	 
REQUEST	311		aggregationStatus	1597309034100	1597309034131	OK	 
REQUEST	461		requestAggregation_all_products	1597309033963	1597309034148	OK	 
