RUN	com.eurobits.gatling.agregador.simulations.AggRestSimulation	aggrestsimulation	1598540231290	 	3.3.1
REQUEST	377		aggregationStatus	1598540261260	1598540261387	OK	 
REQUEST	379		aggregationStatus	1598540261306	1598540261388	OK	 
REQUEST	311		deleteAggregation	1598540260800	1598540261392	OK	 
REQUEST	309		deleteAggregation	1598540260782	1598540261392	OK	 
USER	AggRestSimulationSomeProducts	311	END	1598540238998	1598540261392
USER	AggRestSimulationSomeProducts	309	END	1598540238956	1598540261392
REQUEST	371		aggregationStatus	1598540261281	1598540261392	OK	 
REQUEST	374		aggregationStatus	1598540261306	1598540261396	OK	 
USER	AggRestSimulationSomeProducts	1431	START	1598540261399	1598540261399
REQUEST	304		deleteAggregation	1598540260895	1598540261400	OK	 
USER	AggRestSimulationSomeProducts	304	END	1598540238860	1598540261400
REQUEST	347		aggregationResult	1598540260913	1598540261399	OK	 
REQUEST	1407		requestAggregation_some_products	1598540260921	1598540261406	OK	 
REQUEST	301		deleteAggregation	1598540260623	1598540261406	OK	 
USER	AggRestSimulationSomeProducts	301	END	1598540238799	1598540261407
REQUEST	293		deleteAggregation	1598540260543	1598540261410	OK	 
USER	AggRestSimulationSomeProducts	293	END	1598540238640	1598540261414
REQUEST	332		aggregationResult	1598540260565	1598540261405	OK	 
REQUEST	883		aggregationStatus	1598540261291	1598540261415	OK	 
REQUEST	378		aggregationStatus	1598540261306	1598540261415	OK	 
REQUEST	338		aggregationResult	1598540260941	1598540261415	OK	 
USER	AggRestSimulationSomeProducts	1432	START	1598540261419	1598540261419
REQUEST	1409		requestAggregation_some_products	1598540260957	1598540261418	OK	 
REQUEST	305		deleteAggregation	1598540260723	1598540261420	OK	 
USER	AggRestSimulationSomeProducts	305	END	1598540238881	1598540261420
REQUEST	306		deleteAggregation	1598540260777	1598540261420	OK	 
USER	AggRestSimulationSomeProducts	306	END	1598540238901	1598540261420
REQUEST	324		deleteAggregation	1598540260926	1598540261421	OK	 
USER	AggRestSimulationSomeProducts	324	END	1598540239260	1598540261421
REQUEST	381		aggregationStatus	1598540261316	1598540261430	OK	 
REQUEST	383		aggregationStatus	1598540261316	1598540261430	OK	 
REQUEST	891		aggregationStatus	1598540261316	1598540261437	OK	 
REQUEST	1410		requestAggregation_some_products	1598540260977	1598540261437	OK	 
REQUEST	1406		requestAggregation_some_products	1598540260901	1598540261437	OK	 
REQUEST	370		aggregationStatus	1598540261316	1598540261437	OK	 
REQUEST	316		deleteAggregation	1598540260802	1598540261439	OK	 
USER	AggRestSimulationSomeProducts	316	END	1598540239101	1598540261439
USER	AggRestSimulationSomeProducts	1433	START	1598540261440	1598540261440
REQUEST	355		aggregationResult	1598540261022	1598540261442	OK	 
REQUEST	1402		requestAggregation_some_products	1598540260819	1598540261452	OK	 
REQUEST	1400		requestAggregation_some_products	1598540260777	1598540261452	OK	 
REQUEST	387		aggregationStatus	1598540261368	1598540261452	OK	 
USER	AggRestSimulationSomeProducts	1434	START	1598540261460	1598540261460
REQUEST	353		aggregationResult	1598540261060	1598540261472	OK	 
REQUEST	1398		requestAggregation_some_products	1598540260742	1598540261480	OK	 
USER	AggRestSimulationSomeProducts	1435	START	1598540261481	1598540261481
REQUEST	1408		requestAggregation_some_products	1598540260937	1598540261481	OK	 
REQUEST	357		aggregationResult	1598540261051	1598540261484	OK	 
USER	AggRestSimulationSomeProducts	1436	START	1598540261496	1598540261496
REQUEST	372		aggregationStatus	1598540261316	1598540261503	OK	 
REQUEST	393		aggregationStatus	1598540261399	1598540261507	OK	 
REQUEST	317		deleteAggregation	1598540261057	1598540261508	OK	 
USER	AggRestSimulationSomeProducts	317	END	1598540239121	1598540261508
USER	AggRestSimulationSomeProducts	1437	START	1598540261517	1598540261517
REQUEST	887		aggregationStatus	1598540261316	1598540261520	OK	 
USER	AggRestSimulationSomeProducts	1438	START	1598540261537	1598540261537
REQUEST	391		aggregationStatus	1598540261399	1598540261548	OK	 
USER	AggRestSimulationSomeProducts	1439	START	1598540261558	1598540261558
USER	AggRestSimulationSomeProducts	1440	START	1598540261578	1598540261578
REQUEST	389		aggregationStatus	1598540261409	1598540261581	OK	 
REQUEST	884		aggregationStatus	1598540261409	1598540261581	OK	 
REQUEST	1414		requestAggregation_some_products	1598540261060	1598540261587	OK	 
REQUEST	312		deleteAggregation	1598540260871	1598540261595	OK	 
USER	AggRestSimulationSomeProducts	312	END	1598540239018	1598540261597
REQUEST	367		aggregationResult	1598540261165	1598540261587	OK	 
REQUEST	395		aggregationStatus	1598540261430	1598540261595	OK	 
REQUEST	397		aggregationStatus	1598540261430	1598540261595	OK	 
REQUEST	310		deleteAggregation	1598540260867	1598540261595	OK	 
USER	AggRestSimulationSomeProducts	310	END	1598540238977	1598540261598
USER	AggRestSimulationSomeProducts	1441	START	1598540261599	1598540261599
REQUEST	321		deleteAggregation	1598540261059	1598540261606	OK	 
REQUEST	1412		requestAggregation_some_products	1598540261019	1598540261606	OK	 
USER	AggRestSimulationSomeProducts	321	END	1598540239198	1598540261606
USER	AggRestSimulationSomeProducts	1442	START	1598540261620	1598540261620
USER	AggRestSimulationSomeProducts	1443	START	1598540261640	1598540261640
REQUEST	399		aggregationStatus	1598540261460	1598540261642	OK	 
REQUEST	350		aggregationResult	1598540261005	1598540261640	OK	 
REQUEST	888		aggregationStatus	1598540261471	1598540261652	OK	 
REQUEST	384		aggregationStatus	1598540261409	1598540261652	OK	 
REQUEST	386		aggregationStatus	1598540261419	1598540261652	OK	 
REQUEST	401		aggregationStatus	1598540261460	1598540261653	OK	 
REQUEST	403		aggregationStatus	1598540261460	1598540261653	OK	 
REQUEST	882		aggregationStatus	1598540261471	1598540261653	OK	 
REQUEST	1404		requestAggregation_some_products	1598540260860	1598540261653	OK	 
REQUEST	361		aggregationResult	1598540261110	1598540261652	OK	 
USER	AggRestSimulationSomeProducts	1444	START	1598540261661	1598540261661
REQUEST	402		aggregationStatus	1598540261496	1598540261663	OK	 
REQUEST	346		aggregationResult	1598540261002	1598540261653	OK	 
REQUEST	394		aggregationStatus	1598540261481	1598540261664	OK	 
REQUEST	388		aggregationStatus	1598540261471	1598540261666	OK	 
REQUEST	895		aggregationStatus	1598540261491	1598540261666	OK	 
REQUEST	1418		requestAggregation_some_products	1598540261137	1598540261666	OK	 
REQUEST	398		aggregationStatus	1598540261481	1598540261666	OK	 
REQUEST	376		aggregationStatus	1598540261491	1598540261666	OK	 
REQUEST	392		aggregationStatus	1598540261481	1598540261669	OK	 
REQUEST	1416		requestAggregation_some_products	1598540261101	1598540261670	OK	 
REQUEST	390		aggregationStatus	1598540261471	1598540261671	OK	 
USER	AggRestSimulationSomeProducts	1445	START	1598540261681	1598540261681
USER	AggRestSimulationSomeProducts	1446	START	1598540261696	1598540261696
REQUEST	348		aggregationResult	1598540261018	1598540261697	OK	 
REQUEST	358		aggregationResult	1598540261069	1598540261702	OK	 
REQUEST	354		aggregationResult	1598540261215	1598540261709	OK	 
USER	AggRestSimulationSomeProducts	1447	START	1598540261717	1598540261717
REQUEST	410		aggregationStatus	1598540261537	1598540261729	OK	 
REQUEST	405		aggregationStatus	1598540261517	1598540261734	OK	 
REQUEST	407		aggregationStatus	1598540261517	1598540261734	OK	 
USER	AggRestSimulationSomeProducts	1448	START	1598540261737	1598540261737
USER	AggRestSimulationSomeProducts	1449	START	1598540261758	1598540261758
REQUEST	893		aggregationStatus	1598540261460	1598540261760	OK	 
REQUEST	319		deleteAggregation	1598540261153	1598540261761	OK	 
USER	AggRestSimulationSomeProducts	319	END	1598540239156	1598540261761
REQUEST	400		aggregationStatus	1598540261537	1598540261764	OK	 
REQUEST	396		aggregationStatus	1598540261547	1598540261767	OK	 
REQUEST	418		aggregationStatus	1598540261568	1598540261767	OK	 
REQUEST	890		aggregationStatus	1598540261527	1598540261769	OK	 
REQUEST	416		aggregationStatus	1598540261568	1598540261769	OK	 
REQUEST	412		aggregationStatus	1598540261558	1598540261770	OK	 
REQUEST	406		aggregationStatus	1598540261547	1598540261774	OK	 
USER	AggRestSimulationSomeProducts	1450	START	1598540261778	1598540261778
USER	AggRestSimulationSomeProducts	1451	START	1598540261798	1598540261798
REQUEST	1422		requestAggregation_some_products	1598540261219	1598540261806	OK	 
REQUEST	409		aggregationStatus	1598540261599	1598540261806	OK	 
REQUEST	413		aggregationStatus	1598540261609	1598540261808	OK	 
REQUEST	362		aggregationResult	1598540261179	1598540261811	OK	 
USER	AggRestSimulationSomeProducts	1452	START	1598540261819	1598540261819
REQUEST	897		aggregationStatus	1598540261620	1598540261825	OK	 
REQUEST	325		deleteAggregation	1598540261189	1598540261826	OK	 
REQUEST	331		deleteAggregation	1598540261240	1598540261826	OK	 
USER	AggRestSimulationSomeProducts	325	END	1598540239280	1598540261826
USER	AggRestSimulationSomeProducts	331	END	1598540239398	1598540261826
REQUEST	420		aggregationStatus	1598540261661	1598540261828	OK	 
REQUEST	886		aggregationStatus	1598540261640	1598540261832	OK	 
REQUEST	422		aggregationStatus	1598540261661	1598540261833	OK	 
REQUEST	892		aggregationStatus	1598540261640	1598540261833	OK	 
USER	AggRestSimulationSomeProducts	1453	START	1598540261840	1598540261840
REQUEST	417		aggregationStatus	1598540261568	1598540261844	OK	 
REQUEST	408		aggregationStatus	1598540261578	1598540261846	OK	 
REQUEST	415		aggregationStatus	1598540261609	1598540261846	OK	 
REQUEST	1420		requestAggregation_some_products	1598540261178	1598540261846	OK	 
REQUEST	419		aggregationStatus	1598540261568	1598540261847	OK	 
REQUEST	421		aggregationStatus	1598540261650	1598540261847	OK	 
REQUEST	404		aggregationStatus	1598540261568	1598540261849	OK	 
USER	AggRestSimulationSomeProducts	1454	START	1598540261860	1598540261860
REQUEST	424		aggregationStatus	1598540261707	1598540261875	OK	 
REQUEST	896		aggregationStatus	1598540261707	1598540261875	OK	 
USER	AggRestSimulationSomeProducts	1455	START	1598540261881	1598540261881
REQUEST	899		aggregationStatus	1598540261717	1598540261888	OK	 
REQUEST	425		aggregationStatus	1598540261748	1598540261888	OK	 
REQUEST	901		aggregationStatus	1598540261748	1598540261889	OK	 
REQUEST	1421		requestAggregation_some_products	1598540261199	1598540261889	OK	 
USER	AggRestSimulationSomeProducts	1456	START	1598540261902	1598540261902
REQUEST	341		deleteAggregation	1598540261308	1598540261909	OK	 
USER	AggRestSimulationSomeProducts	341	END	1598540239599	1598540261910
REQUEST	333		deleteAggregation	1598540261289	1598540261913	OK	 
USER	AggRestSimulationSomeProducts	333	END	1598540239439	1598540261914
USER	AggRestSimulationSomeProducts	1457	START	1598540261917	1598540261917
REQUEST	328		deleteAggregation	1598540261178	1598540261922	OK	 
REQUEST	1424		requestAggregation_some_products	1598540261260	1598540261922	OK	 
USER	AggRestSimulationSomeProducts	328	END	1598540239336	1598540261923
REQUEST	1417		requestAggregation_some_products	1598540261117	1598540261922	OK	 
USER	AggRestSimulationSomeProducts	1458	START	1598540261937	1598540261937
REQUEST	369		aggregationResult	1598540261351	1598540261932	OK	 
USER	AggRestSimulationSomeProducts	1459	START	1598540261958	1598540261958
REQUEST	903		aggregationStatus	1598540261799	1598540261969	OK	 
REQUEST	337		deleteAggregation	1598540261322	1598540261975	OK	 
REQUEST	1426		requestAggregation_some_products	1598540261302	1598540261975	OK	 
USER	AggRestSimulationSomeProducts	337	END	1598540239516	1598540261976
USER	AggRestSimulationSomeProducts	1460	START	1598540261978	1598540261978
REQUEST	426		aggregationStatus	1598540261860	1598540261995	OK	 
REQUEST	894		aggregationStatus	1598540261850	1598540261995	OK	 
REQUEST	379		aggregationResult	1598540261388	1598540261995	OK	 
USER	AggRestSimulationSomeProducts	1461	START	1598540261999	1598540261999
REQUEST	1430		requestAggregation_some_products	1598540261379	1598540262004	OK	 
REQUEST	326		deleteAggregation	1598540261246	1598540262004	OK	 
REQUEST	351		deleteAggregation	1598540261375	1598540262004	OK	 
USER	AggRestSimulationSomeProducts	326	END	1598540239301	1598540262004
USER	AggRestSimulationSomeProducts	351	END	1598540239801	1598540262004
REQUEST	371		aggregationResult	1598540261392	1598540262006	OK	 
REQUEST	1428		requestAggregation_some_products	1598540261337	1598540262011	OK	 
REQUEST	339		deleteAggregation	1598540261343	1598540262012	OK	 
USER	AggRestSimulationSomeProducts	339	END	1598540239557	1598540262012
REQUEST	330		deleteAggregation	1598540261270	1598540262013	OK	 
USER	AggRestSimulationSomeProducts	330	END	1598540239377	1598540262014
REQUEST	334		deleteAggregation	1598540261323	1598540262014	OK	 
USER	AggRestSimulationSomeProducts	334	END	1598540239460	1598540262014
USER	AggRestSimulationSomeProducts	1462	START	1598540262020	1598540262020
REQUEST	902		aggregationStatus	1598540261917	1598540262022	OK	 
REQUEST	900		aggregationStatus	1598540261917	1598540262022	OK	 
REQUEST	1413		requestAggregation_some_products	1598540261051	1598540262023	OK	 
REQUEST	906		aggregationStatus	1598540261947	1598540262032	OK	 
REQUEST	427		aggregationStatus	1598540261871	1598540262036	OK	 
REQUEST	907		aggregationStatus	1598540261917	1598540262038	OK	 
REQUEST	898		aggregationStatus	1598540261947	1598540262039	OK	 
REQUEST	905		aggregationStatus	1598540261917	1598540262040	OK	 
USER	AggRestSimulationSomeProducts	1463	START	1598540262040	1598540262040
REQUEST	345		deleteAggregation	1598540261387	1598540262040	OK	 
USER	AggRestSimulationSomeProducts	345	END	1598540239677	1598540262041
REQUEST	347		deleteAggregation	1598540261402	1598540262048	OK	 
REQUEST	1432		requestAggregation_some_products	1598540261420	1598540262048	OK	 
USER	AggRestSimulationSomeProducts	347	END	1598540239718	1598540262048
REQUEST	368		aggregationResult	1598540261352	1598540262049	OK	 
REQUEST	1423		requestAggregation_some_products	1598540261240	1598540262059	OK	 
USER	AggRestSimulationSomeProducts	1464	START	1598540262061	1598540262061
REQUEST	1411		requestAggregation_some_products	1598540260998	1598540262065	OK	 
REQUEST	1419		requestAggregation_some_products	1598540261157	1598540262075	OK	 
REQUEST	370		aggregationResult	1598540261437	1598540262065	OK	 
USER	AggRestSimulationSomeProducts	1465	START	1598540262076	1598540262076
REQUEST	1415		requestAggregation_some_products	1598540261081	1598540262075	OK	 
REQUEST	1434		requestAggregation_some_products	1598540261461	1598540262075	OK	 
REQUEST	372		aggregationResult	1598540261504	1598540262075	OK	 
REQUEST	430		aggregationStatus	1598540261958	1598540262078	OK	 
REQUEST	374		aggregationResult	1598540261396	1598540262075	OK	 
REQUEST	1436		requestAggregation_some_products	1598540261497	1598540262078	OK	 
REQUEST	436		aggregationStatus	1598540261989	1598540262079	OK	 
REQUEST	434		aggregationStatus	1598540261958	1598540262080	OK	 
REQUEST	438		aggregationStatus	1598540261979	1598540262081	OK	 
REQUEST	908		aggregationStatus	1598540261999	1598540262081	OK	 
REQUEST	904		aggregationStatus	1598540261958	1598540262081	OK	 
REQUEST	428		aggregationStatus	1598540261968	1598540262082	OK	 
USER	AggRestSimulationSomeProducts	1466	START	1598540262096	1598540262096
REQUEST	1440		requestAggregation_some_products	1598540261579	1598540262099	OK	 
REQUEST	1425		requestAggregation_some_products	1598540261281	1598540262100	OK	 
REQUEST	389		aggregationResult	1598540261581	1598540262099	OK	 
REQUEST	1435		requestAggregation_some_products	1598540261481	1598540262100	OK	 
REQUEST	1427		requestAggregation_some_products	1598540261317	1598540262101	OK	 
REQUEST	1429		requestAggregation_some_products	1598540261358	1598540262104	OK	 
REQUEST	355		deleteAggregation	1598540261451	1598540262109	OK	 
USER	AggRestSimulationSomeProducts	355	END	1598540239878	1598540262110
REQUEST	353		deleteAggregation	1598540261480	1598540262115	OK	 
REQUEST	1438		requestAggregation_some_products	1598540261538	1598540262115	OK	 
USER	AggRestSimulationSomeProducts	353	END	1598540239836	1598540262116
REQUEST	357		deleteAggregation	1598540261490	1598540262116	OK	 
USER	AggRestSimulationSomeProducts	357	END	1598540239919	1598540262116
USER	AggRestSimulationSomeProducts	1467	START	1598540262117	1598540262117
REQUEST	399		aggregationResult	1598540261644	1598540262121	OK	 
REQUEST	441		aggregationStatus	1598540261999	1598540262129	OK	 
REQUEST	435		aggregationStatus	1598540262009	1598540262129	OK	 
REQUEST	429		aggregationStatus	1598540261999	1598540262129	OK	 
REQUEST	433		aggregationStatus	1598540262009	1598540262129	OK	 
REQUEST	431		aggregationStatus	1598540262009	1598540262129	OK	 
REQUEST	909		aggregationStatus	1598540262020	1598540262129	OK	 
REQUEST	437		aggregationStatus	1598540262009	1598540262131	OK	 
REQUEST	401		aggregationResult	1598540261653	1598540262132	OK	 
USER	AggRestSimulationSomeProducts	1468	START	1598540262137	1598540262137
REQUEST	395		aggregationResult	1598540261597	1598540262140	OK	 
REQUEST	1437		requestAggregation_some_products	1598540261517	1598540262144	OK	 
REQUEST	439		aggregationStatus	1598540261999	1598540262152	OK	 
USER	AggRestSimulationSomeProducts	1469	START	1598540262158	1598540262158
REQUEST	1444		requestAggregation_some_products	1598540261661	1598540262165	OK	 
REQUEST	403		aggregationResult	1598540261653	1598540262165	OK	 
REQUEST	338		deleteAggregation	1598540261420	1598540262170	OK	 
USER	AggRestSimulationSomeProducts	338	END	1598540239537	1598540262170
REQUEST	1431		requestAggregation_some_products	1598540261399	1598540262172	OK	 
REQUEST	1433		requestAggregation_some_products	1598540261440	1598540262172	OK	 
REQUEST	397		aggregationResult	1598540261597	1598540262171	OK	 
USER	AggRestSimulationSomeProducts	1470	START	1598540262179	1598540262179
REQUEST	405		aggregationResult	1598540261734	1598540262178	OK	 
REQUEST	1441		requestAggregation_some_products	1598540261599	1598540262181	OK	 
REQUEST	1446		requestAggregation_some_products	1598540261697	1598540262182	OK	 
REQUEST	361		deleteAggregation	1598540261659	1598540262192	OK	 
USER	AggRestSimulationSomeProducts	361	END	1598540240001	1598540262193
REQUEST	392		aggregationResult	1598540261669	1598540262193	OK	 
USER	AggRestSimulationSomeProducts	1471	START	1598540262199	1598540262199
REQUEST	386		aggregationResult	1598540261652	1598540262194	OK	 
REQUEST	410		aggregationResult	1598540261729	1598540262196	OK	 
REQUEST	1442		requestAggregation_some_products	1598540261620	1598540262202	OK	 
REQUEST	1448		requestAggregation_some_products	1598540261738	1598540262204	OK	 
REQUEST	367		deleteAggregation	1598540261597	1598540262205	OK	 
REQUEST	913		aggregationStatus	1598540262107	1598540262205	OK	 
USER	AggRestSimulationSomeProducts	367	END	1598540240120	1598540262206
REQUEST	1450		requestAggregation_some_products	1598540261778	1598540262205	OK	 
REQUEST	911		aggregationStatus	1598540262107	1598540262206	OK	 
REQUEST	332		deleteAggregation	1598540261414	1598540262218	OK	 
USER	AggRestSimulationSomeProducts	332	END	1598540239419	1598540262218
REQUEST	1439		requestAggregation_some_products	1598540261558	1598540262219	OK	 
USER	AggRestSimulationSomeProducts	1472	START	1598540262220	1598540262220
REQUEST	440		aggregationStatus	1598540262137	1598540262227	OK	 
REQUEST	914		aggregationStatus	1598540262117	1598540262232	OK	 
REQUEST	443		aggregationStatus	1598540262107	1598540262239	OK	 
USER	AggRestSimulationSomeProducts	1473	START	1598540262240	1598540262240
REQUEST	1445		requestAggregation_some_products	1598540261682	1598540262241	OK	 
REQUEST	418		aggregationResult	1598540261767	1598540262239	OK	 
REQUEST	910		aggregationStatus	1598540262107	1598540262241	OK	 
REQUEST	912		aggregationStatus	1598540262127	1598540262243	OK	 
REQUEST	346		deleteAggregation	1598540261664	1598540262243	OK	 
USER	AggRestSimulationSomeProducts	346	END	1598540239697	1598540262244
REQUEST	1454		requestAggregation_some_products	1598540261861	1598540262246	OK	 
REQUEST	420		aggregationResult	1598540261829	1598540262246	OK	 
REQUEST	1443		requestAggregation_some_products	1598540261640	1598540262255	OK	 
REQUEST	422		aggregationResult	1598540261833	1598540262252	OK	 
REQUEST	1452		requestAggregation_some_products	1598540261820	1598540262255	OK	 
REQUEST	402		aggregationResult	1598540261663	1598540262255	OK	 
USER	AggRestSimulationSomeProducts	1474	START	1598540262261	1598540262261
REQUEST	915		aggregationStatus	1598540262169	1598540262264	OK	 
REQUEST	390		aggregationResult	1598540261672	1598540262272	OK	 
USER	AggRestSimulationSomeProducts	1475	START	1598540262276	1598540262276
REQUEST	1453		requestAggregation_some_products	1598540261840	1598540262275	OK	 
REQUEST	394		aggregationResult	1598540261665	1598540262271	OK	 
REQUEST	348		deleteAggregation	1598540261701	1598540262275	OK	 
REQUEST	350		deleteAggregation	1598540261644	1598540262275	OK	 
USER	AggRestSimulationSomeProducts	350	END	1598540239780	1598540262282
USER	AggRestSimulationSomeProducts	348	END	1598540239739	1598540262282
REQUEST	442		aggregationStatus	1598540262169	1598540262282	OK	 
USER	AggRestSimulationSomeProducts	1476	START	1598540262297	1598540262297
REQUEST	358		deleteAggregation	1598540261707	1598540262311	OK	 
REQUEST	1455		requestAggregation_some_products	1598540261882	1598540262312	OK	 
USER	AggRestSimulationSomeProducts	358	END	1598540239940	1598540262312
REQUEST	1447		requestAggregation_some_products	1598540261717	1598540262312	OK	 
REQUEST	409		aggregationResult	1598540261807	1598540262310	OK	 
USER	AggRestSimulationSomeProducts	1477	START	1598540262317	1598540262317
REQUEST	1449		requestAggregation_some_products	1598540261758	1598540262318	OK	 
REQUEST	1451		requestAggregation_some_products	1598540261799	1598540262320	OK	 
REQUEST	406		aggregationResult	1598540261774	1598540262326	OK	 
REQUEST	421		aggregationResult	1598540261848	1598540262330	OK	 
REQUEST	917		aggregationStatus	1598540262241	1598540262336	OK	 
USER	AggRestSimulationSomeProducts	1478	START	1598540262338	1598540262338
REQUEST	444		aggregationStatus	1598540262251	1598540262338	OK	 
REQUEST	1458		requestAggregation_some_products	1598540261938	1598540262341	OK	 
REQUEST	1456		requestAggregation_some_products	1598540261903	1598540262346	OK	 
REQUEST	415		aggregationResult	1598540261846	1598540262345	OK	 
REQUEST	354		deleteAggregation	1598540261715	1598540262352	OK	 
REQUEST	918		aggregationStatus	1598540262251	1598540262352	OK	 
USER	AggRestSimulationSomeProducts	354	END	1598540239857	1598540262352
USER	AggRestSimulationSomeProducts	1479	START	1598540262358	1598540262358
REQUEST	426		aggregationResult	1598540261995	1598540262359	OK	 
REQUEST	919		aggregationStatus	1598540262261	1598540262362	OK	 
REQUEST	923		aggregationStatus	1598540262276	1598540262370	OK	 
REQUEST	369		deleteAggregation	1598540261944	1598540262381	OK	 
USER	AggRestSimulationSomeProducts	369	END	1598540240161	1598540262381
USER	AggRestSimulationSomeProducts	1480	START	1598540262382	1598540262382
USER	AggRestSimulationSomeProducts	1481	START	1598540262397	1598540262397
REQUEST	916		aggregationStatus	1598540262251	1598540262398	OK	 
REQUEST	445		aggregationStatus	1598540262251	1598540262398	OK	 
REQUEST	921		aggregationStatus	1598540262271	1598540262402	OK	 
REQUEST	1462		requestAggregation_some_products	1598540262020	1598540262409	OK	 
REQUEST	371		deleteAggregation	1598540262012	1598540262410	OK	 
USER	AggRestSimulationSomeProducts	371	END	1598540240201	1598540262410
REQUEST	1460		requestAggregation_some_products	1598540261979	1598540262410	OK	 
REQUEST	1459		requestAggregation_some_products	1598540261958	1598540262413	OK	 
REQUEST	362		deleteAggregation	1598540261816	1598540262414	OK	 
REQUEST	447		aggregationStatus	1598540262297	1598540262414	OK	 
USER	AggRestSimulationSomeProducts	362	END	1598540240016	1598540262414
REQUEST	1457		requestAggregation_some_products	1598540261919	1598540262414	OK	 
USER	AggRestSimulationSomeProducts	1482	START	1598540262417	1598540262417
REQUEST	922		aggregationStatus	1598540262317	1598540262427	OK	 
REQUEST	379		deleteAggregation	1598540261998	1598540262432	OK	 
USER	AggRestSimulationSomeProducts	379	END	1598540240361	1598540262432
USER	AggRestSimulationSomeProducts	1483	START	1598540262438	1598540262438
USER	AggRestSimulationSomeProducts	1484	START	1598540262459	1598540262459
REQUEST	926		aggregationStatus	1598540262358	1598540262462	OK	 
REQUEST	920		aggregationStatus	1598540262358	1598540262462	OK	 
REQUEST	1464		requestAggregation_some_products	1598540262061	1598540262463	OK	 
USER	AggRestSimulationSomeProducts	1485	START	1598540262479	1598540262479
REQUEST	925		aggregationStatus	1598540262382	1598540262480	OK	 
REQUEST	448		aggregationStatus	1598540262386	1598540262481	OK	 
REQUEST	446		aggregationStatus	1598540262382	1598540262482	OK	 
REQUEST	1461		requestAggregation_some_products	1598540261999	1598540262482	OK	 
REQUEST	438		aggregationResult	1598540262082	1598540262480	OK	 
REQUEST	1465		requestAggregation_some_products	1598540262077	1598540262486	OK	 
REQUEST	434		aggregationResult	1598540262082	1598540262482	OK	 
REQUEST	1463		requestAggregation_some_products	1598540262041	1598540262496	OK	 
USER	AggRestSimulationSomeProducts	1486	START	1598540262500	1598540262500
REQUEST	927		aggregationStatus	1598540262382	1598540262505	OK	 
REQUEST	449		aggregationStatus	1598540262407	1598540262517	OK	 
USER	AggRestSimulationSomeProducts	1487	START	1598540262521	1598540262521
REQUEST	929		aggregationStatus	1598540262417	1598540262532	OK	 
USER	AggRestSimulationSomeProducts	1488	START	1598540262542	1598540262542
USER	AggRestSimulationSomeProducts	1489	START	1598540262556	1598540262556
REQUEST	1466		requestAggregation_some_products	1598540262097	1598540262576	OK	 
REQUEST	401		deleteAggregation	1598540262135	1598540262577	OK	 
USER	AggRestSimulationSomeProducts	1490	START	1598540262577	1598540262577
USER	AggRestSimulationSomeProducts	401	END	1598540240800	1598540262577
REQUEST	389		deleteAggregation	1598540262104	1598540262578	OK	 
USER	AggRestSimulationSomeProducts	389	END	1598540240561	1598540262579
REQUEST	395		deleteAggregation	1598540262144	1598540262580	OK	 
USER	AggRestSimulationSomeProducts	395	END	1598540240680	1598540262580
REQUEST	431		aggregationResult	1598540262129	1598540262577	OK	 
REQUEST	399		deleteAggregation	1598540262123	1598540262587	OK	 
USER	AggRestSimulationSomeProducts	399	END	1598540240759	1598540262587
REQUEST	1467		requestAggregation_some_products	1598540262117	1598540262595	OK	 
REQUEST	451		aggregationStatus	1598540262438	1598540262596	OK	 
USER	AggRestSimulationSomeProducts	1491	START	1598540262597	1598540262597
REQUEST	370		deleteAggregation	1598540262076	1598540262598	OK	 
USER	AggRestSimulationSomeProducts	370	END	1598540240181	1598540262598
REQUEST	435		aggregationResult	1598540262129	1598540262602	OK	 
USER	AggRestSimulationSomeProducts	1492	START	1598540262618	1598540262618
REQUEST	930		aggregationStatus	1598540262469	1598540262618	OK	 
REQUEST	1469		requestAggregation_some_products	1598540262159	1598540262619	OK	 
USER	AggRestSimulationSomeProducts	1493	START	1598540262638	1598540262638
REQUEST	453		aggregationStatus	1598540262459	1598540262650	OK	 
REQUEST	368		deleteAggregation	1598540262051	1598540262652	OK	 
USER	AggRestSimulationSomeProducts	368	END	1598540240140	1598540262652
REQUEST	932		aggregationStatus	1598540262459	1598540262652	OK	 
USER	AggRestSimulationSomeProducts	1494	START	1598540262658	1598540262658
REQUEST	1468		requestAggregation_some_products	1598540262138	1598540262658	OK	 
REQUEST	374		deleteAggregation	1598540262080	1598540262662	OK	 
REQUEST	924		aggregationStatus	1598540262469	1598540262662	OK	 
USER	AggRestSimulationSomeProducts	374	END	1598540240257	1598540262663
REQUEST	931		aggregationStatus	1598540262510	1598540262671	OK	 
REQUEST	397		deleteAggregation	1598540262179	1598540262677	OK	 
REQUEST	405		deleteAggregation	1598540262181	1598540262678	OK	 
USER	AggRestSimulationSomeProducts	397	END	1598540240717	1598540262678
USER	AggRestSimulationSomeProducts	405	END	1598540240878	1598540262679
USER	AggRestSimulationSomeProducts	1495	START	1598540262679	1598540262679
REQUEST	452		aggregationStatus	1598540262500	1598540262680	OK	 
REQUEST	937		aggregationStatus	1598540262510	1598540262693	OK	 
REQUEST	933		aggregationStatus	1598540262510	1598540262694	OK	 
REQUEST	372		deleteAggregation	1598540262078	1598540262696	OK	 
USER	AggRestSimulationSomeProducts	372	END	1598540240216	1598540262696
USER	AggRestSimulationSomeProducts	1496	START	1598540262700	1598540262700
