RUN	com.eurobits.gatling.agregador.simulations.AggRestSimulation	aggrestsimulation	1597401009633	 	3.3.1
USER	AggRestSimulationAllProducts	145	START	1597401032092	1597401032092
USER	AggRestSimulationAllProducts	146	START	1597401032164	1597401032164
USER	AggRestSimulationAllProducts	147	START	1597401032236	1597401032236
REQUEST	45		requestAggregation_all_products	1597401025429	1597401029518	OK	 
REQUEST	94		requestAggregation_all_products	1597401028706	1597401029661	OK	 
USER	AggRestSimulationAllProducts	148	START	1597401032292	1597401032292
USER	AggRestSimulationAllProducts	149	START	1597401032364	1597401032364
USER	AggRestSimulationAllProducts	150	START	1597401032436	1597401032436
USER	AggRestSimulationAllProducts	151	START	1597401032492	1597401032492
USER	AggRestSimulationAllProducts	152	START	1597401032564	1597401032564
REQUEST	64		requestAggregation_all_products	1597401026705	1597401030075	OK	 
REQUEST	111		requestAggregation_all_products	1597401029832	1597401030089	OK	 
USER	AggRestSimulationAllProducts	153	START	1597401032631	1597401032631
USER	AggRestSimulationAllProducts	154	START	1597401032682	1597401032682
USER	AggRestSimulationAllProducts	155	START	1597401032755	1597401032755
USER	AggRestSimulationAllProducts	156	START	1597401032822	1597401032822
REQUEST	92		requestAggregation_all_products	1597401028567	1597401030470	OK	 
REQUEST	34		requestAggregation_all_products	1597401024684	1597401030491	OK	 
USER	AggRestSimulationAllProducts	157	START	1597401032884	1597401032884
USER	AggRestSimulationAllProducts	158	START	1597401032956	1597401032956
USER	AggRestSimulationAllProducts	159	START	1597401033022	1597401033022
USER	AggRestSimulationAllProducts	160	START	1597401033083	1597401033083
USER	AggRestSimulationAllProducts	161	START	1597401033155	1597401033155
REQUEST	103		requestAggregation_all_products	1597401029305	1597401030511	OK	 
REQUEST	83		requestAggregation_all_products	1597401027963	1597401030704	OK	 
USER	AggRestSimulationAllProducts	162	START	1597401033221	1597401033221
USER	AggRestSimulationAllProducts	163	START	1597401033284	1597401033284
USER	AggRestSimulationAllProducts	164	START	1597401033356	1597401033356
USER	AggRestSimulationAllProducts	165	START	1597401033422	1597401033422
USER	AggRestSimulationAllProducts	166	START	1597401033483	1597401033483
USER	AggRestSimulationAllProducts	167	START	1597401033555	1597401033555
USER	AggRestSimulationAllProducts	168	START	1597401033621	1597401033621
REQUEST	97		requestAggregation_all_products	1597401028905	1597401031030	OK	 
REQUEST	69		requestAggregation_all_products	1597401027035	1597401031064	OK	 
USER	AggRestSimulationAllProducts	169	START	1597401033704	1597401033704
USER	AggRestSimulationAllProducts	170	START	1597401033775	1597401033775
USER	AggRestSimulationAllProducts	171	START	1597401033834	1597401033834
REQUEST	72		requestAggregation_all_products	1597401027234	1597401031414	OK	 
REQUEST	102		requestAggregation_all_products	1597401029233	1597401031449	OK	 
USER	AggRestSimulationAllProducts	172	START	1597401033906	1597401033906
USER	AggRestSimulationAllProducts	173	START	1597401033972	1597401033972
USER	AggRestSimulationAllProducts	174	START	1597401034034	1597401034034
REQUEST	75		requestAggregation_all_products	1597401027435	1597401031851	OK	 
REQUEST	90		requestAggregation_all_products	1597401028435	1597401031909	OK	 
USER	AggRestSimulationAllProducts	175	START	1597401034102	1597401034102
USER	AggRestSimulationAllProducts	176	START	1597401034173	1597401034173
USER	AggRestSimulationAllProducts	177	START	1597401034235	1597401034235
USER	AggRestSimulationAllProducts	178	START	1597401034301	1597401034301
USER	AggRestSimulationAllProducts	179	START	1597401034373	1597401034373
REQUEST	52		requestAggregation_all_products	1597401025896	1597401031934	OK	 
REQUEST	73		requestAggregation_all_products	1597401027306	1597401031936	OK	 
USER	AggRestSimulationAllProducts	180	START	1597401034434	1597401034434
USER	AggRestSimulationAllProducts	181	START	1597401034506	1597401034506
USER	AggRestSimulationAllProducts	182	START	1597401034572	1597401034572
REQUEST	93		requestAggregation_all_products	1597401028633	1597401032466	OK	 
REQUEST	62		requestAggregation_all_products	1597401026568	1597401032265	OK	 
REQUEST	80		requestAggregation_all_products	1597401027763	1597401032613	OK	 
REQUEST	63		requestAggregation_all_products	1597401026634	1597401032613	OK	 
REQUEST	66		requestAggregation_all_products	1597401026834	1597401032875	OK	 
REQUEST	60		requestAggregation_all_products	1597401026434	1597401032878	OK	 
REQUEST	55		requestAggregation_all_products	1597401026096	1597401033162	OK	 
REQUEST	67		requestAggregation_all_products	1597401026905	1597401033162	OK	 
REQUEST	65		requestAggregation_all_products	1597401026777	1597401033660	OK	 
REQUEST	85		requestAggregation_all_products	1597401028106	1597401033661	OK	 
USER	AggRestSimulationAllProducts	183	START	1597401034644	1597401034644
REQUEST	70		requestAggregation_all_products	1597401027106	1597401033908	OK	 
REQUEST	88		requestAggregation_all_products	1597401028306	1597401033908	OK	 
REQUEST	91		requestAggregation_all_products	1597401028506	1597401034054	OK	 
REQUEST	74		requestAggregation_all_products	1597401027372	1597401034054	OK	 
REQUEST	89		requestAggregation_all_products	1597401028363	1597401034434	OK	 
REQUEST	68		requestAggregation_all_products	1597401026973	1597401034434	OK	 
REQUEST	78		requestAggregation_all_products	1597401027635	1597401034580	OK	 
REQUEST	77		requestAggregation_all_products	1597401027573	1597401034583	OK	 
USER	AggRestSimulationAllProducts	184	START	1597401034712	1597401034712
REQUEST	96		requestAggregation_all_products	1597401028833	1597401034594	OK	 
REQUEST	79		requestAggregation_all_products	1597401027706	1597401034594	OK	 
REQUEST	76		requestAggregation_all_products	1597401027507	1597401034601	OK	 
REQUEST	99		requestAggregation_all_products	1597401029034	1597401034614	OK	 
USER	AggRestSimulationAllProducts	185	START	1597401034774	1597401034774
REQUEST	71		requestAggregation_all_products	1597401027172	1597401034614	OK	 
REQUEST	2		aggregationStatus	1597401033766	1597401034626	OK	 
REQUEST	101		requestAggregation_all_products	1597401029177	1597401034646	OK	 
REQUEST	81		requestAggregation_all_products	1597401027835	1597401034650	OK	 
REQUEST	104		requestAggregation_all_products	1597401029376	1597401034655	OK	 
REQUEST	86		requestAggregation_all_products	1597401028163	1597401034655	OK	 
REQUEST	107		requestAggregation_all_products	1597401029576	1597401034666	OK	 
REQUEST	106		requestAggregation_all_products	1597401029505	1597401034666	OK	 
USER	AggRestSimulationAllProducts	186	START	1597401034845	1597401034845
REQUEST	100		requestAggregation_all_products	1597401029106	1597401034679	OK	 
REQUEST	109		requestAggregation_all_products	1597401029705	1597401034697	OK	 
REQUEST	9		aggregationStatus	1597401033587	1597401034708	OK	 
REQUEST	14		aggregationStatus	1597401033601	1597401034735	OK	 
REQUEST	112		requestAggregation_all_products	1597401029904	1597401034743	OK	 
REQUEST	95		requestAggregation_all_products	1597401028778	1597401034743	OK	 
USER	AggRestSimulationAllProducts	187	START	1597401034912	1597401034912
REQUEST	108		requestAggregation_all_products	1597401029632	1597401034765	OK	 
REQUEST	115		requestAggregation_all_products	1597401030105	1597401034765	OK	 
REQUEST	87		requestAggregation_all_products	1597401028235	1597401034788	OK	 
REQUEST	82		requestAggregation_all_products	1597401027906	1597401034790	OK	 
REQUEST	117		requestAggregation_all_products	1597401030233	1597401034810	OK	 
REQUEST	113		requestAggregation_all_products	1597401029976	1597401034810	OK	 
USER	AggRestSimulationAllProducts	188	START	1597401034973	1597401034973
REQUEST	120		requestAggregation_all_products	1597401030433	1597401034826	OK	 
REQUEST	118		requestAggregation_all_products	1597401030306	1597401034826	OK	 
REQUEST	123		requestAggregation_all_products	1597401030634	1597401034845	OK	 
REQUEST	122		requestAggregation_all_products	1597401030577	1597401034845	OK	 
REQUEST	125		requestAggregation_all_products	1597401030777	1597401034864	OK	 
REQUEST	174		requestAggregation_all_products	1597401034035	1597401034890	OK	 
REQUEST	121		requestAggregation_all_products	1597401030506	1597401034891	OK	 
REQUEST	4		aggregationStatus	1597401033566	1597401034904	OK	 
REQUEST	119		requestAggregation_all_products	1597401030377	1597401034942	OK	 
REQUEST	114		requestAggregation_all_products	1597401030032	1597401034942	OK	 
REQUEST	5		aggregationStatus	1597401033515	1597401034964	OK	 
REQUEST	15		aggregationStatus	1597401033632	1597401034950	OK	 
REQUEST	3		aggregationStatus	1597401033413	1597401034973	OK	 
REQUEST	16		aggregationStatus	1597401033642	1597401034966	OK	 
REQUEST	134		requestAggregation_all_products	1597401031375	1597401034985	OK	 
REQUEST	12		aggregationStatus	1597401033673	1597401034986	OK	 
REQUEST	8		aggregationStatus	1597401033453	1597401034986	OK	 
REQUEST	139		requestAggregation_all_products	1597401031693	1597401034991	OK	 
REQUEST	138		requestAggregation_all_products	1597401031638	1597401034991	OK	 
REQUEST	141		requestAggregation_all_products	1597401031837	1597401034994	OK	 
REQUEST	110		requestAggregation_all_products	1597401029776	1597401034994	OK	 
REQUEST	153		requestAggregation_all_products	1597401032632	1597401034998	OK	 
REQUEST	162		requestAggregation_all_products	1597401033223	1597401035002	OK	 
REQUEST	6		aggregationStatus	1597401033473	1597401035012	OK	 
REQUEST	11		aggregationStatus	1597401033525	1597401035015	OK	 
REQUEST	13		aggregationStatus	1597401033576	1597401035020	OK	 
REQUEST	10		aggregationStatus	1597401033515	1597401035021	OK	 
REQUEST	126		requestAggregation_all_products	1597401030839	1597401035023	OK	 
REQUEST	105		requestAggregation_all_products	1597401029437	1597401035023	OK	 
REQUEST	98		requestAggregation_all_products	1597401028972	1597401035026	OK	 
REQUEST	158		requestAggregation_all_products	1597401032957	1597401035035	OK	 
REQUEST	137		requestAggregation_all_products	1597401031576	1597401035038	OK	 
REQUEST	130		requestAggregation_all_products	1597401031104	1597401035038	OK	 
USER	AggRestSimulationAllProducts	189	START	1597401035045	1597401035045
REQUEST	146		requestAggregation_all_products	1597401032166	1597401035045	OK	 
REQUEST	178		requestAggregation_all_products	1597401034302	1597401035046	OK	 
REQUEST	21		aggregationStatus	1597401033983	1597401035067	OK	 
REQUEST	19		aggregationStatus	1597401033845	1597401035108	OK	 
REQUEST	169		requestAggregation_all_products	1597401033705	1597401035108	OK	 
USER	AggRestSimulationAllProducts	190	START	1597401035112	1597401035112
REQUEST	142		requestAggregation_all_products	1597401031893	1597401035130	OK	 
REQUEST	22		aggregationStatus	1597401034066	1597401035149	OK	 
REQUEST	27		aggregationStatus	1597401034383	1597401035162	OK	 
REQUEST	24		aggregationStatus	1597401034184	1597401035173	OK	 
USER	AggRestSimulationAllProducts	191	START	1597401035174	1597401035174
REQUEST	17		aggregationStatus	1597401033866	1597401035184	OK	 
REQUEST	26		aggregationStatus	1597401034394	1597401035194	OK	 
REQUEST	29		aggregationStatus	1597401034994	1597401035212	OK	 
REQUEST	7		aggregationStatus	1597401033673	1597401035215	OK	 
REQUEST	36		aggregationStatus	1597401035015	1597401035215	OK	 
USER	AggRestSimulationAllProducts	192	START	1597401035241	1597401035241
REQUEST	116		requestAggregation_all_products	1597401030177	1597401035303	OK	 
USER	AggRestSimulationAllProducts	193	START	1597401035313	1597401035313
REQUEST	127		requestAggregation_all_products	1597401030905	1597401035343	OK	 
REQUEST	180		requestAggregation_all_products	1597401034436	1597401035363	OK	 
REQUEST	160		requestAggregation_all_products	1597401033084	1597401035363	OK	 
REQUEST	132		requestAggregation_all_products	1597401031237	1597401035367	OK	 
USER	AggRestSimulationAllProducts	194	START	1597401035374	1597401035374
REQUEST	145		requestAggregation_all_products	1597401032093	1597401035404	OK	 
REQUEST	175		requestAggregation_all_products	1597401034103	1597401035404	OK	 
REQUEST	164		requestAggregation_all_products	1597401033357	1597401035410	OK	 
USER	AggRestSimulationAllProducts	195	START	1597401035446	1597401035446
REQUEST	159		requestAggregation_all_products	1597401033024	1597401035457	OK	 
REQUEST	128		requestAggregation_all_products	1597401030977	1597401035459	OK	 
REQUEST	148		requestAggregation_all_products	1597401032293	1597401035485	OK	 
USER	AggRestSimulationAllProducts	196	START	1597401035512	1597401035512
REQUEST	161		requestAggregation_all_products	1597401033156	1597401035512	OK	 
REQUEST	143		requestAggregation_all_products	1597401031966	1597401035553	OK	 
USER	AggRestSimulationAllProducts	197	START	1597401035574	1597401035574
REQUEST	181		requestAggregation_all_products	1597401034507	1597401035578	OK	 
REQUEST	185		requestAggregation_all_products	1597401034775	1597401035578	OK	 
REQUEST	41		aggregationStatus	1597401035523	1597401035600	OK	 
REQUEST	147		requestAggregation_all_products	1597401032237	1597401035602	OK	 
REQUEST	135		requestAggregation_all_products	1597401031437	1597401035608	OK	 
REQUEST	30		aggregationStatus	1597401035543	1597401035633	OK	 
REQUEST	163		requestAggregation_all_products	1597401033285	1597401035633	OK	 
USER	AggRestSimulationAllProducts	198	START	1597401035646	1597401035646
REQUEST	184		requestAggregation_all_products	1597401034713	1597401035648	OK	 
REQUEST	144		requestAggregation_all_products	1597401032032	1597401035655	OK	 
REQUEST	124		requestAggregation_all_products	1597401030705	1597401035673	OK	 
REQUEST	179		requestAggregation_all_products	1597401034374	1597401035684	OK	 
REQUEST	187		requestAggregation_all_products	1597401034912	1597401035684	OK	 
REQUEST	172		requestAggregation_all_products	1597401033908	1597401035688	OK	 
REQUEST	140		requestAggregation_all_products	1597401031765	1597401035691	OK	 
USER	AggRestSimulationAllProducts	199	START	1597401035702	1597401035702
REQUEST	150		requestAggregation_all_products	1597401032436	1597401035721	OK	 
REQUEST	186		requestAggregation_all_products	1597401034846	1597401035732	OK	 
REQUEST	188		requestAggregation_all_products	1597401034974	1597401035733	OK	 
REQUEST	156		requestAggregation_all_products	1597401032823	1597401035743	OK	 
REQUEST	129		requestAggregation_all_products	1597401031033	1597401035753	OK	 
REQUEST	154		requestAggregation_all_products	1597401032684	1597401035754	OK	 
REQUEST	192		requestAggregation_all_products	1597401035242	1597401035751	OK	 
REQUEST	136		requestAggregation_all_products	1597401031503	1597401035757	OK	 
USER	AggRestSimulationAllProducts	200	START	1597401035764	1597401035764
REQUEST	176		requestAggregation_all_products	1597401034174	1597401035762	OK	 
REQUEST	166		requestAggregation_all_products	1597401033485	1597401035758	OK	 
USER	AggRestSimulationAllProducts	201	START	1597401035839	1597401035839
REQUEST	167		requestAggregation_all_products	1597401033556	1597401035801	OK	 
REQUEST	13		aggregationResult	1597401035031	1597401035755	OK	 
REQUEST	133		requestAggregation_all_products	1597401031303	1597401035811	OK	 
REQUEST	149		requestAggregation_all_products	1597401032366	1597401035863	OK	 
